x,y,z,label,pi
-192.10156608160185,-10.483115187702296,74.46531450387397,no,pi1
149.48752568370116,-23.18237321404613,152.3791739151841,yes,pi1
140.51290765377783,-22.4491285787398,152.45771450949687,no,pi1
-70.96910094077303,-40.68140570447005,-53.85952992239975,no,pi1
-40.95634657485731,-8.709761101601753,153.74072340202636,yes,pi1
-160.70633301575236,-33.79363351162159,-53.284248580038245,no,pi1
-198.9642808502294,-25.680979547763258,-21.0030164902969,no,pi1
-78.22447625886339,-34.06749073421387,-17.24803423230071,no,pi1
-123.8156334930479,-36.639492820500806,-53.48463663828617,no,pi1
63.1506514946663,-29.93204684638576,72.58061871687163,no,pi1
-99.37387834368934,-17.55557830156203,73.758316760884,no,pi1
22.400103704314915,977.898142656688,46.22919572828361,yes,pi1
-55.50459487450626,-20.900610863142283,73.41458172721522,no,pi1
-44.04815563241967,-42.739842846029326,-54.06484766873242,no,pi1
-118.10966387813296,-31.059793294297737,-16.96186232804601,no,pi1
-242.8369466974502,-22.323753113193472,-20.676503688377878,no,pi1
-159.19788086189502,-12.967917687917028,74.19831950803837,yes,pi1
-183.9163454244372,-26.008592009696063,-16.48459751745186,no,pi1
-139.76760388487077,-35.42778878139469,-53.35117806586877,no,pi1
-110.1328511015537,-31.67399898278843,-17.031994446365335,no,pi1
8.311333874182896,-25.75946263129765,73.00940307505009,no,pi1
-68.25816585666695,-34.82966702125558,-17.33375121597731,no,pi1
-175.66401320632878,-32.67460698864215,-53.184239597806965,no,pi1
-208.9354494546532,-24.911741371169672,-20.91981962266916,no,pi1
-127.8033856747262,-36.34791974724424,-53.5262388293184,no,pi1
-197.5992356929919,-31.05027219268292,-52.95214164107743,no,pi1
-87.29252756897802,-34.188533728100815,-21.80855600306108,no,pi1
-15.61139334282854,971.0912316023372,-6.653258899740252,yes,pi1
-174.1587264177666,-11.823060874875756,74.27580580510727,no,pi1
11.511007334080416,-40.9120239114466,-17.897968935405412,no,pi1
-186.6313333139651,-31.86247524922958,-53.03470679188598,no,pi1
-136.14830172524742,-30.45080292428115,-21.448311478639216,no,pi1
-200.5902872906764,-30.76272243824045,-52.99389872750483,no,pi1
-219.9049081332679,-24.077642902931306,-20.839413851453696,no,pi1
-53.02251635078734,-42.06950944505109,-54.00882848567471,no,pi1
254.18146358685465,-31.132282517440245,151.58934808066147,yes,pi1
15.291382365382844,-26.29889716511977,72.9243995057342,no,pi1
13.741322526291992,-22.416535438072813,95.52108331411588,no,pi1
-162.69974945389254,-33.66655997096648,-53.182399574241295,no,pi1
-158.71214772042592,-33.98233007825227,-53.2289222731633,no,pi1
-175.66361317846307,-32.708112684151004,-53.11582288153709,no,pi1
138.02386228270473,-18.098700556622816,178.03596650111348,yes,pi1
-134.78210065068075,-35.79130344685368,-53.469136048955136,no,pi1
-12.140749876351803,-45.152674712833566,-54.2822701758624,no,pi1
-23.38482413562676,-38.24104135708578,-17.64328617973945,no,pi1
-13.138807930867811,-45.0890353776619,-54.28425271779592,no,pi1
-237.4901906899861,-27.98190434802698,-52.70869184641103,no,pi1
42.42140427267051,-43.27340160529337,-18.129136506179808,no,pi1
-30.364948972457643,-37.72262569982424,-17.59390292420713,no,pi1
63.1501346419686,-29.925847446393902,72.61429451924498,no,pi1
-37.55517995504547,-22.231531575678137,73.34535343783779,no,pi1
-0.6613444576790493,-25.081837955907147,73.07504437632832,no,pi1
-229.78196270705828,-22.514593800971323,-16.14553053998793,no,pi1
-215.8251934772441,-23.57336600412041,-16.259237054663785,no,pi1
-156.11755913889155,4.267306405542654,180.1461194963326,no,pi1
-180.6483504752281,-32.26677333813647,-53.12621469538311,no,pi1
-202.5851535433393,-30.62607605054484,-52.91253858608594,no,pi1
71.7099627586538,969.5953598060328,18.12121382413214,no,pi1
-42.05563399485535,-42.87222612430536,-54.081310316941696,no,pi1
-201.60077249150092,-30.70418450065134,-53.00649420888322,no,pi1
-124.09182006934878,-30.58594880626174,-16.91187984565166,no,pi1
-153.72791436318155,-34.37081410429822,-53.263107894625634,no,pi1
59.79686698083099,-7.626955273713713,206.22089695548576,no,pi1
8.755483811114816,-22.0199436958152,95.4735305132701,yes,pi1
-83.21213899059124,-33.70939279946655,-17.216597902548656,no,pi1
82.8520421864992,-16.66925387350829,161.53481315280789,yes,pi1
-178.6543413474055,-32.4845464851317,-53.08327285681447,no,pi1
-168.6839335450745,-33.20305511505036,-53.16322892594979,no,pi1
17.919234776105718,-4.471060522505515,206.6242680301279,yes,pi1
