x,y,z,label,pi
-36.071135669408505,-43.34906851443213,-54.11627734360869,no,pi1
-217.54156599495155,-29.49888029288776,-52.80629378081856,no,pi1
-66.35385697899979,-35.752526948387434,-21.961101662638395,no,pi1
-220.53673863379476,-29.26980813161213,-52.88406254807891,no,pi1
48.19568202740928,-28.78598351961194,72.72833582563158,no,pi1
9.793985716150925,-46.79214424116361,-54.51523480182204,no,pi1
26.46649332583688,-42.077798453338985,-18.020124886974145,no,pi1
-55.5020340078488,-20.90537193942593,73.43793653775724,yes,pi1
-4.4416973684551575,-39.71443325914893,-17.784559365870017,no,pi1
-149.73931291537554,-34.67646542845716,-53.30269758325319,no,pi1
-211.56052313138096,-29.97362424298036,-52.86684780283495,no,pi1
-215.54763906909707,-29.65681962985972,-52.896710211061645,no,pi1
-95.17730049574004,-32.753915671044155,-17.121209102948942,no,pi1
-9.149903363790797,-45.379064000252384,-54.383960681326286,no,pi1
-124.8124669534696,-36.57259219997833,-53.4726642150827,no,pi1
39.472843472791325,969.3355219434844,1.4240402551176543,yes,pi1
67.34722373313713,-45.154707528371496,-18.3019217341865,no,pi1
-195.973060273749,-25.867816093645622,-21.00415153539795,no,pi1
-170.67763019494726,-33.04363331133021,-53.21286548389156,no,pi1
-117.32001622781118,-16.148085492719577,73.89727448077497,no,pi1
-16.6152688979733,-23.83875372260301,73.16727036812931,no,pi1
-77.23045797899366,-34.16792128934205,-17.266656714796675,no,pi1
152.01947336109464,968.0411705692316,45.164666999636864,yes,pi1
48.19544694474517,-28.801792699232585,72.72702402141009,no,pi1
-120.10423924363324,-30.90333912802689,-16.960420194808002,no,pi1
36.228862970763615,-27.894882297012884,72.83627008444932,yes,pi1
-194.60783258271852,-31.24743369528833,-53.03888045145595,no,pi1
-118.31884622767484,-16.11798009678933,73.89276414743591,no,pi1
-46.041645007323545,-42.59551190175854,-54.04546024862672,no,pi1
-123.3059187355898,-15.740046754115816,73.92028997805451,no,pi1
-228.51168950371093,-28.65848744838236,-52.74118169611484,no,pi1
-207.93783867997408,-24.949762388943668,-20.91677898699496,no,pi1
-177.65669073694332,-32.50368898831994,-53.16038529503047,no,pi1
-191.5165182465458,2.784581193264967,154.80679824712854,no,pi1
-9.192221051622337,-20.690824210657617,95.6727373979817,yes,pi1
-49.0323862232916,-42.36745586593014,-54.0190992482692,no,pi1
-152.21928746677935,-13.523742591011366,74.14293117517143,yes,pi1
-222.5296001977117,-29.128968290882312,-52.86865791802665,no,pi1
-126.17804745292084,-31.21904226934132,-21.5198913533744,no,pi1
-186.9999349123208,-26.542669503672823,-21.072738266752584,no,pi1
-12.4187502212955,-39.0572054726708,-17.72189729765089,no,pi1
-46.41233550741574,-37.26166024153272,-22.100416788896,no,pi1
-223.8006466253261,-22.9729854108192,-16.190605974519954,no,pi1
-0.9036462357651548,-10.329416196910412,162.13732017119534,yes,pi1
-112.1260547919576,-31.494890043690443,-17.000885719936445,no,pi1
-18.123135204929092,-44.70800490862463,-54.25046568329464,no,pi1
-93.90030622612144,-38.91442368819208,-53.69391285321476,no,pi1
-39.3394188864896,-37.04589913412122,-17.536493215379704,no,pi1
-190.1073005306172,-10.606999038096829,74.46282637907575,no,pi1
-26.14208962606222,-19.289724431029335,95.7147378838272,yes,pi1
-222.8030903741981,-23.06223146003904,-16.196068132142983,no,pi1
-47.40833187198037,-37.21708766443663,-22.09071078737323,no,pi1
-230.51609670480917,-28.53423419614813,-52.86668536763305,no,pi1
-110.85275653764216,-37.61521010939034,-53.64107093383295,no,pi1
-116.23330935225307,1.2573735847028025,179.83587423483507,no,pi1
-175.70834933976894,-7.970796054326675,96.76029463310373,no,pi1
-121.2195566913253,1.589325697569952,179.89918887658428,no,pi1
-122.83597952943504,-3.4468439160628424,148.39139984226082,no,pi1
-48.5226807157727,-21.40132563934151,73.39333054107476,no,pi1
-116.8388554331817,-37.15265768191284,-53.6250747231301,no,pi1
155.32604225021217,-33.1881031677491,94.38959366143536,no,pi1
-81.21670916252847,-33.873923637229574,-17.232105927528192,no,pi1
-168.68614451264472,-33.21777679797699,-53.24275476616047,no,pi1
-208.5683779369,-30.19895055895065,-52.87555029176859,no,pi1
59.79686698083099,-7.626955273713713,206.22089695548576,no,pi1
-133.78582000192716,-35.88693449397526,-53.480435029179,no,pi1
-179.65409867854902,-32.42576975556427,-53.10256733217214,no,pi1
-184.6435170941595,-32.02776712480729,-53.15917293225461,no,pi1
-10.633139623800345,-24.323958900290325,73.11473611571108,no,pi1
-174.66593593396115,-32.783867367711785,-53.110287325901005,no,pi1
150.65396995445124,-21.87651404881329,161.03723108714905,yes,pi1
-76.99540233176712,-15.494915276572993,96.08915819906537,no,pi1
30.45626578289404,-42.34238394935581,-18.022972647373948,no,pi1
165.15678904021553,961.3344926779408,-8.579129348214169,yes,pi1
-164.18543957836565,-12.622035091814595,74.24914834616845,no,pi1
-137.77517368046563,-35.547129538486466,-53.46346189721905,no,pi1
-187.6284123422825,-31.78685867151648,-53.09142526275612,no,pi1
-176.1500361530852,-11.700991731155476,74.3086994154286,no,pi1
-150.73622178902653,-34.59317596417685,-53.35796831680713,no,pi1
-41.05724317705964,-42.945231063446975,-54.06866746722439,no,pi1
-123.81613312866982,-36.65997301727228,-53.49791798097366,no,pi1
7.89977325878306,-12.425246697295014,153.38620047580451,yes,pi1
27.464381710167764,-42.14515084176404,-18.02887203809668,no,pi1
-185.6352224889608,-31.937115474804223,-53.1092356829048,no,pi1
-158.71415768361223,-33.9905015302806,-53.31401126263746,no,pi1
-177.02972742230403,-27.35133744445764,-21.15922157726471,no,pi1
-123.30363028576166,-15.716546301779664,73.96598537326035,no,pi1
-165.9730369999731,-27.398664137908984,-16.638459370243027,no,pi1
-220.5319906659097,-29.268086162185483,-52.77689721995154,no,pi1
-54.02150050271521,-41.96176551448092,-54.07550622633311,no,pi1
-161.98203321617984,-27.669843498504047,-16.64146870887729,no,pi1
-120.8264428197413,-36.88427504376668,-53.60161895058376,no,pi1
-94.89899493621743,-38.82824764936693,-53.682419983492125,no,pi1
-67.25865930904382,-34.9246706865878,-17.332384530121626,no,pi1
-80.23243452050464,-33.94556785250359,-17.309779186145935,no,pi1
-142.758408403726,-35.19436775194869,-53.41882840412613,no,pi1
-42.06137957880196,-42.86670644420544,-54.19735555617841,no,pi1
-142.75856317151246,-35.19207836625353,-53.4179309675739,no,pi1
-55.29230645945881,-35.79421075612721,-17.401323910592883,no,pi1
-148.6432677659584,-0.4844690995616574,154.48413710115318,no,pi1
-181.64494609277764,-32.20942118212208,-53.12892679229398,no,pi1
-167.08528608531824,5.103837771228251,180.2330572077788,no,pi1
-59.28260011127876,-35.50879208568853,-17.397396833936433,no,pi1
-195.88321860237917,-25.08442547954697,-16.391446616521755,no,pi1
-111.2226279719809,-32.36337847657206,-21.659683573214625,yes,pi1
11.513016367237652,-40.91276640824941,-17.898528782127126,no,pi1
14.296445590423016,-26.127650668478417,72.95596488306026,yes,pi1
-189.62106841062797,-31.653479624666183,-53.001916628140656,no,pi1
-169.17057339906498,-12.223148045607685,74.2640971242816,no,pi1
-125.81011501538784,-36.52589820898842,-53.481431743254696,no,pi1
-161.19377414611017,-12.849908969438236,74.20457507039828,no,pi1
-50.04543552642093,-8.934488158540008,147.88423407035802,no,pi1
-176.6650580822677,-32.63879534700311,-53.12956440778637,no,pi1
42.303099960536095,-10.845733099080896,178.73698384722272,yes,pi1
-237.7661644204288,-21.93904815664723,-16.14287441265122,no,pi1
-133.78564213264482,-35.89538249022284,-53.48322874103048,no,pi1
-88.40582246116487,-18.36486489190935,73.73201160242135,no,pi1
-187.9046652499729,-25.72326178435777,-16.45260037129813,no,pi1
-8.548091547868436,-6.997857514313903,179.0442022222361,yes,pi1
-142.75945797129614,-35.239837081900895,-53.348354226248624,no,pi1
-6.059736775869752,975.6294775115712,18.721914805778727,yes,pi1
-236.7614671403344,-21.99276832624103,-16.09826635979626,no,pi1
-94.38731972389166,-17.93751556786234,73.75873149749496,no,pi1
-224.0126117427279,-8.01164805010636,74.68816091267,no,pi1
-207.572432678935,-30.230098227140843,-52.96767329523437,no,pi1
-142.7583889949604,-35.175895028793086,-53.329298177457424,no,pi1
-144.75350554643612,-35.04481456640869,-53.32135380821165,no,pi1
-63.36103697068191,-35.99127723718626,-21.97472643324543,no,pi1
61.2485018221306,-12.315470107054775,178.5757314333286,yes,pi1
65.14670137433633,-30.045266198598515,72.57716439480382,yes,pi1
-187.9965711390549,-26.47701870241432,-21.06196731200417,no,pi1
-114.12045054654251,-31.32693173378689,-16.980194723549726,no,pi1
-79.31381986139391,-34.76068459151912,-21.854723367478712,no,pi1
-238.85014495862632,-22.6189495073905,-20.7157964191117,no,pi1
24.38329392675814,-42.66185412054816,-22.60751937619707,no,pi1
-130.16774339623174,-30.92325388468437,-21.50410644420277,no,pi1
-119.19837067064864,-31.75943803855016,-21.57372362896854,no,pi1
-10.994686484761552,-2.2170624176045,206.84596713177345,yes,pi1
-39.78933212216659,-7.342820647631624,162.38176387661838,yes,pi1
-205.06369514309876,-9.510844137303891,74.55624675794881,no,pi1
-143.03619033028224,-29.12348339003949,-16.780134500010078,no,pi1
-59.00802645816175,-41.56264726189863,-54.050121758088416,no,pi1
-90.31002125790413,-0.7619809700024868,179.68321711797535,yes,pi1
-12.140749876351803,-45.152674712833566,-54.2822701758624,no,pi1
-50.30699569916596,-36.172225610857296,-17.444240468941334,no,pi1
-23.152685057412576,-19.59774560887353,95.70761665697248,no,pi1
-177.14465368636596,-11.591866392962713,74.36517617276897,no,pi1
56.3810142380548,-44.32099637838558,-18.223316150839658,no,pi1
44.56963801431799,968.7430823966793,18.815903875115804,yes,pi1
36.22884844349645,-27.872569566978907,72.81624823296372,no,pi1
77.2010196464769,-13.497435536479864,178.46503874638,yes,pi1
-31.086910619208368,-43.68130498677287,-54.23522475611143,no,pi1
-116.21087312770364,-31.985446492975115,-21.614115649748847,no,pi1
33.993848929298096,-12.998300826119364,161.92961183454463,yes,pi1
-197.59755565791647,-30.997481297367926,-53.01943201311838,no,pi1
-215.54632495820823,-29.67554289739988,-52.81734597193326,no,pi1
-195.09465531727557,-10.270505502226476,74.48241784360718,no,pi1
-81.42858261394483,-18.907633678067768,73.61238386494176,no,pi1
-61.27557698098751,-35.37302859511638,-17.37549641296897,no,pi1
-113.84382039487528,-37.41763137182471,-53.554397695915576,no,pi1
-3.168218458494951,-45.84181540905782,-54.4345493065254,no,pi1
-4.533693598740219,-40.46515988610884,-22.401031995328587,no,pi1
-203.95395537492928,-25.25617415474417,-20.975258218416347,no,pi1
-180.6494917821028,-32.3399949595738,-53.06927192354918,no,pi1
-25.588875049040187,-23.167832915978373,73.26725108779257,no,pi1
-20.395465692636,-38.49169125905772,-17.67201185884572,no,pi1
-104.86926466767176,-38.08219874619471,-53.61098055245589,no,pi1
-226.53210543667572,-28.84933408519316,-52.86217778684825,no,pi1
10.065784191869026,-11.104601798062042,162.024184302717,no,pi1
-167.17535389901929,-12.37813812614808,74.25394489284703,no,pi1
-129.1682878533159,-30.960338597018616,-21.49317763762896,no,pi1
184.8868810751233,-21.668483717747197,177.66367832990338,yes,pi1
