x,y,z,label,pi
-135.26902609014016,-14.804285366379252,74.05702210084212,no,pi1
117.22235197363482,963.9475723562234,-8.127115300849821,no,pi1
-80.42915864174121,-18.991034968134723,73.624707800813,no,pi1
-202.58606223587915,-30.667546819276573,-52.92241322694256,no,pi1
-155.7214649276385,-34.2392013019089,-53.25085927622135,no,pi1
-111.84869369371708,-37.54140707170547,-53.63919827139711,no,pi1
77.41231338617307,967.9441855943938,-7.978662378470883,yes,pi1
-162.7000884450902,-33.66350063293301,-53.26842681765866,no,pi1
7.394061155003335,970.3516114408028,-7.015161942966815,yes,pi1
-215.8251934772441,-23.57336600412041,-16.259237054663785,no,pi1
-170.167346865319,-12.149606693583124,74.29863888356601,no,pi1
-92.39364939801176,-18.08809182757425,73.77303254747498,yes,pi1
-131.7899833226072,-36.041042519785954,-53.41501222724713,no,pi1
-230.50324118738465,-28.497708398278377,-52.700169455627886,no,pi1
-0.4556015965435014,-40.00519130888521,-17.83173810627704,no,pi1
-141.2509025183317,-14.359218692646484,74.09357770072123,no,pi1
-125.0892068293472,-30.490140405243164,-16.904754935815646,no,pi1
28.25271649784079,-27.261831558294368,72.87354842970551,yes,pi1
-239.7590462286934,-21.7835357986078,-16.12453374639682,no,pi1
-214.82567094832,-23.66074788994669,-16.255248755448584,no,pi1
138.02386228270473,-18.098700556622816,178.03596650111348,yes,pi1
-174.0370897282755,-27.57658393590622,-21.181031573434893,no,pi1
-207.0579582777941,-9.35436150495614,74.57106178459624,no,pi1
-185.1276305615268,-11.003664513242525,74.38475797160855,no,pi1
-229.50436790698035,-28.586298183530324,-52.70518582745464,no,pi1
-102.36413550927364,-17.322222337146506,73.8210805578613,no,pi1
-8.051869898501439,-11.124455263840211,153.4948865461338,no,pi1
-31.57422465939729,-22.6667817700823,73.29103860038602,yes,pi1
-206.0618776538791,-9.407143947489116,74.54248275560053,no,pi1
-123.81750019217544,-36.63289614237558,-53.49038373953664,no,pi1
-192.9825411994884,-26.09033538002197,-21.03043640157157,no,pi1
-163.97680847017526,-27.54324645193923,-16.631916279596435,no,pi1
-97.1707799796188,-32.66117306539025,-17.12335508129525,no,pi1
-134.78445664797738,-35.83230739255395,-53.41156267165481,no,pi1
-7.155685381729607,-45.5466277369672,-54.31399557263968,yes,pi1
-5.204300086710186,-20.99156625806543,95.53582634821004,yes,pi1
36.228862970763615,-27.894882297012884,72.83627008444932,yes,pi1
-98.92982650676616,-13.856036142247952,96.32149752327696,yes,pi1
-90.81229686895028,-4.8870388557227145,154.06704092136957,no,pi1
-213.8349639371608,-23.76706236219268,-16.304457890983507,no,pi1
-23.152685057412576,-19.59774560887353,95.70761665697248,no,pi1
-159.71912440407868,-33.9333287301305,-53.28605897879326,no,pi1
-113.13706702027548,-31.43247367081937,-17.084785947026504,no,pi1
-165.06453669133947,-28.220749220489,-21.236814233225108,no,pi1
-131.07055802771075,-30.059826623346712,-16.867781375533774,no,pi1
-12.142728603973223,-45.14238221954851,-54.29762884350613,no,pi1
-156.7598054761681,-9.360087129545825,96.66336470425912,no,pi1
-140.25386034861543,-14.438418355405446,74.08534697894795,no,pi1
-93.90334203135409,-38.95109975866424,-53.702347339519406,no,pi1
-244.9469341081001,-6.462064331176117,74.84560091375033,no,pi1
-204.85526165028045,-24.435615497350916,-16.341233383747824,no,pi1
-167.06214114345954,-28.067871313412525,-21.245923305980824,no,pi1
-81.21794488659178,-33.8718473096474,-17.22654640216852,no,pi1
-49.51911481294999,-21.35189088185621,73.39646113175137,no,pi1
-85.92852939608663,-39.55670537101315,-53.78003503560159,no,pi1
-119.10837484343422,-30.975216057736404,-16.960810588266728,no,pi1
-68.34593047453536,-35.579421798409726,-21.928607326501723,no,pi1
-69.25157940006297,-34.770324103908784,-17.313992287540003,no,pi1
-192.61311943154013,-31.37478265188436,-53.04925738656145,no,pi1
-111.85301842313042,-37.574713688975415,-53.58306506877768,no,pi1
77.69602315882848,-17.67511625477774,152.87484096068567,yes,pi1
-98.88671406208265,-38.53336352857215,-53.65961558784644,no,pi1
-96.62386745991353,-3.048798187721238,162.81665111072738,yes,pi1
125.41439369120624,-30.867347383593223,94.6110840802181,yes,pi1
-166.68751507741644,-33.34365382797996,-53.15091760802798,no,pi1
6.315449104423624,-25.555233056545383,72.9861293741725,yes,pi1
-89.91717677570065,-39.23458692471395,-53.74998253125773,no,pi1
11.513016367237652,-40.91276640824941,-17.898528782127126,no,pi1
-37.3477302827022,-37.17209974566208,-17.557246527575714,no,pi1
-72.45299484812571,-19.600432153477225,73.60193573650061,no,pi1
-56.0128641525177,-41.81659475192557,-54.04549990736505,no,pi1
5.807049343364606,-46.51630345691312,-54.40999778948753,no,pi1
-28.94309670435221,-0.8365533772975602,206.86912067297783,no,pi1
-201.5913269814812,-30.75756175522984,-52.94160803989082,no,pi1
-136.77726442859628,-35.661137637146645,-53.45923966243495,no,pi1
-126.29450668084468,-15.503123675405604,73.99429087858869,no,pi1
-25.82950155564481,-8.453769502704445,162.37266413076264,yes,pi1
166.81219992573122,957.2385076932624,-14.055578598055922,no,pi1
-5.060765184359676,-11.366323183300985,153.46836745529583,no,pi1
-205.94457472964064,-25.148722801413506,-20.94616133849308,no,pi1
-129.7977032736874,-36.19671885903158,-53.51142244712958,no,pi1
-32.362881814229624,-37.58776992833356,-17.60168875604826,no,pi1
14.779974398956927,-47.17987045615293,-54.55758901884916,no,pi1
-110.85275653764216,-37.61521010939034,-53.64107093383295,no,pi1
35.23394274211454,-27.76670840915794,72.83513835259156,no,pi1
-136.14753024326848,-30.412871076981475,-21.43590872094332,no,pi1
-98.16749926556672,-32.553384068777625,-17.105965842874987,no,pi1
-39.54820923828693,-22.111800394655056,73.32240255355397,no,pi1
-104.87189410132568,-38.08126945597461,-53.62660346776831,no,pi1
-236.97573103152945,-7.071833348214997,74.75126662076185,no,pi1
-227.00041418306185,-7.822690834186711,74.72227093760887,no,pi1
-170.6776876771154,-33.08663944911982,-53.21767309893955,no,pi1
-44.05100239565788,-42.72616554433633,-54.08974194502248,no,pi1
-143.036674598643,-29.1516200023248,-16.78513889776588,no,pi1
-127.70429790432188,-2.074277086643633,154.33922064139554,no,pi1
63.73747164190431,-16.67851961865662,152.98103067973312,yes,pi1
-2.170356334283707,-45.92407805654727,-54.3494321552755,no,pi1
-142.75999456953036,-35.19672470419792,-53.34122642070358,no,pi1
-88.95758020896058,-14.608763119963696,96.2544293473764,no,pi1
-44.09026693571762,-17.998799620966427,95.83203899891627,yes,pi1
-166.69043467873877,-33.397164646356295,-53.18200336703777,no,pi1
