x,y,z,label,pi
-65.26453517164217,-35.084623229948136,-17.348567855435864,no,pi1
-111.84992197274308,-37.52881117557439,-53.6385271221262,no,pi1
5.530302262146883,-40.43491813841055,-17.845213245841684,no,pi1
-85.41338761457384,-18.610285064563406,73.6939382300792,no,pi1
-166.69075245374032,-33.38323136378844,-53.247970708752696,no,pi1
-116.32374157836898,-16.232179804697033,73.92894555572666,no,pi1
65.23675967831501,-12.584682043657493,178.51985927416777,yes,pi1
-154.09637819032423,-29.077820948437328,-21.323042952310704,no,pi1
66.61392256582207,-17.8066360887131,147.0518432135413,no,pi1
27.464381710167764,-42.14515084176404,-18.02887203809668,no,pi1
-123.3059187355898,-15.740046754115816,73.92028997805451,no,pi1
-124.09254362821,-30.58680384670797,-16.918763852019673,no,pi1
-169.68158347309415,-33.168112347331736,-53.16168509782475,no,pi1
-98.37650151330314,-17.61311976437377,73.75613119204277,no,pi1
-105.15009916513286,-32.01271043473904,-17.06623088770683,no,pi1
-111.22077301468406,-32.32328531411844,-21.62596254194163,no,pi1
-113.84315333828992,-37.37766695881015,-53.63011943096973,no,pi1
-84.92750551886236,-39.62350493671856,-53.7560401740951,no,pi1
-164.6955682698535,-33.5509646875306,-53.184244447077646,no,pi1
-102.87781280047189,-38.21794468743376,-53.72403843372231,no,pi1
-35.56198246161674,-22.424167363716467,73.31474451046887,yes,pi1
-125.81011501538784,-36.52589820898842,-53.481431743254696,no,pi1
-84.20922161258704,-33.62913872878136,-17.2166130990077,no,pi1
-44.05100239565788,-42.72616554433633,-54.08974194502248,no,pi1
-60.99783726431133,-41.42277299093181,-53.91715729844958,no,pi1
-80.83964143735642,-5.639810808781212,154.03925013417137,no,pi1
-226.51512386762596,-28.812988811124715,-52.73981412278863,no,pi1
-161.1935330212812,-12.840028502717953,74.23906359157415,no,pi1
26.376165580706004,-42.84986423650188,-22.628066888208053,no,pi1
-46.52939567343378,-21.54311188420625,73.40686454734758,yes,pi1
-6.343323402209183,974.3882935995229,-7.358115992716667,yes,pi1
-134.78210065068075,-35.79130344685368,-53.469136048955136,no,pi1
-38.11202081077081,-18.501095721725925,95.85146623977744,yes,pi1
7.757650230816585,-21.956070013989727,95.44222601975582,yes,pi1
-181.92489251107716,-26.20026446065941,-16.5164749930385,no,pi1
28.45769475778976,-42.229288766169056,-18.046500983752672,no,pi1
-215.54632495820823,-29.67554289739988,-52.81734597193326,no,pi1
-67.25873906051636,-34.94594940798108,-17.339111104266546,no,pi1
-139.76760388487077,-35.42778878139469,-53.35117806586877,no,pi1
-181.54504980001155,2.0775055673936444,154.75045353234702,no,pi1
-154.0975506410018,-29.102127217935564,-21.33435829624872,no,pi1
-90.28250958133336,-33.945642706133775,-21.774783371985823,no,pi1
-161.70591828832298,-33.76490512277262,-53.21993667615119,no,pi1
-56.74040727058984,-6.066564488720496,162.60169538642748,no,pi1
-107.141164051939,-31.867757742818057,-17.032576167694998,no,pi1
-123.81750019217544,-36.63289614237558,-53.49038373953664,no,pi1
-19.121021859494267,-44.62453259680375,-54.24119628025245,no,pi1
-152.01113165793885,-28.451354383421137,-16.721135626466836,no,pi1
-76.9508619277295,-40.17502290542183,-53.89327638189325,no,pi1
-82.97542356178133,-15.025247517901084,96.14106472722932,yes,pi1
