x,y,z,label,pi
-125.8100808216722,-36.4977209364364,-53.47562117855274,no,pi1
74.47232172282115,976.958760352588,45.37451366610101,yes,pi1
-72.96704616559597,-40.51838828531315,-53.94061437654193,no,pi1
-183.6382728506352,-32.0911321473349,-53.04691473149368,no,pi1
109.01640728127197,-33.40126782923038,72.25581276320746,yes,pi1
-170.6770506549627,-33.05565380115696,-53.12934417309918,no,pi1
-51.02754398931115,-42.19067881508538,-54.08954253245656,no,pi1
-116.83455751761656,-37.16724895087446,-53.522514597937366,no,pi1
-92.39364939801176,-18.08809182757425,73.77303254747498,yes,pi1
-155.09317651928112,-29.01437835568267,-21.314315779484748,no,pi1
-126.80533513321562,-36.39066363440378,-53.527190676303775,no,pi1
-91.94942006094514,-14.368909389910538,96.20460122301186,yes,pi1
16.401039810562008,-42.06541429821795,-22.582991481756068,no,pi1
-125.29657781934728,-15.573608335446815,73.98395805898765,no,pi1
-149.73984630936755,-34.68410100385572,-53.28501812076055,no,pi1
88.89275485319195,961.1776568362964,-13.180212547031603,yes,pi1
-9.426727737763551,-39.28993550547728,-17.7324218914106,no,pi1
30.24824046930371,-27.37393144278637,72.86581287524473,no,pi1
-145.75093874078289,-34.96641942325896,-53.3270178588658,no,pi1
-184.63596945115495,-31.99062094986608,-53.02858514547096,no,pi1
-56.49862835784965,-20.81171006625657,73.48077957619651,no,pi1
281.59252363105327,949.4395345200492,-8.999574547360583,yes,pi1
-26.09885037077442,-44.089681099519225,-54.18743310560518,no,pi1
-49.51911481294999,-21.35189088185621,73.39646113175137,no,pi1
-62.99264116923324,-41.26174280928633,-53.9192434144396,no,pi1
-101.60615816544345,-2.573752800414565,162.8831005856906,yes,pi1
-189.6639465638256,-6.943875723316336,96.98861608410913,yes,pi1
4.322605127943067,-25.439291053079756,73.03541710163003,no,pi1
-107.14213148268747,-31.87028499984046,-17.036334491708843,no,pi1
-138.77341146375903,-35.519540991043925,-53.38441020479783,no,pi1
-130.7931311906462,-36.13557028662404,-53.43318949853739,no,pi1
-139.1398387008589,-30.20959439639634,-21.42971297420693,no,pi1
145.4970812843588,-22.90244613801845,152.36781288431231,no,pi1
-59.28427015044785,-35.48152380477707,-17.397616136765542,no,pi1
24.46910591190611,-41.878432286818274,-18.0266437283245,no,pi1
-139.0491761677081,-29.462940053566307,-16.812169698993124,no,pi1
138.02386228270473,-18.098700556622816,178.03596650111348,yes,pi1
-141.80343257906486,-10.565448106847176,96.64440856439258,yes,pi1
-121.8206555886814,-36.78108035703254,-53.5635271212351,no,pi1
-245.94853010708164,-6.394899093641364,74.83340489197982,no,pi1
28.461498553892604,-42.190012616655615,-18.0154317502714,no,pi1
-176.14940614689692,-11.638951961286812,74.38089477884922,no,pi1
-181.54504980001155,2.0775055673936444,154.75045353234702,no,pi1
-98.8867424628855,-38.54039494924802,-53.65031728194657,no,pi1
-160.07837846455308,-28.640927932129387,-21.27969315576061,no,pi1
