x,y,z,label,pi
-6.553775077725249,-7.155309609212876,179.07009671739985,yes,pi1
-54.50472738929157,-20.976352960974904,73.4678587525944,no,pi1
-61.99579936846198,-41.375494464461376,-53.93483263517605,no,pi1
-92.18565078524207,-33.03551393571846,-17.155670907304703,no,pi1
-77.44045445036569,-19.20601603327253,73.620903827079,no,pi1
-212.0468681389557,-8.943453524893485,74.59773984231106,no,pi1
-138.05083429693053,-29.53667659921895,-16.816247272810312,no,pi1
-182.6421274363097,-32.114225436111454,-53.11158174365634,no,pi1
42.65723316209409,-24.597361978745216,95.31545928194464,yes,pi1
-134.06238913397297,-29.822429177621228,-16.840089457262764,no,pi1
-187.9082461529363,-25.721783964758213,-16.471643735041027,no,pi1
-29.10805495039739,-10.550418647219985,147.7380174694895,yes,pi1
-198.9687937010347,-25.6750816284154,-21.023771553385508,no,pi1
-196.08977594515065,-10.143564828303605,74.5005036024964,no,pi1
5.321677575980017,-25.496206777608357,73.04528464384947,no,pi1
-226.52161674359436,-28.83802140060607,-52.86311461046618,no,pi1
-244.9469341081001,-6.462064331176117,74.84560091375033,no,pi1
-186.9064218907071,-25.75879519014047,-16.45088591374816,no,pi1
220.11238110748712,937.6298635087066,-65.30070145080737,yes,pi1
281.59252363105327,949.4395345200492,-8.999574547360583,yes,pi1
-232.4958060810756,-28.340266790149663,-52.6810348000474,no,pi1
-216.91472185081716,-24.31127554139329,-20.884494362197508,no,pi1
-54.295648019608976,-35.89312044775714,-17.414862985800834,no,pi1
-200.59005509429596,-30.79237985085851,-52.9329780251719,no,pi1
-81.93609749232722,-39.82177015218768,-53.77202729753673,no,pi1
-159.98777794398882,-27.846354124222756,-16.65456589763429,no,pi1
72.20646814370672,965.4401489486856,-7.46724987102742,yes,pi1
43.255116079311314,948.3755613115318,-86.66165916359148,no,pi1
-99.78390844884176,-4.1933211252745926,154.174913826983,no,pi1
-138.7710259142545,-35.54497170263194,-53.37846570950706,no,pi1
-136.2667865051513,-14.743961715077653,74.04953675937762,no,pi1
-154.72399078357512,-34.28287586677877,-53.33116286256542,no,pi1
-239.9671638668677,-6.832991266187528,74.78426057557876,no,pi1
-108.34761060033496,-16.872335902620208,73.8200824051659,no,pi1
-192.61311943154013,-31.37478265188436,-53.04925738656145,no,pi1
-13.417226988183344,-39.01676847798844,-17.72054275231349,no,pi1
-60.99825337387074,-41.44063169066349,-53.93004188553975,no,pi1
-84.92757882974603,-39.57177885595969,-53.74672641742372,no,pi1
12.300698131689767,-26.069629857330423,73.00983438214354,yes,pi1
-45.061335553805804,-9.35650246111667,147.8412072349882,yes,pi1
-150.2225116496356,-13.598991894081916,74.14708337287546,yes,pi1
-63.47907562442843,-20.27866698023453,73.55839740422712,yes,pi1
-134.783035723171,-35.813050346088986,-53.48563315323114,no,pi1
71.33775651698052,-45.42846124754458,-18.31307942794691,no,pi1
-100.36991209655702,-17.46347389030115,73.80560211909982,no,pi1
9.537095465599023,972.1501240328485,-7.348824820379214,yes,pi1
-139.7671072265245,-35.410815471808284,-53.43629542225635,no,pi1
-78.94490118966269,-40.07824169018711,-53.80072686966055,no,pi1
-200.59221374189275,-30.81153440029093,-52.93230057283308,no,pi1
-218.53734981988853,-29.40895872009276,-52.87138401793213,no,pi1
15.290228743357428,-26.28462522282544,72.9538270073624,no,pi1
18.767310470719696,-47.533365542500384,-54.516435091010536,no,pi1
15.408496508872062,-41.98516567365748,-22.5390879247964,no,pi1
-8.430671490971658,-39.40926785589701,-17.749436984675448,no,pi1
-72.96362004632626,-40.51831980577235,-53.92165487010672,no,pi1
-145.23897746507856,-14.05789717241831,74.08508706270919,no,pi1
-152.00995618254,-28.47201350284892,-16.716216689312283,no,pi1
-130.79757022620154,-36.08061407849416,-53.44034000701884,no,pi1
11.936846346672471,-3.986818849418976,206.5584342277083,yes,pi1
23.026284114506197,-12.167176295014803,161.95952543273876,yes,pi1
-120.31228277021982,-15.972875436645454,73.97040372082944,yes,pi1
-71.45471661847587,-19.65856695730178,73.59982204327736,no,pi1
-151.74574399328054,-34.53426146888033,-53.35008257301282,no,pi1
-149.73907437246294,-34.661621299455625,-53.28951627433722,no,pi1
115.75658348748476,-19.20852526965624,161.35768304425335,yes,pi1
-44.41603568185048,-37.425771164316416,-22.12380416874689,no,pi1
-193.6537389000129,-6.648931750879801,97.00415288273888,no,pi1
-103.36301593564129,-17.27375399779229,73.77447581125854,no,pi1
-68.97767141210186,-40.83171590364612,-53.89653683749105,no,pi1
-152.00882806456426,-28.432301832152337,-16.707751544160033,no,pi1
-190.6181129382548,-31.539001240963323,-52.98010412322101,no,pi1
-190.61760011022173,-31.54331885807264,-52.98610649580458,no,pi1
-187.6284123422825,-31.78685867151648,-53.09142526275612,no,pi1
-170.67780405187094,-33.07639004022104,-53.14120845364912,no,pi1
-90.39903041988876,-18.22434404285472,73.69443067416924,no,pi1
152.69688394625751,966.4494299260356,17.06866691734575,yes,pi1
-114.21165616045823,-32.09324141002376,-21.60131976412205,no,pi1
-204.94687352406055,-25.178729613728446,-20.94304967539511,no,pi1
-215.82186973094832,-23.56898659469384,-16.245863191871948,no,pi1
-178.6605099749743,-32.48092209201238,-53.131168934026896,no,pi1
-190.89603044106647,-25.510551397867307,-16.43613709804912,no,pi1
-23.012395182761985,-10.076130119079608,153.58794834441002,yes,pi1
-202.86099104073284,-24.57138319261053,-16.339805051828748,no,pi1
40.216945604727655,-28.19822584658301,72.77497027929931,no,pi1
46.69577036936002,951.870518891972,-64.12173481890841,no,pi1
21.271534802475653,-26.745616902513447,72.91078763763765,yes,pi1
-46.93897295259477,-8.199414086914384,153.81448932795095,yes,pi1
-75.95492174059667,-40.31014003215927,-53.825187222554746,no,pi1
-168.96116724272255,-27.181975198593275,-16.599042589193537,no,pi1
-94.38777503199366,-17.92355410114796,73.72373846862602,yes,pi1
-27.58280596071197,-23.012598587443613,73.2777881578583,no,pi1
-85.92852939608663,-39.55670537101315,-53.78003503560159,no,pi1
-172.94931447569363,-26.87677200234192,-16.570834127705243,no,pi1
-35.073651396199224,-43.42953871078772,-54.118062651777336,no,pi1
-199.594812691846,-30.87652423264894,-52.93726495522949,no,pi1
-166.06117734902867,-28.18704479790666,-21.233644506324488,no,pi1
-233.7696827333241,-22.21156749434101,-16.119879401688163,no,pi1
-40.42906879835045,-37.72662715525885,-22.136415750957283,no,pi1
-72.96273550696655,-40.5054024992671,-53.83716935278144,no,pi1
-116.20716891206216,-31.95069115551745,-21.590135593949334,yes,pi1
-48.88553745799808,0.6414918791331704,206.9885984721524,yes,pi1
-18.40014237065059,-38.61296020117897,-17.67146377620589,no,pi1
-12.4187502212955,-39.0572054726708,-17.72189729765089,no,pi1
-97.88938504417705,-38.59121723015109,-53.65512244508534,no,pi1
-146.23613403632908,-13.962506881805531,74.13040052608608,no,pi1
-107.85978817870595,-37.83546322910594,-53.57725745479665,no,pi1
-149.1107146753634,-29.463959591743265,-21.38627805786169,yes,pi1
-133.2746120806504,-14.971678487217126,74.04016609034412,no,pi1
-174.1587264177666,-11.823060874875756,74.27580580510727,no,pi1
118.577792624415,-20.80583337534074,152.57013242162265,yes,pi1
-150.63615056322163,-0.3394162202645998,154.5080902278722,no,pi1
-12.03957566729321,-10.804472874783828,153.5226845213736,no,pi1
34.04447236361041,975.5254762659796,17.930078910054426,yes,pi1
-200.5902872906764,-30.76272243824045,-52.99389872750483,no,pi1
-89.6410466098739,-3.502779871289614,162.856906637907,yes,pi1
238.6448190328322,951.7672560585572,-8.513569921415309,yes,pi1
-86.92227310723757,-39.45443889456016,-53.7325810304473,no,pi1
-90.40230900359626,-18.25480009018636,73.73320186840232,no,pi1
-205.57472875758293,-30.426826961694623,-52.88860335996621,no,pi1
-144.03328047941224,-29.070458592124066,-16.771355747812795,no,pi1
-196.87761203667267,-25.025986383011517,-16.387910382648865,no,pi1
-193.60918430310176,-31.312983681173023,-52.96582237569016,no,pi1
-137.1450805335832,-30.37645631839285,-21.44225081873785,no,pi1
-218.81486710945344,-23.353535459469622,-16.23907014982812,no,pi1
-118.31884622767484,-16.11798009678933,73.89276414743591,no,pi1
-132.787990747766,-35.975033301038124,-53.41466567289661,no,pi1
-117.83173850928708,-37.10408535573406,-53.51722084032489,no,pi1
27.372518914639876,-42.89884698467844,-22.642197219837907,no,pi1
-91.90938786818155,-39.07419037196205,-53.79539913146098,no,pi1
-61.9984805053513,-41.37370282926281,-53.94006590895174,no,pi1
-146.74759998065844,-34.895045430122416,-53.38872069681394,no,pi1
68.2947894482777,959.0978611160576,-65.86004245252597,yes,pi1
-28.37072297177964,-37.85392046938114,-17.6094861328407,no,pi1
1.3327371674500672,-25.20296257632273,73.0760846190472,no,pi1
-25.589679135959877,-23.19024718030493,73.27930022248674,yes,pi1
-101.87931641613864,-38.269163979781496,-53.710293511398,no,pi1
131.93096940768586,967.5812298735292,45.635263886081205,yes,pi1
-162.69974945389254,-33.66655997096648,-53.182399574241295,no,pi1
-122.71718430739512,-2.450947935030467,154.336295270069,yes,pi1
89.51965783065589,-28.178331303525155,94.86526930478246,yes,pi1
-147.0248003698669,-28.836170289702164,-16.744026080788796,no,pi1
-102.87476471045407,-38.22194328670195,-53.63086596283309,no,pi1
-142.24793084915956,-14.28363903234436,74.06792754562572,no,pi1
1.819918880441762,-46.2068115571597,-54.378590833984376,no,pi1
-169.7220595249963,-8.371866996297092,96.75913932992609,no,pi1
34.444840877913066,-42.6555856563173,-18.0565185573112,no,pi1
174.5828278404658,-23.705598445015006,160.8505694494722,yes,pi1
-117.83160433022783,-37.092346992014605,-53.59730011874868,no,pi1
-28.823797989588797,-8.217280470070992,162.32918496767147,yes,pi1
-13.624860837238838,-24.036568318564303,73.14093978451682,no,pi1
-186.6317525454417,-31.85668251858352,-53.03879277388023,no,pi1
-217.02874403050197,-8.588917277360201,74.64585984588811,no,pi1
91.509785909929,-28.35580746712667,94.92663869715317,yes,pi1
37.983698656059175,-13.275951161697735,161.81950045602844,yes,pi1
-143.75753109964236,-35.10509224384384,-53.34066410543222,no,pi1
-174.0370897282755,-27.57658393590622,-21.181031573434893,no,pi1
-205.5765746577479,-30.385169673957503,-52.97233543551247,no,pi1
-15.408775835343787,-38.85909492549266,-17.701176903157062,no,pi1
-66.87931417205165,-6.6371035962462,153.96804026729905,yes,pi1
-121.82116151816255,-36.816656388703606,-53.49155140133503,no,pi1
-117.32075026035878,-16.18468978523363,73.88623541874789,yes,pi1
-24.106062096322876,-44.21693054584208,-54.276320082406215,no,pi1
-192.61253745373097,-31.36863500153641,-52.963566037415845,no,pi1
-10.63374936815557,-24.2562398113888,73.1619617359937,no,pi1
-91.90975622002853,-39.06388723895921,-53.790447035232525,no,pi1
-146.75884993760232,-34.90238141319234,-53.38984756757122,no,pi1
1.3322500516864006,-25.214650624586827,73.09668484693972,yes,pi1
-97.17332116034636,-32.65345028348022,-17.127322483432195,no,pi1
-102.3647468650019,-17.303732925893833,73.78867050316347,no,pi1
-163.73927453886114,-8.894454373565143,96.80546355877075,yes,pi1
19.40636915037257,978.1211892920315,46.229683244856105,yes,pi1
125.41439369120624,-30.867347383593223,94.6110840802181,yes,pi1
-130.7941623710622,-36.09779850559886,-53.4993899527112,no,pi1
-92.90350881967213,-38.99376000927931,-53.692479597927246,no,pi1
75.11741659891344,-30.82939542214707,72.53165266203105,no,pi1
-70.96838460159621,-40.68936516346231,-53.85639279584529,no,pi1
-162.9773779014113,-27.606427024722716,-16.627428111438956,no,pi1
-209.8438577555989,-24.080938833027695,-16.323819644060073,no,pi1
-178.14235206549043,-11.503186537021437,74.345841232064,no,pi1
-156.71769170099864,-34.100674938304486,-53.30579629982447,no,pi1
-240.96502829087845,-6.760901785700923,74.78448643008025,no,pi1
-28.093821353751625,-43.90877244427422,-54.24795441472675,no,pi1
65.14670137433633,-30.045266198598515,72.57716439480382,yes,pi1
-133.6839400871917,-1.5582507252162965,154.40417366867158,yes,pi1
-50.51697859153661,-21.2716752276294,73.44138016675865,no,pi1
-118.10859894395676,-31.064015939432792,-16.968140331586877,no,pi1
-93.80196159982208,-4.626529783433725,154.1009616148769,yes,pi1
-26.09885037077442,-44.089681099519225,-54.18743310560518,no,pi1
-26.379463113373948,-38.03920333268244,-17.640053539474764,no,pi1
-201.5913269814812,-30.75756175522984,-52.94160803989082,no,pi1
-175.9404039187241,-26.63718788830657,-16.544220425035494,no,pi1
-150.22449144672154,-13.67451404946417,74.16471441180309,no,pi1
-14.621541464403176,-23.996461352168723,73.18890367480469,no,pi1
16.418683117395073,978.4274083091858,46.1603980514618,yes,pi1
-59.00301757121317,-41.556258130662,-54.02015827811757,no,pi1
-126.0856181318449,-30.4463685659941,-16.904149841377045,no,pi1
-216.82159756772649,-23.537652619152155,-16.261305010193833,no,pi1
47.80627709798848,969.0508304678408,47.04755979164934,yes,pi1
-245.94853010708164,-6.394899093641364,74.83340489197982,no,pi1
-76.95186062205721,-40.23917355794478,-53.81343857032584,no,pi1
-99.37513065944307,-17.547911670831123,73.78848011487597,no,pi1
50.633134576948684,-25.25831123735569,95.2436539747369,yes,pi1
-240.96292900941827,-6.74651838265003,74.77003372818075,no,pi1
-172.15927299629408,-11.96046137895162,74.33319760678353,no,pi1
-138.25987018483528,-14.539351412189976,74.04989969118037,no,pi1
85.67267792021218,-18.33171216510597,152.84460776480844,yes,pi1
-212.55603770193295,-29.86729745402211,-52.920432672962846,no,pi1
-141.2509025183317,-14.359218692646484,74.09357770072123,no,pi1
193.2177305205442,-36.00991073390425,94.1271696275989,yes,pi1
-112.12580439046567,-31.45977387765778,-16.99069818075812,no,pi1
-45.53142347115808,-21.62048190662364,73.41347545517858,no,pi1
76.27377313179575,958.4992123136432,-65.79796846203257,yes,pi1
-126.08489614698831,-30.405890898046444,-16.891104065106862,no,pi1
-130.83543028801915,-11.383028608741558,96.57651891910358,no,pi1
-146.0299841614041,-28.94075893304008,-16.77809364796182,no,pi1
-145.12572258998983,-29.733608091602623,-21.397575876875518,no,pi1
-84.20922161258704,-33.62913872878136,-17.2166130990077,no,pi1
-40.95634657485731,-8.709761101601753,153.74072340202636,yes,pi1
-90.30819092610125,-0.6986383793850354,179.69659077192065,no,pi1
-25.379866434113424,-38.1109289408216,-17.63138876425316,no,pi1
-218.02658601865056,-8.508252237232448,74.65594276179502,no,pi1
-65.98595243988728,-41.07519089834679,-53.90779955638077,no,pi1
-170.1675521969771,-12.14595316923526,74.26262040665577,no,pi1
-107.34981872620466,-16.911522302573132,73.82090650062871,no,pi1
-61.277465932475046,-35.37151645285425,-17.375312716112894,no,pi1
-182.1323610639436,-11.25696876740014,74.38500926911551,no,pi1
-118.86928396526235,-12.207553658414293,96.39259493828035,yes,pi1
-140.25440321123287,-14.43808974195097,74.05020782558945,no,pi1
100.4872737015244,-29.01948431438962,94.77941591968644,no,pi1
-78.34421203702333,-1.679881350540382,179.59453711263836,yes,pi1
-87.91850583170479,-39.352463003798654,-53.80911412393736,no,pi1
-99.37387834368934,-17.55557830156203,73.758316760884,no,pi1
-64.03154098801559,-16.499172121174286,96.08228063811552,yes,pi1
-171.67517224519725,-32.99236660331998,-53.21132565546796,no,pi1
189.2274327618947,-35.79365030732379,94.13021959996564,yes,pi1
-198.59527249658217,-30.92558406001821,-52.91966275672903,no,pi1
4.648091207545351,972.9656008202924,1.52333564010418,yes,pi1
-50.03024200018739,-42.24971017745301,-54.0110001897352,no,pi1
-107.86592662827664,-37.83426700385049,-53.61816230112961,no,pi1
-113.2456310062525,1.0745333492442826,179.797401698402,no,pi1
-135.2688817639997,-14.792047353003412,74.0501138553315,no,pi1
-142.7572566950931,-35.18322596951054,-53.33661564690698,no,pi1
-47.316080760359306,-36.44655772017671,-17.482730729554866,no,pi1
-155.00084088770447,-28.21648787980516,-16.684316314597343,no,pi1
-40.33799182970304,-36.95442496203768,-17.53439711804883,no,pi1
-120.10423924363324,-30.90333912802689,-16.960420194808002,no,pi1
-211.5592439692,-29.925927324291543,-52.92791021072395,no,pi1
-29.495411922235014,973.2168258451936,-6.72312366540696,no,pi1
-148.74054060099405,-34.73781069205824,-53.29253837328946,no,pi1
10.791301136660485,-46.9309006862791,-54.46020089084022,no,pi1
-51.513293790104775,-21.203249175700503,73.41242506351223,no,pi1
-106.1437987851502,-31.94997551571281,-17.05235102145211,no,pi1
-101.88218837235556,-38.32061832083986,-53.658944043710974,no,pi1
123.41691822934236,-30.77177456993229,94.61986091428471,no,pi1
-208.06005567561297,-9.25800439004241,74.52581590322406,no,pi1
