x,y,z,label,pi
-87.92156219203888,-39.34677648503656,-53.828259518659685,no,pi1
-133.6839400871917,-1.5582507252162965,154.40417366867158,yes,pi1
-77.23045797899366,-34.16792128934205,-17.266656714796675,no,pi1
57.75142515161711,970.6625518425458,18.198136962376758,yes,pi1
-67.34959696146204,-35.69004832970438,-21.945896099315465,no,pi1
-90.2839799498974,-33.95541691319084,-21.782453949070074,no,pi1
-112.84599491191034,-37.47067127518315,-53.554401123903055,no,pi1
-17.130084354418763,-44.80626133887712,-54.26895990914967,no,pi1
-192.89381819112575,-25.36528826151689,-16.44319009305226,no,pi1
-165.97015983913323,-27.41117921274141,-16.63049411893093,no,pi1
-159.19746378379642,-12.985098491914622,74.23218269266788,no,pi1
-72.46030354969234,-19.60926140573622,73.55077498627011,no,pi1
-4.6952282732999775,968.7035834682334,2.4334169121243967,yes,pi1
-133.78564213264482,-35.89538249022284,-53.48322874103048,no,pi1
-162.70071908736475,-33.693953194645275,-53.196823276815344,no,pi1
-52.39363626713966,-36.82456710290803,-22.057509268307594,no,pi1
-171.67690028454854,-32.99275163468813,-53.2215302934379,no,pi1
-77.43835435365938,-19.21881070815134,73.63810512014022,no,pi1
-13.138807930867811,-45.0890353776619,-54.28425271779592,no,pi1
-54.50472738929157,-20.976352960974904,73.4678587525944,no,pi1
193.2177305205442,-36.00991073390425,94.1271696275989,yes,pi1
-81.42858261394483,-18.907633678067768,73.61238386494176,no,pi1
0.8178299648343459,-46.14776021735305,-54.47940183889653,no,pi1
-73.23985680795307,-34.45899816457417,-17.28356722765186,no,pi1
-176.03261453269764,-27.42439866985181,-21.15936755496962,no,pi1
-103.24560273333148,-32.97084620192839,-21.689003192992644,no,pi1
-211.04709662720836,-9.034734917722776,74.57190063420313,no,pi1
11.301992629753853,-25.994279727599103,72.9488103878135,yes,pi1
-122.71718430739512,-2.450947935030467,154.336295270069,yes,pi1
-202.5873418320083,-30.626901015138667,-53.00737426321615,no,pi1
33.355475484288114,-43.34410803280183,-22.671372457699835,no,pi1
-143.03720012446374,-29.107186718831397,-16.78494637711287,no,pi1
-106.35417030841178,-17.013607529271916,73.84675830686486,yes,pi1
280.9881394143056,953.9229428663208,-0.7054133824167118,yes,pi1
-73.24007029030156,-34.46432625895213,-17.284822490363744,no,pi1
-60.99825337387074,-41.44063169066349,-53.93004188553975,no,pi1
-21.483873321184568,-39.197808184175365,-22.278443979539837,no,pi1
-144.24297918626857,-14.126607866587488,74.10772459389291,no,pi1
-102.15666285612096,-32.27139710245887,-17.080173513195795,no,pi1
-19.849977511776235,-8.906367147962397,162.24857316356713,yes,pi1
55.593280197349536,952.366259615547,-87.53832486355947,yes,pi1
-3.567489530397974,963.5812896289297,-65.17050351783988,yes,pi1
-96.89488454421796,-38.66852100608044,-53.76005584038953,no,pi1
12.785908308136063,-47.045890574464565,-54.5407369236028,no,pi1
-40.33478461051819,-36.932742179266434,-17.515423069408254,no,pi1
-58.37724844934282,-36.38543129548917,-22.0157712740122,no,pi1
-17.027123910278526,-10.536909506499391,153.56419995047776,yes,pi1
-215.82246427620413,-23.60656393289356,-16.256960815464097,no,pi1
-44.325621675549925,-36.68366394999796,-17.503302028484526,no,pi1
