x,y,z,label,pi
-135.77974195110335,-35.73548284872723,-53.46763594496219,no,pi1
-44.089870076531895,-17.99342048190126,95.93835447003134,yes,pi1
29.74647594650063,-39.91516453943808,-3.3918059477497597,no,pi1
69.57766197183408,-26.697068259450205,95.10917811229706,no,pi1
-65.98595243988728,-41.07519089834679,-53.90779955638077,no,pi1
-205.0718509034187,-9.512057791186995,74.50456227846271,no,pi1
52.456310653652885,948.5155389621837,-63.774903485127446,no,pi1
-169.176703045396,-12.258856762121251,74.20734115517844,no,pi1
36.32157624675897,-10.400451424377165,178.76455671710283,yes,pi1
118.577792624415,-20.80583337534074,152.57013242162265,yes,pi1
-142.7572566950931,-35.18322596951054,-53.33661564690698,no,pi1
-208.5744083551045,-30.20185598206104,-52.91670825100497,no,pi1
-214.547716918722,-29.736077727526368,-52.81892779130951,no,pi1
-171.04635690746667,-27.75801159977459,-21.192602049054656,no,pi1
-68.46433761779956,-19.9178507821874,73.5666156117317,no,pi1
-102.15456212301213,-32.243677677054144,-17.07386271194368,no,pi1
-179.38180578576944,3.260924418899784,163.41840782938985,no,pi1
-149.73827437157965,-34.672760588870936,-53.28788861481688,no,pi1
-49.03272435346175,-42.35924963542523,-54.0211065060244,no,pi1
-147.47403031978672,0.873766998588446,163.2631254075112,no,pi1
-72.46030354969234,-19.60926140573622,73.55077498627011,no,pi1
29.69299295749912,-23.636710913592463,95.284594004084,yes,pi1
-64.36198770352537,-35.93731515518708,-21.986416396868037,no,pi1
-38.43521113821132,-37.91087416957956,-22.19237963447328,yes,pi1
-52.0655466310314,-17.394559965568074,95.99898628091222,yes,pi1
4.440390008744052,-41.17426213602232,-22.465104518782866,no,pi1
69.76900910695369,-8.375103147960319,206.14191149191848,yes,pi1
-172.67108470233342,-32.941273306681445,-53.128258074232285,no,pi1
-161.7064529061392,-33.76229034524119,-53.21716527046365,no,pi1
-185.12190847321008,-10.968381088036836,74.42615095866006,no,pi1
-29.368454885872875,-37.801835118963226,-17.597293189605114,no,pi1
-166.06034504930665,-28.158395987233224,-21.228967365741934,no,pi1
-185.6321840759433,-31.9231366733306,-53.02225780169334,no,pi1
-189.62203707779975,-31.64569815336078,-52.99266864452014,no,pi1
-163.06932666293366,-28.381538965897647,-21.28270421930928,yes,pi1
-15.619897955245865,-23.91518145627009,73.18465708935598,no,pi1
-90.81229686895028,-4.8870388557227145,154.06704092136957,no,pi1
152.69688394625751,966.4494299260356,17.06866691734575,yes,pi1
138.09326762578803,953.7977035439528,-66.2334294562397,yes,pi1
-105.86610444694315,-38.0311631005287,-53.60981106233341,no,pi1
-91.39608384412038,-18.12612638248652,73.73830959360488,no,pi1
-227.511630788624,-28.716902773490684,-52.72725805137335,no,pi1
31.24423864240157,-27.512258208968213,72.84168936464904,no,pi1
-145.64811716759473,-0.6272433509217692,154.52175292617162,no,pi1
-131.7914175511969,-36.04358901278393,-53.49724763059332,no,pi1
26.2605146687098,-27.100966749092297,72.89217003221498,no,pi1
31.37348330574416,977.2076611442398,46.156459104849525,yes,pi1
-191.61474484754,-31.465278424132094,-52.984977558716686,no,pi1
-14.4129864435252,-38.934214514029584,-17.71782154853047,no,pi1
-178.65554363058752,-32.46895565510991,-53.16121105747136,no,pi1
-36.07027893758709,-43.3148987665,-54.098995921582926,no,pi1
-83.21213899059124,-33.70939279946655,-17.216597902548656,no,pi1
