x,y,z,label,pi
-2.5384349349552435,-40.60591118949138,-22.40686073954441,no,pi1
-252.7153510121433,-20.788960154376,-15.983710834432552,no,pi1
-31.085266993771253,-43.69432334329102,-54.14065078258615,no,pi1
-89.19336277147785,-33.215459996577195,-17.16484148477244,no,pi1
-242.95656945633095,-6.632480016882127,74.80782735233001,no,pi1
-133.78436018923736,-35.86716003255482,-53.39981307970445,no,pi1
-56.0128641525177,-41.81659475192557,-54.04549990736505,no,pi1
-20.6029638864211,-23.537351483999416,73.25352370493398,yes,pi1
173.18153815001784,969.4187934666904,44.649184812751095,yes,pi1
-142.1301789754888,-29.96088593437764,-21.38951216787993,no,pi1
-58.4911100932497,-20.601147118736623,73.5446411251781,yes,pi1
-107.86292436531404,-37.858518855291294,-53.613595468939685,no,pi1
80.90383019415762,971.8817681965668,17.540602626116886,yes,pi1
-71.2456671562168,-34.61907688997381,-17.301055317067917,no,pi1
-180.92491648319853,-26.267305439802065,-16.507706798390373,no,pi1
-93.90030622612144,-38.91442368819208,-53.69391285321476,no,pi1
91.509785909929,-28.35580746712667,94.92663869715317,yes,pi1
-229.50436790698035,-28.586298183530324,-52.70518582745464,no,pi1
-71.24566573756012,-34.62421599324908,-17.303286504143344,no,pi1
-217.54156599495155,-29.49888029288776,-52.80629378081856,no,pi1
-145.7543451059818,-34.986026635321736,-53.42696906276037,no,pi1
-135.77766582836932,-35.69844251217268,-53.37615086298317,no,pi1
-135.2684172582688,-14.811127487047123,74.0494167705684,no,pi1
-229.5080214933974,-28.59977551031721,-52.7333311750362,no,pi1
131.53693182908583,965.0992115794292,17.712561725501892,yes,pi1
-188.9944437209617,-26.411842988687045,-21.06787239203608,no,pi1
-100.36991209655702,-17.46347389030115,73.80560211909982,no,pi1
-42.05738599752713,-42.89978728722631,-54.09264327692818,no,pi1
-101.36803465526695,-17.405692478583422,73.8092979962997,no,pi1
-21.11549274152597,-44.49527126926076,-54.23230325524045,no,pi1
198.84082358561304,948.144066603872,-66.53232612606315,yes,pi1
-27.098010999663067,-43.98927265708713,-54.25324944111461,no,pi1
-158.71214772042592,-33.98233007825227,-53.2289222731633,no,pi1
-133.78916385391733,-35.891393787735986,-53.50182425663692,no,pi1
-93.90334203135409,-38.95109975866424,-53.702347339519406,no,pi1
-121.72076500695157,-2.510175121859487,154.30357625010336,yes,pi1
-195.60445321818068,-31.149957477895885,-53.03551918691626,no,pi1
-139.77040856348205,-35.39260095697533,-53.44936741182454,no,pi1
-128.8016751176331,-36.2447467034309,-53.52046638873083,no,pi1
-182.1326336598508,-11.24016880494218,74.39277729344441,no,pi1
-53.29915350030242,-35.98025042125806,-17.423858571496876,no,pi1
-244.9481009170645,-6.463032128971184,74.81179713351928,no,pi1
-141.13369365754093,-30.085744756459384,-21.415040884244124,no,pi1
-6.553775077725249,-7.155309609212876,179.07009671739985,yes,pi1
-181.9229689518308,-26.168584935117323,-16.505439176962444,no,pi1
138.2349422224646,963.3582310085942,-8.390254371043895,yes,pi1
-6.643518975011769,-24.556272599897884,73.09474662844995,no,pi1
-175.15393362324093,-11.771961701455442,74.31913713383766,no,pi1
-15.17933043144761,-20.236661905841785,95.69350182914368,yes,pi1
77.41231338617307,967.9441855943938,-7.978662378470883,yes,pi1
-92.90350881967213,-38.99376000927931,-53.692479597927246,no,pi1
-150.22334396735363,-13.621541603400772,74.18168251978184,no,pi1
-0.6640032230896967,-25.075616368602024,73.03253635767575,no,pi1
-218.02658601865056,-8.508252237232448,74.65594276179502,no,pi1
-149.73745682856924,-34.628278915090746,-53.35824709720215,no,pi1
-175.66401320632878,-32.67460698864215,-53.184239597806965,no,pi1
-129.798110332762,-36.179713726464094,-53.52051291291934,no,pi1
-5.204300086710186,-20.99156625806543,95.53582634821004,yes,pi1
-15.132761578650062,-44.88479179464109,-54.34210762915328,no,pi1
-94.899892640415,-38.849253070503735,-53.76874784457724,no,pi1
-116.83598245743929,-37.206532114830125,-53.54097837195558,no,pi1
-101.87931641613864,-38.269163979781496,-53.710293511398,no,pi1
-161.7064529061392,-33.76229034524119,-53.21716527046365,no,pi1
-77.43677452859805,-19.214581271106777,73.60104577629266,no,pi1
-16.6152688979733,-23.83875372260301,73.16727036812931,no,pi1
-141.7619969954322,-35.27642121869451,-53.42479538306648,no,pi1
-42.42676915859359,-37.60301161900921,-22.15790456262026,no,pi1
-50.51691271937944,-21.290301817954923,73.40241338722915,no,pi1
250.85286284240908,953.1790347462248,-0.0736112023658092,yes,pi1
-215.54763906909707,-29.65681962985972,-52.896710211061645,no,pi1
-111.85301842313042,-37.574713688975415,-53.58306506877768,no,pi1
-132.2765708313599,-15.003861897167733,74.0460699654249,no,pi1
-69.97420054625348,-40.768306787562246,-53.89566173228607,no,pi1
-201.9564806563548,-25.456397829794643,-20.98281943463425,no,pi1
-211.04597372352384,-8.995265894008586,74.57845641652342,no,pi1
