x,y,z,label,pi
-214.03814056762533,-8.825324149541224,74.61704506831327,no,pi1
-122.81916091599446,-36.72316623315793,-53.572079106445344,no,pi1
34.44388169318304,-42.64316150842122,-18.067479088131424,no,pi1
-46.04234554485082,-42.56912115234502,-54.04126510550801,no,pi1
-184.6384738441486,-31.99076802905856,-53.04455540956322,no,pi1
-131.79220337461228,-36.033099454545095,-53.42001605790825,no,pi1
-168.6838509555967,-33.21709663105635,-53.224632166252455,no,pi1
-202.5873418320083,-30.626901015138667,-53.00737426321615,no,pi1
-61.996052123983326,-41.346574671076255,-54.00407783091457,no,pi1
-107.90137498322711,-13.109930915935768,96.40911756606668,no,pi1
-220.90099154839572,-23.96776048189437,-20.83372023743576,no,pi1
-184.6782209058984,-7.276960786902025,96.87960152518266,no,pi1
4.322605127943067,-25.439291053079756,73.03541710163003,no,pi1
-44.325621675549925,-36.68366394999796,-17.503302028484526,no,pi1
-108.13724000707352,-31.76661063156133,-17.0215068961226,no,pi1
-85.92852939608663,-39.55670537101315,-53.78003503560159,no,pi1
-237.7615892215531,-21.900184530650048,-16.105859130322887,no,pi1
-178.65349632783352,-32.46945081186432,-53.08596940097797,no,pi1
-170.6776876771154,-33.08663944911982,-53.21767309893955,no,pi1
-159.71912440407868,-33.9333287301305,-53.28605897879326,no,pi1
-172.67408238244585,-32.93679713677279,-53.13303858901099,no,pi1
-81.21794488659178,-33.8718473096474,-17.22654640216852,no,pi1
-217.53983343586904,-29.479845057168625,-52.86858026935708,no,pi1
-205.94457472964064,-25.148722801413506,-20.94616133849308,no,pi1
-63.36181490405821,-36.00617044047997,-21.983497959705677,no,pi1
-7.196285402455184,-20.786679000177813,95.68616834858996,no,pi1
-171.67486076619878,-32.99839181279627,-53.20662052641553,no,pi1
-151.7316591055215,-34.52279412229893,-53.27855188904962,no,pi1
-19.12215224195888,-44.64581540558192,-54.253088919185934,no,pi1
-176.93826334383647,-26.560447769081986,-16.544218489090056,no,pi1
152.4753937185713,-23.428803576690303,152.32618339844632,yes,pi1
23.476228936927285,-41.8438203145704,-17.982952973217166,no,pi1
-37.07250284467624,-43.28283614292734,-54.13732803598975,no,pi1
-107.86292436531404,-37.858518855291294,-53.613595468939685,no,pi1
-210.05138060392127,-9.122946917762482,74.58548176928554,no,pi1
3.4137305248619745,963.151940692818,-65.19998168020737,no,pi1
-111.85116821544362,-37.57102599963226,-53.576056535265735,no,pi1
-16.6152688979733,-23.83875372260301,73.16727036812931,no,pi1
-130.16667159625095,-30.920896500288254,-21.52552289600299,yes,pi1
113.00738977132023,-33.68632501821546,72.26558695642173,no,pi1
-38.06572525954673,-43.16827800458008,-54.10475008756739,no,pi1
-146.7465555009014,-34.89696180396754,-53.31272429507223,no,pi1
-202.58750287755325,-30.63082040069139,-52.92623044459537,no,pi1
-158.71070243199696,-33.94933414922679,-53.212083534403455,no,pi1
39.80690254131873,-14.824965377642847,153.13956325149493,no,pi1
-170.67830825564067,-33.088752560196426,-53.143717303055546,no,pi1
-120.82562230146245,-36.88687359395108,-53.51374326772626,no,pi1
15.73535455191991,-22.58912370207347,95.50062071133264,yes,pi1
-226.51523920087865,-28.8487048201222,-52.74668876145435,no,pi1
-103.15419384516,-32.184672976362585,-17.076297363344644,no,pi1
206.46153001179172,961.317632039468,16.813092074085752,yes,pi1
163.32842485923524,-25.233360581404625,146.32967092082427,yes,pi1
-92.18565078524207,-33.03551393571846,-17.155670907304703,no,pi1
266.14634724239994,-32.03821273423633,151.5059438233749,no,pi1
-167.17636342307298,-12.38134843691833,74.27720163501803,no,pi1
-145.7543451059818,-34.986026635321736,-53.42696906276037,no,pi1
8.311333874182896,-25.75946263129765,73.00940307505009,no,pi1
-102.87541542178369,-38.23661671884995,-53.63152461756859,no,pi1
-225.51590499522496,-28.870346153952603,-52.73853457199647,no,pi1
18.767068305832904,-47.501308744786535,-54.51857360116421,no,pi1
-168.96036014139557,-27.15813363241723,-16.58600721862531,no,pi1
27.255260553539827,-27.184092221284697,72.88311087159317,yes,pi1
-150.73681995076294,-34.5698218872313,-53.35539753974794,no,pi1
21.478639465441844,-41.66436622425159,-18.005452266674045,no,pi1
-102.8758247459116,-38.2463421261797,-53.70650016584022,no,pi1
-114.32960874143896,-16.384343682471307,73.87532240055373,no,pi1
-182.015349512006,-26.964459846247497,-21.12220641901746,no,pi1
-104.87189410132568,-38.08126945597461,-53.62660346776831,no,pi1
-119.82753958734716,-36.91337504166392,-53.59163977022448,no,pi1
-236.48944529999704,-28.06838268463709,-52.69086063368258,no,pi1
-65.35754805818644,-35.854076900638184,-21.96955736512634,no,pi1
-100.37025572246536,-17.416253478564556,73.77717404547843,no,pi1
-162.70000822548118,-33.683210446364875,-53.18788291188749,no,pi1
-150.735837576897,-34.605880932353706,-53.36346399659352,no,pi1
-155.2107008186456,-13.302334821462166,74.16269483231783,no,pi1
-217.81715843636948,-23.42061416508341,-16.228735497237842,no,pi1
-159.19798434031995,-12.974145790284616,74.23140500872134,no,pi1
-60.39588612740299,-3.039087214345402,179.46717726415434,no,pi1
-142.76290392918662,-35.19429264770816,-53.372235236510505,no,pi1
-59.48944586436687,-20.585450297744327,73.5083150856575,yes,pi1
-164.9738622376904,-27.48556275531939,-16.631904000433927,no,pi1
-192.61253745373097,-31.36863500153641,-52.963566037415845,no,pi1
205.32128206087071,959.4958652813368,17.174466095858783,yes,pi1
