x,y,z,label,pi
-35.11865798225852,-18.683372712057903,95.75476750794968,no,pi1
251.0719727779055,-31.86949438217238,145.71576411838765,yes,pi1
-170.6770506549627,-33.05565380115696,-53.12934417309918,no,pi1
-192.6171934109962,-31.431372812380488,-53.00406441085638,no,pi1
24.46910591190611,-41.878432286818274,-18.0266437283245,no,pi1
-73.24052449664799,-34.44723155826252,-17.28545331361526,no,pi1
-177.65669073694332,-32.50368898831994,-53.16038529503047,no,pi1
11.78504589188844,-46.995813156201045,-54.48060531832279,no,pi1
-205.57472875758293,-30.426826961694623,-52.88860335996621,no,pi1
-0.1757570278647036,-46.08841616827238,-54.37106407610031,no,pi1
-202.58426353690555,-30.668158798302844,-52.90859281014498,no,pi1
24.470356773528422,-41.92737319270538,-18.012666040191668,no,pi1
-34.11960147524744,-18.7595991143227,95.74734714112748,yes,pi1
28.25333096234924,-27.273177936721897,72.87834099225836,no,pi1
15.87448169389526,973.8555833279858,18.54041883794748,yes,pi1
-151.10387847822608,-29.27854788719571,-21.329391258431787,no,pi1
-154.7235650220296,-34.28538200463705,-53.2587766005273,no,pi1
-212.56084460958996,-29.861759242014905,-52.94801476438621,no,pi1
0.5863661566894686,972.2843803750962,1.7110247142372306,yes,pi1
-64.47460677460168,-20.19217264370137,73.54809773172124,no,pi1
-178.6559408530986,-32.50345818402339,-53.09900704652753,no,pi1
-40.33478461051819,-36.932742179266434,-17.515423069408254,no,pi1
-174.66803778196203,-32.78096995440988,-53.19707379952478,no,pi1
-97.8926690547996,-38.63014929721966,-53.75172971098534,no,pi1
-178.65349632783352,-32.46945081186432,-53.08596940097797,no,pi1
-203.06885841305672,-9.588258057579097,74.52358858779756,no,pi1
-178.65483206899515,-32.42022074232401,-53.15596125576538,no,pi1
-119.3147365739906,-15.996871461870665,73.9427004407053,no,pi1
-187.90615288583425,-25.74790282908389,-16.463941442042334,no,pi1
36.94352753150388,957.766037663756,-88.04099186434415,yes,pi1
28.25271649784079,-27.261831558294368,72.87354842970551,yes,pi1
-20.119582835398237,-44.5526837185335,-54.31785865275807,no,pi1
-68.97699943112383,-40.800535237905095,-53.967940387045,no,pi1
-124.09171224968524,-30.585136784886004,-16.91968294374316,no,pi1
-73.9593516361623,-40.43641687978489,-53.82872453329726,no,pi1
77.41231338617307,967.9441855943938,-7.978662378470883,yes,pi1
-107.86231271899808,-37.896148934888,-53.59722734297291,no,pi1
-99.88737672917377,-38.45824235892567,-53.74527206074237,no,pi1
-17.612264372880666,-23.745149849129565,73.20751807550067,no,pi1
-47.31597961609652,-36.43217139751394,-17.467551764238408,no,pi1
-209.05326814928796,-9.194019573012865,74.58884823266641,no,pi1
-180.92448304895203,-26.225774982445213,-16.49608257042224,no,pi1
-29.579445026146544,-22.880127391491744,73.27332212799091,no,pi1
-135.77766582836932,-35.69844251217268,-53.37615086298317,no,pi1
-207.8513929246184,-24.22181554448316,-16.343459157508846,no,pi1
101.75351087625695,952.8187706573664,-88.51021368691248,yes,pi1
-102.15666285612096,-32.27139710245887,-17.080173513195795,no,pi1
34.04179558832975,975.495372340854,17.885078825272114,yes,pi1
-158.7141228437308,-33.98645510116819,-53.3112501715248,no,pi1
-132.79327746769837,-35.949078589587245,-53.44350093761856,no,pi1
-130.16667159625095,-30.920896500288254,-21.52552289600299,yes,pi1
-218.02658601865056,-8.508252237232448,74.65594276179502,no,pi1
-146.2369962733981,-13.981988579312375,74.09695743122019,no,pi1
-157.71485905114258,-34.06784526395886,-53.225882838417085,no,pi1
-157.71479239658817,-34.04336384016646,-53.22544855124272,no,pi1
50.19016239103516,-28.89542512546477,72.72822915551689,no,pi1
-20.395111708390147,-38.4811117793054,-17.660570691349573,no,pi1
27.967582477904926,958.423606598889,-87.99487201387426,yes,pi1
182.3868646801045,-25.709601497921472,152.08243391499454,yes,pi1
-224.88940224158767,-23.705337855046064,-20.806343537138115,no,pi1
-65.98595243988728,-41.07519089834679,-53.90779955638077,no,pi1
-223.01226149660056,-8.115180326942998,74.67937351568038,no,pi1
-120.10423924363324,-30.90333912802689,-16.960420194808002,no,pi1
-28.94309670435221,-0.8365533772975602,206.86912067297783,no,pi1
-90.31002125790413,-0.7619809700024868,179.68321711797535,yes,pi1
-48.933367107448326,-8.082704726673894,153.8077784590913,yes,pi1
-166.69043467873877,-33.397164646356295,-53.18200336703777,no,pi1
-59.04829280659792,-16.88057071243366,96.0285674226102,yes,pi1
87.52350713968912,-28.05692169182118,94.86147877499891,no,pi1
-54.02150050271521,-41.96176551448092,-54.07550622633311,no,pi1
184.8868810751233,-21.668483717747197,177.66367832990338,yes,pi1
-91.9098391787046,-39.082002658309975,-53.79545486643696,no,pi1
-82.97542356178133,-15.025247517901084,96.14106472722932,yes,pi1
-224.7988092491885,-22.88927521140449,-16.2045367266785,no,pi1
-215.82246427620413,-23.60656393289356,-16.256960815464097,no,pi1
-4.65062987477704,-24.759731631124936,73.11144954017503,no,pi1
-38.06658525037244,-43.1816006922238,-54.17950842073264,no,pi1
-203.5810283019128,-30.603317094934365,-52.902985157756206,no,pi1
-185.12380234237128,-11.030557419870163,74.39889024191893,no,pi1
-130.28275057231946,-15.201232502607745,73.97550528777609,no,pi1
-155.73946333189127,-0.9449583856193065,148.63446383884556,no,pi1
-159.19788086189502,-12.967917687917028,74.19831950803837,yes,pi1
-122.81916091599446,-36.72316623315793,-53.572079106445344,no,pi1
155.23258058451066,970.7531680464556,44.770821536959886,yes,pi1
-116.8341986839177,-37.19310113986739,-53.53254094601425,no,pi1
-10.146632108466068,-45.29344960082285,-54.30153985454612,no,pi1
-103.15419384516,-32.184672976362585,-17.076297363344644,no,pi1
-34.07651380748875,-43.50386876211272,-54.12285387789504,no,pi1
-213.82807963986133,-23.73334525431359,-16.264328096335138,no,pi1
254.18146358685465,-31.132282517440245,151.58934808066147,yes,pi1
-149.73931291537554,-34.67646542845716,-53.30269758325319,no,pi1
-134.78210065068075,-35.79130344685368,-53.469136048955136,no,pi1
-30.364948972457643,-37.72262569982424,-17.59390292420713,no,pi1
-1.6600219064177966,-24.982165894811708,73.08888751731044,no,pi1
39.472843472791325,969.3355219434844,1.4240402551176543,yes,pi1
-163.69824154750455,-33.596681223955706,-53.260817353900975,no,pi1
17.76914032946008,-47.46163267699789,-54.52687309816165,no,pi1
221.1601567941228,-29.64903512209923,145.9162329537834,yes,pi1
-63.26908479714992,-35.205588580764605,-17.351192543409756,no,pi1
-227.53346165194816,-28.784959525867365,-52.880136004221,no,pi1
