x,y,z,label,pi
-121.81991058476734,-36.77868559976546,-53.484117152961645,no,pi1
-96.89336345974743,-38.66110253125412,-53.74530275199659,no,pi1
-57.00826814906781,-41.7125531483506,-53.94713036614022,no,pi1
-59.04829280659792,-16.88057071243366,96.0285674226102,yes,pi1
-39.33959114697644,-37.02386593301984,-17.526432668446578,no,pi1
-109.13634933090248,-31.71474725609424,-17.021177481566408,no,pi1
281.59252363105327,949.4395345200492,-8.999574547360583,yes,pi1
-140.76663843820745,-35.34324356922654,-53.359059718054304,no,pi1
137.6887838741221,-20.907976541532687,161.16906895503354,yes,pi1
-27.49492341334568,-5.476043956011922,179.21471029291538,yes,pi1
-101.15776824268949,-32.314498637330985,-17.07561389988372,no,pi1
-168.6839335450745,-33.20305511505036,-53.16322892594979,no,pi1
-78.9511326628985,-40.069694584052016,-53.90941595828778,no,pi1
34.04179558832975,975.495372340854,17.885078825272114,yes,pi1
-197.96889738606345,-25.74023925655444,-20.99792166195213,no,pi1
-142.758408403726,-35.19436775194869,-53.41882840412613,no,pi1
-198.59527249658217,-30.92558406001821,-52.91966275672903,no,pi1
-237.4903539015447,-28.006031495817595,-52.70935328658639,no,pi1
-148.1131533345974,-29.5583236900922,-21.370828324953656,no,pi1
-84.20922161258704,-33.62913872878136,-17.2166130990077,no,pi1
-52.39363626713966,-36.82456710290803,-22.057509268307594,no,pi1
2.814393150333686,-46.2949998829272,-54.40328839944485,no,pi1
-119.3147365739906,-15.996871461870665,73.9427004407053,no,pi1
71.7099627586538,969.5953598060328,18.12121382413214,no,pi1
-65.47217151039698,-20.089461751710303,73.5591637515035,no,pi1
-114.32905531907129,-16.407936611002867,73.90454274710363,no,pi1
-189.6639465638256,-6.943875723316336,96.98861608410913,yes,pi1
-147.115905204579,-29.57614655194208,-21.357189035341698,no,pi1
-201.58839854670043,-30.69570207446008,-53.00428601798129,no,pi1
-189.90203339503068,-25.583775308853628,-16.455047372813024,no,pi1
-132.79327746769837,-35.949078589587245,-53.44350093761856,no,pi1
-66.98158174089654,-40.9665515924105,-53.96933646089013,no,pi1
-153.72898083259068,-34.35419228584763,-53.34325588683807,no,pi1
-141.13369365754093,-30.085744756459384,-21.415040884244124,no,pi1
-216.9128935056071,-24.315389098967607,-20.881896564302124,no,pi1
-10.15013716363038,-45.31958082827762,-54.32255778333544,no,pi1
-82.42555006844164,-18.850379936738648,73.64771022597355,no,pi1
44.20660905898541,-28.4913885051245,72.75330452923896,no,pi1
27.46528439875944,-42.11943120475187,-18.005025423717026,no,pi1
-204.8554686853525,-24.456665561988903,-16.337022488211876,no,pi1
-62.99157847289784,-41.25499646835336,-53.90069604338434,no,pi1
-108.85809850376268,-37.76773200539553,-53.58516454817536,no,pi1
-111.85301842313042,-37.574713688975415,-53.58306506877768,no,pi1
-102.3647468650019,-17.303732925893833,73.78867050316347,no,pi1
-92.9466757967122,-14.255710339715376,96.29699564926749,yes,pi1
-156.20827101010252,-13.225026712307915,74.17103810475489,no,pi1
-94.38725467084868,-17.89334894904585,73.7748028037785,no,pi1
-135.2688817639997,-14.792047353003412,74.0501138553315,no,pi1
-93.90334203135409,-38.95109975866424,-53.702347339519406,no,pi1
-25.37837218984068,-38.06683187381677,-17.621064063490508,no,pi1
-96.17308849229038,-32.69965501647947,-17.120277150046284,no,pi1
-27.140193377554013,-19.2703510428386,95.70728185408966,yes,pi1
-28.094050385139543,-43.97055508651708,-54.17111832583478,no,pi1
-41.05724317705964,-42.945231063446975,-54.06866746722439,no,pi1
-90.28298580694911,-33.94496419778352,-21.78160485100228,no,pi1
11.109807596399389,977.1825848711492,18.07626448658458,yes,pi1
36.35905237545138,976.9278635268256,46.02168954540897,yes,pi1
-177.6580778509855,-32.574708971214974,-53.102052804896736,no,pi1
-104.35805112374236,-17.136096036431663,73.83143479585159,no,pi1
-150.22449144672154,-13.67451404946417,74.16471441180309,no,pi1
-49.07504102770441,-17.63316683956635,95.96478876925332,yes,pi1
-186.99955434556597,-26.5959958231372,-21.086165959373925,no,pi1
-65.35754805818644,-35.854076900638184,-21.96955736512634,no,pi1
47.80627709798848,969.0508304678408,47.04755979164934,yes,pi1
-105.88103201355702,-38.02274706459797,-53.70287607153836,no,pi1
-81.21670916252847,-33.873923637229574,-17.232105927528192,no,pi1
-245.94853010708164,-6.394899093641364,74.83340489197982,no,pi1
-163.74020663507392,-8.849658372281556,96.6954905447186,yes,pi1
-178.65483206899515,-32.42022074232401,-53.15596125576538,no,pi1
5.318521948354526,-25.47865974882614,73.03306160956969,no,pi1
-80.83927198719401,-5.567865009493017,154.0198030691684,no,pi1
40.21813340144892,-28.18806335316387,72.77624639937014,no,pi1
-46.52734099376254,-21.536103473770503,73.39061672097226,no,pi1
-53.50855717062626,-21.00045357910003,73.46627698636816,yes,pi1
55.96201376703523,957.3100551009828,-88.3765232515604,yes,pi1
279.9608737944015,-42.6936094325138,93.4783872423714,no,pi1
-59.28157016715237,-35.510334729660414,-17.385584110822478,no,pi1
-167.6850587361104,-33.30306669088628,-53.161929176972656,no,pi1
-169.7220595249963,-8.371866996297092,96.75913932992609,no,pi1
-146.2369962733981,-13.981988579312375,74.09695743122019,no,pi1
-168.96116724272255,-27.181975198593275,-16.599042589193537,no,pi1
-170.6776876771154,-33.08663944911982,-53.21767309893955,no,pi1
-134.7819523182152,-35.81024903622002,-53.39595706366132,no,pi1
53.25974179687451,966.824658608068,-7.32052374897628,yes,pi1
-116.83455751761656,-37.16724895087446,-53.522514597937366,no,pi1
-125.09012754340674,-30.51484265797429,-16.9180574105466,no,pi1
-40.33764502428308,-36.9815786380033,-17.528438037747428,no,pi1
18.490868089246263,-41.46848978311685,-17.949845647258478,no,pi1
-144.1243130967921,-29.802267476590288,-21.37748446080485,no,pi1
-67.34959696146204,-35.69004832970438,-21.945896099315465,no,pi1
-134.78386455917894,-35.82354298277399,-53.4062743229717,no,pi1
-212.56056569583416,-29.864538946093365,-52.949784514574205,no,pi1
-25.380770353187224,-38.087191881199374,-17.634920794310677,no,pi1
-142.24798253007427,-14.295435985961689,74.06136156488394,no,pi1
-224.7988092491885,-22.88927521140449,-16.2045367266785,no,pi1
-200.8665026511496,-24.751401157037105,-16.366633783956438,no,pi1
-122.5499716872016,-1.0754313664009922,162.9647132632665,no,pi1
-71.97245030719507,-40.592965831123685,-53.973679042483504,no,pi1
-78.22762564845347,-34.093924581857024,-17.26735251818262,no,pi1
-60.48669823678147,-20.521172837924027,73.51016275358627,no,pi1
-126.17804745292084,-31.21904226934132,-21.5198913533744,no,pi1
-222.80440957551997,-23.08353693435121,-16.214672256266773,no,pi1
218.17363166058632,958.6927850660476,-0.2391036141048004,yes,pi1
-148.23094887035086,-13.813817151044413,74.14940882948274,no,pi1
-67.97685503982227,-40.85422610370826,-53.94704804081378,no,pi1
155.6889251513159,966.243132292725,17.052200967528925,yes,pi1
-107.7598353577333,-3.5674761317674077,154.2351740881732,no,pi1
-169.16842257803555,-12.184610081921091,74.31986969235147,no,pi1
-129.79637428073875,-36.16236427583926,-53.5047156772325,no,pi1
-163.97601101277695,-27.561884412776344,-16.632875807516854,no,pi1
-206.8488971967407,-24.285451182852118,-16.319988946311057,no,pi1
105.47091569906188,-29.42583475702654,94.8424995766787,yes,pi1
