x,y,z,label,pi
82.8520421864992,-16.66925387350829,161.53481315280789,yes,pi1
-38.06572525954673,-43.16827800458008,-54.10475008756739,no,pi1
61.1584603554622,-29.740394007307263,72.64248364867818,no,pi1
-130.28221868502067,-15.200021580002897,74.01273539939749,no,pi1
-47.08058275663793,-17.74424146877896,95.85727737685372,yes,pi1
108.4645924042106,-29.595980729935,94.83840381931788,no,pi1
-38.911646139299805,-0.0777939720326834,207.05643423212288,no,pi1
-89.91953078020792,-39.23037323467271,-53.76576344933986,no,pi1
-28.942446611806076,-0.9100958025324524,206.96886617324043,no,pi1
-151.10387847822608,-29.27854788719571,-21.329391258431787,no,pi1
-76.99540233176712,-15.494915276572993,96.08915819906537,no,pi1
-61.4829011858488,-20.39722883050244,73.53473691524363,no,pi1
-150.22334396735363,-13.621541603400772,74.18168251978184,no,pi1
-233.77140242298984,-22.24624609362146,-16.132641577790825,no,pi1
69.57766197183408,-26.697068259450205,95.10917811229706,no,pi1
-71.45410643799016,-19.67995058676942,73.5898374437054,no,pi1
-128.8437720766576,-11.55819692652332,96.43729781632926,no,pi1
-230.8715852309314,-23.21022507769412,-20.75375079911014,no,pi1
-218.54267997259504,-29.436412145921853,-52.82665311421911,no,pi1
-158.20158151217365,-13.060133945992924,74.18504720579068,no,pi1
35.442574708967726,-42.72723356646883,-18.06535152586864,no,pi1
-71.24566573756012,-34.62421599324908,-17.303286504143344,no,pi1
-233.77181467994103,-22.247312133807903,-16.120285149121724,no,pi1
-103.87267589754153,-38.15718876706725,-53.69707765306382,no,pi1
-201.58692474125175,-30.699937875501877,-52.91363846171793,no,pi1
-133.06548083146268,-29.87792295516848,-16.848342851605274,no,pi1
-79.43151620707977,-19.04594010395304,73.62183444983268,no,pi1
-235.7653956652992,-22.096708321193663,-16.119918497119667,no,pi1
-202.95456694859405,-25.36306131512313,-20.97642156299167,no,pi1
43.20877554376338,-28.40183207109504,72.7550802441091,yes,pi1
-69.97155463718016,-40.76106897182978,-53.87640187349479,no,pi1
-206.9437702909405,-25.024319840081635,-20.936612748219623,no,pi1
-109.85695410399798,-37.71637379268511,-53.66892056808037,no,pi1
-192.62395127230457,-31.41804404661153,-53.12685244427939,no,pi1
-96.93734428647625,-13.997978621277149,96.20469822624948,yes,pi1
