x,y,z,label,pi
19.9632658017812,972.166721987294,47.09002061499671,yes,pi1
-149.02245025005774,-28.684079033424094,-16.766224384448428,no,pi1
-2.5384349349552435,-40.60591118949138,-22.40686073954441,no,pi1
-168.6839335450745,-33.20305511505036,-53.16322892594979,no,pi1
-179.6922473867107,-7.656364692942605,96.9292329684115,no,pi1
-127.29145673671174,-15.410655712321804,74.0034174383811,no,pi1
-200.959553790736,-25.52814236233376,-20.991699226885125,no,pi1
-122.81625374085613,-36.678146816125846,-53.55326754640536,no,pi1
-162.72076185547374,-33.69854391300632,-53.32533380115308,no,pi1
-49.07504102770441,-17.63316683956635,95.96478876925332,yes,pi1
4.808236308715017,-46.44881135390518,-54.41482765889595,no,pi1
-9.902371644827577,977.818139681718,18.370554855174973,yes,pi1
-230.51609670480917,-28.53423419614813,-52.86668536763305,no,pi1
-137.05268286405493,-29.588682668077467,-16.8208158286399,no,pi1
214.1543764523933,-37.67075637094949,93.96307867144752,yes,pi1
-222.5296001977117,-29.128968290882312,-52.86865791802665,no,pi1
-147.47403031978672,0.873766998588446,163.2631254075112,no,pi1
-20.39547289529663,-38.475711415879545,-17.66466982318946,no,pi1
-227.5190567377904,-28.76522361855831,-52.783551177448174,no,pi1
-15.61802653966175,-23.93553224419382,73.18969392864737,no,pi1
28.4625223647318,-42.17203181487858,-18.012171810229205,no,pi1
-21.39105073893331,-38.397911374475925,-17.655706621943928,no,pi1
39.80690254131873,-14.824965377642847,153.13956325149493,no,pi1
-251.9286829458863,-5.906073564797263,74.88740177673104,no,pi1
-117.11274719698504,-31.130050879498366,-16.96470299545895,no,pi1
-54.295648019608976,-35.89312044775714,-17.414862985800834,no,pi1
-52.06681710608402,-17.418325733911153,95.99492655827268,yes,pi1
-54.02150050271521,-41.96176551448092,-54.07550622633311,no,pi1
-97.88938504417705,-38.59121723015109,-53.65512244508534,no,pi1
-158.71146345701024,-33.96156567263765,-53.29727876350968,no,pi1
-53.021721306174165,-42.0034425706731,-54.06219378093808,no,pi1
-101.15776824268949,-32.314498637330985,-17.07561389988372,no,pi1
149.4844519229656,-23.215853130492217,152.3316951076236,no,pi1
-201.48839037230687,3.538212225802696,154.91180266357009,no,pi1
156.3493160496247,-24.69935578218155,146.39077866192451,yes,pi1
-133.78436018923736,-35.86716003255482,-53.39981307970445,no,pi1
-122.81795320650954,-36.71647000331586,-53.48467328345911,no,pi1
37.227476579288215,-27.951057704382155,72.77125547097963,no,pi1
19.396747104968053,-42.307079550372,-22.576913828727992,no,pi1
-31.08962942360693,-43.71661219687534,-54.24669291233321,no,pi1
-119.8261973034462,-36.96388382577452,-53.51372812495909,no,pi1
-165.97066004178814,-27.408910993812395,-16.626907856348865,no,pi1
-30.364948972457643,-37.72262569982424,-17.59390292420713,no,pi1
67.48978445333455,977.4608087851544,45.4167036981878,yes,pi1
166.81219992573122,957.2385076932624,-14.055578598055922,no,pi1
-163.69824154750455,-33.596681223955706,-53.260817353900975,no,pi1
56.80865161593711,-7.302689443078307,206.25785445828424,yes,pi1
-190.10861387404347,-10.629510284470545,74.45134748091144,no,pi1
-99.88295079190614,-38.42290880109955,-53.71846077088122,no,pi1
-36.34875654681286,-37.28567710753909,-17.559951603689466,no,pi1
-127.29315658370808,-15.39633660671961,73.99656039381087,no,pi1
-252.92750350069463,-5.859210777288742,74.88435992280671,no,pi1
-139.77040856348205,-35.39260095697533,-53.44936741182454,no,pi1
-40.05790958278657,-43.01704995888267,-54.081407264108606,no,pi1
-155.7219186117551,-34.24110181994426,-53.24784979001387,no,pi1
-156.7192394190972,-34.11744119438954,-53.315561744694186,no,pi1
-187.9969162210068,-26.51188394924953,-21.07322272293236,no,pi1
-84.93028747941662,-39.62387484763386,-53.7595812948168,no,pi1
-70.96910094077303,-40.68140570447005,-53.85952992239975,no,pi1
-52.39363626713966,-36.82456710290803,-22.057509268307594,no,pi1
-105.90914030374516,-13.314066270035664,96.30132480335295,yes,pi1
46.20100921638989,-28.638325988311184,72.73797932713713,no,pi1
-16.406640175358003,-38.80511211814687,-17.705749085621306,no,pi1
-78.9511326628985,-40.069694584052016,-53.90941595828778,no,pi1
-176.6652702468642,-32.60955914690283,-53.127185880553895,no,pi1
88.89275485319195,961.1776568362964,-13.180212547031603,yes,pi1
-117.83251526964392,-37.10926440150482,-53.59814827718563,no,pi1
-97.17332116034636,-32.65345028348022,-17.127322483432195,no,pi1
-35.35057452948219,-37.35948145979376,-17.563724728150625,no,pi1
-190.61760011022173,-31.54331885807264,-52.98610649580458,no,pi1
-193.60923078175705,-31.301679874880712,-52.96480723157116,no,pi1
-199.5922255934572,-30.8847045314655,-52.92532976416648,no,pi1
13.298052704969193,-26.13215552022658,72.97633152760535,no,pi1
-44.32436199787509,-36.658221236687005,-17.491972426930584,no,pi1
280.9881394143056,953.9229428663208,-0.7054133824167118,yes,pi1
102.6206353257584,967.2839933562428,17.907601180224233,yes,pi1
-165.18017298051495,-12.5385085180516,74.2680755059281,no,pi1
-112.33468291883602,-16.555870663867665,73.88771882062888,no,pi1
-11.145483095790604,-45.253664935911885,-54.300069124499885,no,pi1
-78.94538229488532,-40.05966303074826,-53.799820576872975,no,pi1
-98.88741455751304,-38.57535008761708,-53.66679954635418,no,pi1
-205.57916558924532,-30.42041660944601,-52.9839331220097,no,pi1
-169.57954139386743,1.1572114999999357,154.65621089674315,no,pi1
37.43703080668767,-42.87454985461963,-18.07969794729429,no,pi1
-194.60910297223344,-31.25629803375769,-53.04664284856324,no,pi1
-18.124789756311237,-44.72037821699189,-54.24680311894281,no,pi1
-216.8211855744744,-23.527402417456056,-16.241084119297742,no,pi1
-154.0043772021974,-28.334279370521852,-16.706203392288355,no,pi1
125.41439369120624,-30.867347383593223,94.6110840802181,yes,pi1
28.462464298144297,-42.19138616311921,-18.01036792220068,no,pi1
-95.38532852479516,-17.832183942495156,73.76902632988785,no,pi1
-39.54820923828693,-22.111800394655056,73.32240255355397,no,pi1
-9.051494683334736,-11.109041009610165,153.4908441659901,yes,pi1
-162.07217338188093,-28.482461258980813,-21.26108411732761,no,pi1
-144.12513356185744,-29.862279583937934,-21.397221480064022,no,pi1
-2.6568215350716926,-24.92791673432,73.05279039441467,no,pi1
-80.21991860034323,-33.91975087932293,-17.225973082387636,no,pi1
