x,y,z,label,pi
-82.97776297345813,-15.053758442526204,96.1038146991602,yes,pi1
57.16807153724388,-29.47536592762852,72.66954184869913,yes,pi1
-57.40615800551114,-3.2602219294519865,179.3984217948402,no,pi1
-66.35385697899979,-35.752526948387434,-21.961101662638395,no,pi1
-77.22858775721964,-34.17039726493591,-17.257679652911094,no,pi1
-58.49614776318194,-20.650548998671614,73.48688294428418,no,pi1
-66.26126097894598,-34.99886511639366,-17.33878285184556,no,pi1
-130.83543028801915,-11.383028608741558,96.57651891910358,no,pi1
-171.71760369458048,-8.281154060726264,96.75179139163242,yes,pi1
95.02190457376508,962.7028191683708,-13.55523115763016,yes,pi1
80.90587959419466,971.877807327769,17.54576967418115,yes,pi1
-154.0043772021974,-28.334279370521852,-16.706203392288355,no,pi1
-182.643317771354,-32.16979863212384,-53.05503206753319,no,pi1
-56.90812251733332,-7.414453290212441,153.88517525233723,no,pi1
-131.79039069843947,-36.00918393168352,-53.49135813843063,no,pi1
5.52932076364825,-40.465661017687474,-17.8541814802804,no,pi1
3.326189078816983,-25.360462858338582,73.0593596166218,no,pi1
-136.05763126834333,-29.68133008645055,-16.83271817942402,no,pi1
-194.88577672964863,-25.199740156431776,-16.40695139105983,no,pi1
221.1601567941228,-29.64903512209923,145.9162329537834,yes,pi1
-174.66803778196203,-32.78096995440988,-53.19707379952478,no,pi1
-205.94457472964064,-25.148722801413506,-20.94616133849308,no,pi1
-84.92757882974603,-39.57177885595969,-53.74672641742372,no,pi1
-176.65950918257911,-32.600139917831505,-53.08473103053445,no,pi1
-122.81747578587944,-36.75305160575705,-53.48697872911473,no,pi1
-120.19446665600778,-31.654724996352144,-21.56307642249473,no,pi1
148.6595595226829,-21.687169856235464,161.01556520165028,yes,pi1
-102.91946974488285,-13.509290129359494,96.2540699884181,yes,pi1
-135.78083404907375,-35.752812957282345,-53.40705219463164,no,pi1
-223.01259919905692,-8.129059714026388,74.65092650785246,no,pi1
-220.9005339497995,-23.989233926233204,-20.842259360399428,no,pi1
-247.937940320619,-6.2260504239723975,74.8671255607859,no,pi1
-71.45573868887341,-19.605907064972563,73.57007167130081,yes,pi1
3.442909449803941,-41.09561609082934,-22.45954842934601,no,pi1
-83.3036463725581,-34.454871295094776,-21.837983246583,no,pi1
-43.093171556298834,-18.104129661523885,95.92114974022748,no,pi1
-93.39168931303692,-18.018208504932264,73.77651057827437,no,pi1
-128.7995966438039,-36.27433902026319,-53.44487030114508,no,pi1
-211.5595556795343,-29.927381931366224,-52.91923363593355,no,pi1
180.76329468510195,954.6229628203432,1.0552792884306654,no,pi1
-113.84928931355644,-37.40239680929791,-53.59443340207184,no,pi1
-209.93284785609112,-24.842761454636715,-20.915845153177003,no,pi1
-186.6317525454417,-31.85668251858352,-53.03879277388023,no,pi1
9.308883197711976,-25.799662591780898,72.98737448557699,yes,pi1
-119.19837067064864,-31.75943803855016,-21.57372362896854,no,pi1
-201.5913269814812,-30.75756175522984,-52.94160803989082,no,pi1
102.6206353257584,967.2839933562428,17.907601180224233,yes,pi1
-48.03751495681939,-42.44361137231264,-54.030375733257166,no,pi1
-128.28758430196368,-15.331259941968446,74.00506570610175,no,pi1
-132.06777050116776,-29.967905151103828,-16.856063277070326,no,pi1
-84.20922161258704,-33.62913872878136,-17.2166130990077,no,pi1
-41.54475503331979,-21.95806892983478,73.32360599919187,no,pi1
-34.075645027655376,-43.466281260906094,-54.114332306324094,no,pi1
-35.073827191915136,-43.43322733888801,-54.12571831307063,no,pi1
225.02799293262964,965.4346069050594,44.14738163868083,yes,pi1
-71.24886964724651,-34.63468487111541,-17.326405158603286,no,pi1
-182.13107469912035,-11.236488930493948,74.39867042175578,no,pi1
25.472176903400378,-41.97569021790832,-17.99933863131007,no,pi1
0.637043958050974,973.7932768947466,-7.414098137838884,yes,pi1
-142.7572566950931,-35.18322596951054,-53.33661564690698,no,pi1
-36.55669713699027,-22.34256140147991,73.33690006109217,no,pi1
-87.20195009211575,-33.40399373195563,-17.198951380161194,no,pi1
-155.72158908591197,-34.21818503062986,-53.3231333903069,no,pi1
-71.45557057053662,-19.68335724626772,73.55549105159943,no,pi1
-106.261648127406,0.4454217236042795,179.7851384790023,no,pi1
-144.24198399033008,-14.09632288962153,74.09588218320633,no,pi1
65.23675967831501,-12.584682043657493,178.51985927416777,yes,pi1
-128.2898841110671,-15.363135292764383,73.99683773951652,yes,pi1
-152.7308720355495,-34.44833236704222,-53.27204236043576,no,pi1
32.37345632040078,977.1990100148088,46.16369456511114,yes,pi1
-159.08152355232872,-28.713018457964097,-21.286116158877693,no,pi1
-119.8261973034462,-36.96388382577452,-53.51372812495909,no,pi1
-142.75847311221614,-35.21020403135192,-53.33845933305626,no,pi1
-205.0718509034187,-9.512057791186995,74.50456227846271,no,pi1
-98.16701996170204,-32.54060611511348,-17.104218274738685,no,pi1
72.33458103898843,-45.51614266132127,-18.32475259731245,no,pi1
-183.9160214383607,-26.000861355738373,-16.483587831378287,no,pi1
-100.37025572246536,-17.416253478564556,73.77717404547843,no,pi1
-197.96889738606345,-25.74023925655444,-20.99792166195213,no,pi1
-109.13716287210435,-31.72204724996898,-17.030096222483476,no,pi1
-138.7727549940599,-35.5055814367782,-53.45565000894287,no,pi1
-165.96806507533302,-27.369696338396217,-16.60444773422163,no,pi1
-60.99825337387074,-41.44063169066349,-53.93004188553975,no,pi1
-70.25378757756849,-34.706833044583874,-17.340651974743267,no,pi1
74.47232172282115,976.958760352588,45.37451366610101,yes,pi1
-134.06298816889313,-29.80643577039253,-16.839462949016173,no,pi1
-68.46433761779956,-19.9178507821874,73.5666156117317,no,pi1
31.453182436644777,-42.439412744768056,-18.038019320976336,no,pi1
-34.11960147524744,-18.7595991143227,95.74734714112748,yes,pi1
-87.19911559745334,-33.39372726712129,-17.18120691662102,no,pi1
-192.6116422733717,-31.37381685656857,-52.962542851657695,no,pi1
-16.614992336933902,-23.83510335880367,73.2035220936767,no,pi1
-15.130864426826037,-44.89861985185488,-54.24747842902907,no,pi1
-27.139405886346623,-19.326422750334004,95.811050520083,yes,pi1
-98.88833988116784,-38.54041976297785,-53.73770264679674,no,pi1
-139.76760388487077,-35.42778878139469,-53.35117806586877,no,pi1
-53.50892372384161,-21.069950005147152,73.42422227347483,yes,pi1
-133.7857536857732,-35.916447497381924,-53.41293043350573,no,pi1
-117.32291750802813,-16.200941806325563,73.91530174953076,no,pi1
-232.8651651253776,-23.043922634867844,-20.73604358508797,no,pi1
-139.1397797461184,-30.227666812430137,-21.43577095929551,no,pi1
-240.8428448698665,-22.49189424156781,-20.691894253390583,no,pi1
-237.4903539015447,-28.006031495817595,-52.70935328658639,no,pi1
-83.41968717576573,-18.76445260084576,73.68044571193556,no,pi1
138.0925611041771,953.821297038636,-66.23951836501975,yes,pi1
-46.41233550741574,-37.26166024153272,-22.100416788896,no,pi1
-148.23094887035086,-13.813817151044413,74.14940882948274,no,pi1
-152.7305083667436,-34.463687508143884,-53.271280452680166,no,pi1
-191.61474484754,-31.465278424132094,-52.984977558716686,no,pi1
-203.0703938333353,-9.64589607210905,74.54812631366771,no,pi1
63.15157412005463,-29.926010593437663,72.61174231392671,no,pi1
-169.16842257803555,-12.184610081921091,74.31986969235147,no,pi1
-2.170356334283707,-45.92407805654727,-54.3494321552755,no,pi1
-53.02192553946887,-42.05761339783684,-53.990098877530485,no,pi1
-217.82001864344187,-23.44681188381999,-16.26085292009398,no,pi1
-119.31370641489048,-15.966968273508424,73.91953694281123,yes,pi1
6.804839120742677,-46.57401071222351,-54.41744059715709,no,pi1
80.54805659722007,-27.473184507102303,95.0422761363304,yes,pi1
183.1028898030116,959.9467594179648,-8.73243008735022,yes,pi1
-158.71146345701024,-33.96156567263765,-53.29727876350968,no,pi1
-4.4416973684551575,-39.71443325914893,-17.784559365870017,no,pi1
-3.1671338508231357,-45.841458051557616,-54.352364959082166,no,pi1
-168.17156956069135,-12.283422495694122,74.3019895225663,no,pi1
-59.2810759943611,-35.528550677361416,-17.392938207608722,no,pi1
-97.37949455927706,-17.711849448646515,73.74076564320299,no,pi1
-140.80667866338172,-10.635734394179034,96.64595233595824,no,pi1
-93.94344121455548,-14.215995060576551,96.29735907628422,no,pi1
-237.7661644204288,-21.93904815664723,-16.14287441265122,no,pi1
27.464381710167764,-42.14515084176404,-18.02887203809668,no,pi1
-28.37072297177964,-37.85392046938114,-17.6094861328407,no,pi1
-157.71504146269925,-34.05488463957362,-53.306847208286506,no,pi1
-40.42906879835045,-37.72662715525885,-22.136415750957283,no,pi1
-42.42279603509401,-37.61406661295825,-22.14246519100933,no,pi1
-14.141640562453311,-45.03888823817851,-54.31488077293982,no,pi1
-160.7491221417207,-9.108164162306082,96.70884630601584,no,pi1
-176.6650580822677,-32.63879534700311,-53.12956440778637,no,pi1
19.396619868280396,-42.30974328416298,-22.585301725770275,no,pi1
-65.002752961895,-7.798571723488867,148.00228452832204,no,pi1
266.14634724239994,-32.03821273423633,151.5059438233749,no,pi1
-236.97098837827187,-7.078412398027552,74.75410487978628,no,pi1
-16.141171071741198,-44.8509125533366,-54.3333779757635,no,pi1
-69.01981550855005,-16.113241001905305,96.00125743766776,yes,pi1
280.9881394143056,953.9229428663208,-0.7054133824167118,yes,pi1
134.3888530853285,-31.59447339412159,94.53153904189188,yes,pi1
-36.07027893758709,-43.3148987665,-54.098995921582926,no,pi1
-182.015349512006,-26.964459846247497,-21.12220641901746,no,pi1
-145.74953844303027,-34.953329146591855,-53.30369557540907,no,pi1
-160.70876961176302,-33.82681789074998,-53.22996070118032,no,pi1
-120.82331544282223,-36.85395047555495,-53.486983424208304,no,pi1
-116.32350865263604,-16.255827737994977,73.91962801645694,no,pi1
-119.82649977747036,-36.95565535473997,-53.585969214995664,no,pi1
-177.14465368636596,-11.591866392962713,74.36517617276897,no,pi1
-87.9195388494465,-39.36419984404722,-53.80953865240413,no,pi1
-127.84538213586514,-11.648952303284052,96.42615861920058,yes,pi1
-13.624860837238838,-24.036568318564303,73.14093978451682,no,pi1
101.6224030897307,-19.54793388592148,152.66772011134427,yes,pi1
-181.0164310107405,-26.991643069088205,-21.11061232385977,no,pi1
-185.67558933893284,-7.217308956421261,96.85132951002538,no,pi1
-173.04053221960964,-27.608139557609334,-21.17611180905192,no,pi1
-42.32956455939336,-36.8051018883014,-17.506651882125635,no,pi1
-48.313619586579165,-36.36234622319998,-17.467816450660248,no,pi1
-126.29555093270504,-15.459539313274078,73.98276697318651,no,pi1
-148.22943376905118,-13.809544655347423,74.15104010876179,no,pi1
-210.05138060392127,-9.122946917762482,74.58548176928554,no,pi1
-78.94520900446445,-40.03341748397941,-53.797097469029175,no,pi1
-5.060765184359676,-11.366323183300985,153.46836745529583,no,pi1
2.815755865354573,-46.2652841487778,-54.39204495192219,no,pi1
-190.62084857015984,-31.57378525009864,-53.01181593365782,no,pi1
-97.89242566997272,-38.60710656819895,-53.67273137891032,no,pi1
-192.10156608160185,-10.483115187702296,74.46531450387397,no,pi1
-41.05620580243857,-42.96007370577034,-54.074375504854665,no,pi1
143.00869508472542,-18.52553721192564,177.99754275654283,yes,pi1
-38.06658525037244,-43.1816006922238,-54.17950842073264,no,pi1
-211.048363257677,-9.05436669925965,74.56313537885977,no,pi1
-147.74345141016428,-34.82131314636407,-53.297708467501984,no,pi1
98.17696847298454,972.14304223996,45.55333240476008,yes,pi1
-158.71214772042592,-33.98233007825227,-53.2289222731633,no,pi1
27.372518914639876,-42.89884698467844,-22.642197219837907,no,pi1
-256.7048617329396,-20.51113580271574,-15.967115418634975,no,pi1
8.897015129126277,-12.468664862133434,153.3987786055756,yes,pi1
14.77993689739722,-47.17734616838082,-54.47387906845533,no,pi1
-142.1301789754888,-29.96088593437764,-21.38951216787993,no,pi1
-189.6227254429677,-31.64174147544551,-53.007129324882925,no,pi1
4.324027470057053,-25.439252711235984,73.01120851120561,no,pi1
-44.41603568185048,-37.425771164316416,-22.12380416874689,no,pi1
-214.55024981786573,-29.728437393078035,-52.82732945124573,no,pi1
-30.93833948664655,-0.7673845378620325,206.97616871598527,yes,pi1
-34.92532557509883,-0.3599909402046496,206.90653925161232,yes,pi1
-227.511630788624,-28.716902773490684,-52.72725805137335,no,pi1
106.46848593634505,-29.481552444771957,94.73027139207976,no,pi1
-106.2368885334218,-32.7341260678422,-21.663992320913906,no,pi1
-156.09296337834584,-28.929903832043625,-21.32003637834593,no,pi1
-226.51512386762596,-28.812988811124715,-52.73981412278863,no,pi1
41.51841111125847,970.7611936428508,-7.691203915138711,yes,pi1
-180.6494917821028,-32.3399949595738,-53.06927192354918,no,pi1
-205.0630815735919,-9.489739544670586,74.56099387929088,no,pi1
111.01013035095283,-33.534734233039266,72.24507691789685,no,pi1
-169.68158347309415,-33.168112347331736,-53.16168509782475,no,pi1
-211.048573097052,-9.058520994787722,74.59996985286722,no,pi1
-129.07755747672465,-30.21142060911646,-16.884566855667106,no,pi1
-43.32737623908144,-36.72785693763948,-17.50362474564209,no,pi1
36.23154088848141,-27.86510039008046,72.81657054376001,no,pi1
205.31071711101745,943.1945751443744,48.28833061624181,yes,pi1
-209.0547504646612,-9.190968387853658,74.58719394521965,no,pi1
-132.1601576244449,-30.757464092655027,-21.482439386654733,no,pi1
-169.6873396118834,-33.177633948020485,-53.18982197085549,no,pi1
18.76963407827272,-47.48322639361351,-54.58391343766325,no,pi1
-101.15831929453324,-32.353499862684494,-17.0887410195696,no,pi1
-160.70671156159463,-33.79488249273647,-53.28115948910696,no,pi1
-170.67638450143912,-33.04593215402314,-53.12686463859112,no,pi1
-10.15013716363038,-45.31958082827762,-54.32255778333544,no,pi1
77.41231338617307,967.9441855943938,-7.978662378470883,yes,pi1
-161.70466808765798,-33.73733706363995,-53.28533191349501,no,pi1
-43.05002531451533,-42.839255725485806,-54.06808802354099,no,pi1
-138.7731241021686,-35.5010749920128,-53.37890699812127,no,pi1
-88.40582246116487,-18.36486489190935,73.73201160242135,no,pi1
-185.6352224889608,-31.937115474804223,-53.1092356829048,no,pi1
-176.66850486491143,-32.62423277411421,-53.23233790108932,no,pi1
5.518987171540049,-40.49097625841912,-17.92786124710676,no,pi1
-194.09687457746807,-10.33684742082827,74.44557961050032,no,pi1
-88.91615681996907,-39.29190723489076,-53.72237911182329,no,pi1
-205.06369514309876,-9.510844137303891,74.55624675794881,no,pi1
-185.63963248353087,-31.935716777024687,-53.070261912489045,no,pi1
-193.6093319209661,-31.337646564212463,-52.97773414972383,no,pi1
-187.9965711390549,-26.47701870241432,-21.06196731200417,no,pi1
-202.58750287755325,-30.63082040069139,-52.92623044459537,no,pi1
-204.06785492446008,-9.577495753389766,74.52148082498007,no,pi1
281.2457303471094,943.944444099718,0.8425440659157332,yes,pi1
149.48752568370116,-23.18237321404613,152.3791739151841,yes,pi1
-179.69340096120408,-7.677160705475884,96.80739523208648,yes,pi1
-145.2393316119594,-14.07548391693819,74.08277492928386,yes,pi1
29.74647594650063,-39.91516453943808,-3.3918059477497597,no,pi1
-7.054454414672263,-11.18117229847625,153.49027222568057,yes,pi1
-176.03371664954895,-27.423102751513284,-21.168063688141263,no,pi1
4.414141505137079,-7.913594498954534,179.01191790524095,yes,pi1
-107.23303518589306,-32.67004263897058,-21.69509373942305,yes,pi1
-178.14235206549043,-11.503186537021437,74.345841232064,no,pi1
-178.6539968571668,-32.497648260087686,-53.09453929645403,no,pi1
-134.15365095352405,-30.569722075163323,-21.449577625812477,no,pi1
-138.77182958942566,-35.521809873902704,-53.3751808267901,no,pi1
-137.1450805335832,-30.37645631839285,-21.44225081873785,no,pi1
1.5385616469340722,-40.13975249370878,-17.84896990373988,no,pi1
-170.67780405187094,-33.07639004022104,-53.14120845364912,no,pi1
-216.5483082706631,-29.578599585494,-52.84925013399569,no,pi1
-74.4471221931668,-19.44003338291413,73.61714781544295,no,pi1
-101.88022884245667,-38.32954332491428,-53.72759106337077,no,pi1
-39.061564816954096,-43.11246813583852,-54.08477706021286,no,pi1
-108.9011738282033,-13.091333497980726,96.3967910981431,no,pi1
-29.8175267263832,-8.093922311085144,162.35484136578816,no,pi1
-100.36904653464414,-17.421651859547026,73.81835372233688,no,pi1
11.109807596399389,977.1825848711492,18.07626448658458,yes,pi1
21.212623094011214,959.7463320197425,-65.01645765040588,yes,pi1
-200.5923186617682,-30.79745170203436,-53.00767536800871,no,pi1
-159.19788086189502,-12.967917687917028,74.19831950803837,yes,pi1
-231.50266188167396,-28.43939315797637,-52.78735943445893,no,pi1
-226.79240903396837,-22.75320573683925,-16.171003707066973,no,pi1
-185.1276305615268,-11.003664513242525,74.38475797160855,no,pi1
-70.70042203102184,-5.014082579903075,162.62601332972264,yes,pi1
-113.7426287673876,-3.075007490999978,154.26046122834475,yes,pi1
214.1543764523933,-37.67075637094949,93.96307867144752,yes,pi1
-71.96557007881475,-40.5550234056717,-53.91793306734094,no,pi1
-218.0261091387464,-8.515471795345444,74.65075456614687,no,pi1
-28.5817248265423,-22.932725906754047,73.2851409714555,yes,pi1
-116.2066858156216,-31.96533021779317,-21.599599208486804,no,pi1
-146.75884993760232,-34.90238141319234,-53.38984756757122,no,pi1
-149.02245025005774,-28.684079033424094,-16.766224384448428,no,pi1
26.376386900341604,-42.80738363326757,-22.612360769376828,no,pi1
-107.90137498322711,-13.109930915935768,96.40911756606668,no,pi1
-171.67404689887633,-32.98953864340258,-53.11677983208265,no,pi1
-150.2248102450226,-13.644728920010198,74.16828000991791,no,pi1
