x,y,z,label,pi
-241.96108425336783,-6.658639060571422,74.80258551227602,no,pi1
-25.59341983542436,-23.17874444349913,73.2383293564272,no,pi1
-74.4449675411494,-19.41151322514957,73.62500769240266,no,pi1
-125.08912293265274,-30.51542650404072,-16.915153435622795,no,pi1
150.48359468672788,-23.245977071110325,152.36156083661032,yes,pi1
-175.1515066224439,-11.784324385858042,74.34051285132558,no,pi1
-13.138807930867811,-45.0890353776619,-54.28425271779592,no,pi1
-125.81011501538784,-36.52589820898842,-53.481431743254696,no,pi1
193.94484974931,956.5580301249038,0.464273398527823,yes,pi1
-128.8001146591116,-36.23201518707921,-53.50608799081781,no,pi1
-80.21930691484177,-33.92089912371033,-17.231620668429734,no,pi1
89.07667110286481,-31.835175127725226,72.4160836025727,yes,pi1
-114.32905531907129,-16.407936611002867,73.90454274710363,no,pi1
-19.60863747760521,-23.64140379041934,73.20705334489003,no,pi1
-69.01717918316194,-16.140423831188265,96.11401167140558,no,pi1
108.02165518561908,-33.32021077357406,72.30089629553372,no,pi1
-192.1008135944154,-10.452174734125292,74.4777618037328,no,pi1
-136.77484879088894,-35.61873087490775,-53.45682105767385,no,pi1
-18.39955747323429,-38.62760282073608,-17.679355179351827,no,pi1
-140.7643046641052,-35.34409299462798,-53.34413926438523,no,pi1
-159.19798434031995,-12.974145790284616,74.23140500872134,no,pi1
-151.10505302418656,-29.294574335243805,-21.341863970899816,no,pi1
-74.23635617892785,-34.36686553492208,-17.27324677653726,no,pi1
32.87334969964192,-5.590768206271616,206.3900953978281,no,pi1
-146.7495790556418,-34.90492935173187,-53.32605220774523,no,pi1
28.461498553892604,-42.190012616655615,-18.0154317502714,no,pi1
61.1584603554622,-29.740394007307263,72.64248364867818,no,pi1
-192.62395127230457,-31.41804404661153,-53.12685244427939,no,pi1
-205.8509728765929,-24.326610840252112,-16.317051806005864,no,pi1
-165.6929255785162,-33.45926024240566,-53.17655476912992,no,pi1
-113.2456310062525,1.0745333492442826,179.797401698402,no,pi1
-208.84581422743892,-24.14124491758679,-16.322477251896647,no,pi1
-84.20875926971466,-33.64095902822811,-17.212602773204594,no,pi1
-218.53734981988853,-29.40895872009276,-52.87138401793213,no,pi1
32.99755269701986,-12.93405077780218,161.93833596818254,yes,pi1
-1.6600219064177966,-24.982165894811708,73.08888751731044,no,pi1
-14.621541464403176,-23.996461352168723,73.18890367480469,no,pi1
-117.84175953400562,-37.096515491317874,-53.59273755819598,no,pi1
-215.8251934772441,-23.57336600412041,-16.259237054663785,no,pi1
4.531305071414551,-40.39646577378893,-17.851648266629624,no,pi1
-142.48885400437473,0.4515599682061887,163.15625231418423,yes,pi1
-119.3147365739906,-15.996871461870665,73.9427004407053,no,pi1
-9.192221051622337,-20.690824210657617,95.6727373979817,yes,pi1
-180.6483504752281,-32.26677333813647,-53.12621469538311,no,pi1
-16.127611864365804,-44.83788174192398,-54.24995325975853,no,pi1
49.192393131510194,-28.852241203449584,72.71729611709569,no,pi1
-45.94167763820722,-8.318816919428272,153.78591863468623,yes,pi1
-97.37827897626948,-17.632356075882335,73.75602783629463,no,pi1
15.87448169389526,973.8555833279858,18.54041883794748,yes,pi1
-233.98408668480556,-7.305434922301663,74.74324592700889,no,pi1
-145.75093874078289,-34.96641942325896,-53.3270178588658,no,pi1
-110.85173910969549,-37.6551274537309,-53.57286961910484,no,pi1
-173.94486223842017,-26.79147912223565,-16.55926281371934,no,pi1
-114.3308556912395,-16.424953641031003,73.89946262535229,no,pi1
-195.0929171475592,-10.268144399735672,74.48119810101375,no,pi1
-134.15365095352405,-30.569722075163323,-21.449577625812477,no,pi1
-119.82454398138782,-36.9126513552103,-53.48925060202137,no,pi1
-52.301444714471415,-36.01204279301876,-17.42730733640154,no,pi1
-155.7214649276385,-34.2392013019089,-53.25085927622135,no,pi1
-149.73968489689568,-34.67755085636112,-53.36507128206517,no,pi1
-209.93261660193969,-24.80912575968524,-20.938354660520005,no,pi1
-106.86331732929244,-37.95267172793768,-53.6047305031309,no,pi1
-138.25982668251004,-14.587692726785685,74.04000693384337,yes,pi1
15.73535455191991,-22.58912370207347,95.50062071133264,yes,pi1
-24.1055834063667,-44.24948705484676,-54.20145182155609,no,pi1
-169.7211302414385,-8.395274422836959,96.85053740403512,no,pi1
-43.53764661229784,-21.824130453112726,73.34079869192402,yes,pi1
-182.643317771354,-32.16979863212384,-53.05503206753319,no,pi1
-148.7426045872857,-34.75127977179401,-53.3804947729632,no,pi1
-156.71820427814498,-34.159303387390565,-53.24882059772756,no,pi1
-213.552761425488,-29.814659665215107,-52.83146701698054,no,pi1
-84.92920712065194,-39.59466714788557,-53.76228345772806,no,pi1
-0.6640032230896967,-25.075616368602024,73.03253635767575,no,pi1
-173.04053221960964,-27.608139557609334,-21.17611180905192,no,pi1
-190.9873247704644,-26.236592283588227,-21.04173100551804,no,pi1
-0.9028798750798696,-10.323991089452308,162.13538277414995,yes,pi1
-212.9269901577936,-24.60833311475601,-20.90597547440448,no,pi1
-226.0057446597407,-7.900062794462165,74.69329226878573,no,pi1
-21.114506787690708,-44.48652539965551,-54.22662298524696,no,pi1
-125.80795189688524,-36.47327443201291,-53.45578183898658,no,pi1
-120.31228277021982,-15.972875436645454,73.97040372082944,yes,pi1
-168.72522273261566,-8.483162562648983,96.72583721256088,no,pi1
-65.98469336336628,-41.0710777370495,-53.90398013105565,no,pi1
-21.392691165677377,-38.44415279176717,-17.674437959306612,no,pi1
-150.2248102450226,-13.644728920010198,74.16828000991791,no,pi1
-241.95513233933676,-6.649571650339303,74.83809785804728,no,pi1
-129.79805079864744,-36.18681566070512,-53.45109307654372,no,pi1
-150.01583404142423,-28.602590016826024,-16.730243489105963,no,pi1
-220.53564449688287,-29.25716518771461,-52.79999251057459,no,pi1
-250.7279876583597,-20.91511972876135,-16.046543301641584,no,pi1
20.69375627474485,955.0262736856436,-87.26076128846172,yes,pi1
-19.849977511776235,-8.906367147962397,162.24857316356713,yes,pi1
118.98892118819712,-34.131499729967,72.23519507210425,no,pi1
-103.77485990781015,-3.924341022298469,154.1657115205892,yes,pi1
-135.2688817639997,-14.792047353003412,74.0501138553315,no,pi1
-130.16667159625095,-30.920896500288254,-21.52552289600299,yes,pi1
8.755570480510029,-21.996148487687798,95.4556760076259,yes,pi1
17.772128005908055,-47.427676197991104,-54.495991754826086,no,pi1
-146.7464255611056,-34.88340184469503,-53.30757983695885,no,pi1
