x,y,z,label,pi
-31.57422465939729,-22.6667817700823,73.29103860038602,yes,pi1
71.25748900209379,974.1668171317604,45.8625650880894,yes,pi1
-101.87858765954104,-38.31049467150394,-53.71156400538636,no,pi1
49.192393131510194,-28.852241203449584,72.71729611709569,no,pi1
-215.82246427620413,-23.60656393289356,-16.256960815464097,no,pi1
29.34100191664036,-9.871588563787975,178.80940583232658,yes,pi1
-197.5993835501103,-31.024945920070184,-53.0187053755374,no,pi1
-172.04351619724724,-27.732869192608494,-21.190535520083845,no,pi1
221.1601567941228,-29.64903512209923,145.9162329537834,yes,pi1
-27.49693801539301,965.4276581284172,-64.99095008037605,no,pi1
17.76914032946008,-47.46163267699789,-54.52687309816165,no,pi1
-6.643961982179162,-24.587276657029083,73.12771047750203,no,pi1
-43.05482737349959,-42.77313118757161,-54.16329286607439,no,pi1
8.798093663153875,-46.74860277558402,-54.44358560281226,no,pi1
9.308181591248283,-25.823727221804585,73.00668006778768,no,pi1
-0.1757663675382026,-46.06715579672392,-54.377056065316665,no,pi1
175.4111061364813,-25.145943945661955,152.16178677383988,yes,pi1
155.6889251513159,966.243132292725,17.052200967528925,yes,pi1
-156.20750039600267,-13.208675140600189,74.16670219916317,no,pi1
-134.2703147119702,-14.844350632202344,74.08239694883073,no,pi1
-81.3090106083249,-34.63252319059674,-21.851000104176595,no,pi1
-174.66740623047482,-32.74863288514333,-53.19725605904388,no,pi1
-227.5103175779898,-28.741685730913584,-52.73380175660899,no,pi1
-10.63374936815557,-24.2562398113888,73.1619617359937,no,pi1
-169.6888644024807,-33.1405154807754,-53.27574666510001,no,pi1
-3.0192916774540444,-2.87665910908631,206.7799976959078,no,pi1
-42.44916317162036,-4.4190220790348524,179.28901973184435,yes,pi1
-36.5568065782246,-22.32985571710038,73.3467413589437,no,pi1
-125.29657781934728,-15.573608335446815,73.98395805898765,no,pi1
80.54805659722007,-27.473184507102303,95.0422761363304,yes,pi1
-98.37650151330314,-17.61311976437377,73.75613119204277,no,pi1
-172.67029402589807,-32.88552235257624,-53.195256491773584,no,pi1
-54.50597969249001,-20.99327624485572,73.43544364381606,yes,pi1
-213.553505681926,-29.80815974191626,-52.83592979503479,no,pi1
-69.46096729384024,-19.776263571694,73.5917836259341,no,pi1
-155.7215971958656,-34.17876893143966,-53.31778744272428,no,pi1
-118.111018194817,-31.039029763142608,-16.973021595984978,no,pi1
-213.92063371706112,-24.525406831135765,-20.88929582062256,no,pi1
150.48359468672788,-23.245977071110325,152.36156083661032,yes,pi1
75.1159551238523,-30.828866697594915,72.50336960083926,yes,pi1
-162.7000884450902,-33.66350063293301,-53.26842681765866,no,pi1
-95.17701321313277,-32.80164204861796,-17.132848836130837,no,pi1
-218.5363751604945,-29.40435805449848,-52.78346810988866,no,pi1
-214.03814056762533,-8.825324149541224,74.61704506831327,no,pi1
-197.9694112391269,-25.71034993776685,-21.01508671003453,no,pi1
-155.72173413145686,-34.22455210053972,-53.25401442553283,no,pi1
-101.87931641613864,-38.269163979781496,-53.710293511398,no,pi1
-157.71588291872453,-34.05767112641927,-53.30550130920669,no,pi1
149.48752568370116,-23.18237321404613,152.3791739151841,yes,pi1
-186.63170062397296,-31.827946039482587,-53.02175514513377,no,pi1
10.112626026574414,977.2937821332762,18.096331895634737,yes,pi1
59.46464962653945,969.3507311654556,-7.8639080989818515,yes,pi1
-205.57732767892583,-30.37539329690345,-52.97533412162389,no,pi1
-74.95855490550325,-40.34225184297835,-53.83040525527005,no,pi1
-83.21213899059124,-33.70939279946655,-17.216597902548656,no,pi1
-19.849977511776235,-8.906367147962397,162.24857316356713,yes,pi1
-40.05893238296159,-43.04978653666612,-54.08355017907345,no,pi1
-151.73393553913928,-34.51358978587199,-53.35650648450859,no,pi1
-183.9160214383607,-26.000861355738373,-16.483587831378287,no,pi1
-220.53673863379476,-29.26980813161213,-52.88406254807891,no,pi1
-71.96581220162983,-40.62262466411456,-53.851546696034326,no,pi1
-45.535679824958216,-21.648116091225106,73.37249647693072,no,pi1
-114.84322086588078,-37.34391128470912,-53.55981953458739,no,pi1
7.524407464856086,-40.61417069439996,-17.870422943504597,no,pi1
8.800095227327988,-46.71610978826825,-54.42770404323705,no,pi1
-86.92227310723757,-39.45443889456016,-53.7325810304473,no,pi1
-133.06456159487502,-29.908424990627925,-16.854204171187373,no,pi1
-165.69553571530565,-33.46451550332344,-53.20597595000644,no,pi1
-223.79938272204453,-22.95152597155979,-16.18245169499148,no,pi1
-73.24057521856496,-34.47871856609876,-17.296577084254366,no,pi1
-123.30375283737972,-15.713495016231228,73.97153834932357,no,pi1
-176.6591226488946,-32.639170146848144,-53.094003264653416,no,pi1
-128.0811456457932,-30.27603362020473,-16.90448597723486,no,pi1
-104.87203601621754,-38.04725192781093,-53.70284147678826,no,pi1
-114.32865745819744,-16.4058122835268,73.89995821504749,no,pi1
-30.57485527594709,-22.78645209308529,73.26510867422407,no,pi1
-135.77916519066648,-35.705687392212106,-53.460890760786775,no,pi1
-100.1604767057268,-32.38137735907244,-17.083506976428897,no,pi1
-88.19626681753779,-33.33679988050679,-17.181719021756017,no,pi1
-176.94308118473452,-26.568738099862628,-16.57688137058535,no,pi1
-176.1500361530852,-11.700991731155476,74.3086994154286,no,pi1
-110.85421848724296,-37.64022911501712,-53.65887399976405,no,pi1
132.20207888540975,962.2575269884728,0.8656233253309622,yes,pi1
-118.31884622767484,-16.11798009678933,73.89276414743591,no,pi1
-16.614992336933902,-23.83510335880367,73.2035220936767,no,pi1
-212.9269901577936,-24.60833311475601,-20.90597547440448,no,pi1
-70.96910094077303,-40.68140570447005,-53.85952992239975,no,pi1
-154.2148204695321,-13.286914061413668,74.15847071305208,no,pi1
-136.1495651440172,-30.458544722558184,-21.451468923059807,no,pi1
-162.72076185547374,-33.69854391300632,-53.32533380115308,no,pi1
-35.5610181059796,-22.420333775518728,73.30006570349613,no,pi1
-59.28157016715237,-35.510334729660414,-17.385584110822478,no,pi1
-64.98616339462208,-41.15684907012872,-53.90332575689948,no,pi1
-191.98436927031835,-26.170045787406643,-21.03776874646588,no,pi1
-200.59221374189275,-30.81153440029093,-52.93230057283308,no,pi1
-231.9848284185118,-7.439349798966848,74.75951250246158,no,pi1
-132.7866053598889,-35.94910132391548,-53.405169920482365,no,pi1
67.34722373313713,-45.154707528371496,-18.3019217341865,no,pi1
-71.45573868887341,-19.605907064972563,73.57007167130081,yes,pi1
-149.73745682856924,-34.628278915090746,-53.35824709720215,no,pi1
-160.07837846455308,-28.640927932129387,-21.27969315576061,no,pi1
-122.30868932747671,-15.819477630292582,73.94193911147238,no,pi1
-59.00304185785849,-41.5505094290238,-53.943159003440215,no,pi1
-54.5027235322453,-20.91738856812726,73.48497612119431,no,pi1
-77.43649371010198,-19.16809948667758,73.65388661438374,no,pi1
46.69577036936002,951.870518891972,-64.12173481890841,no,pi1
-188.11531621737265,-10.801387044865542,74.4239508128733,no,pi1
-230.5158042271932,-28.54088047141722,-52.799368681278885,no,pi1
-194.60910297223344,-31.25629803375769,-53.04664284856324,no,pi1
-69.97420054625348,-40.768306787562246,-53.89566173228607,no,pi1
-52.51013074795129,-21.121478790681664,73.42046432080933,no,pi1
-71.24886964724651,-34.63468487111541,-17.326405158603286,no,pi1
18.767310470719696,-47.533365542500384,-54.516435091010536,no,pi1
-0.6626283766545349,-25.07274441731297,73.07226443403414,no,pi1
-209.0579567268328,-9.19845464237904,74.56124298375133,no,pi1
-166.96561913692236,-27.300524363998186,-16.60192921020726,no,pi1
-61.72665946294934,-5.702387445342472,162.56549790336635,no,pi1
-35.07669252842372,-43.4116678622588,-54.140355045051685,no,pi1
-246.94476612591976,-6.303647536959455,74.84307782237259,no,pi1
-107.86683923206908,-37.84513028355221,-53.63425053138137,no,pi1
-80.33937121583904,-1.5292983885615428,179.56156238074217,yes,pi1
8.752647572061955,-22.03911165797692,95.43537450778445,no,pi1
-219.5344298038609,-29.36695434378317,-52.794632289329016,no,pi1
95.50282462443477,-28.644472466585192,94.92683933019217,yes,pi1
21.85896542335604,-13.484306997118292,153.2583045750632,no,pi1
124.55588606302668,965.5828947412588,17.75465828841471,yes,pi1
-134.7842359871808,-35.792900056895384,-53.47907620506698,no,pi1
35.44150701788327,-42.74216225755586,-18.067135827856035,no,pi1
-75.95342137882865,-40.31018707076614,-53.82416242576276,no,pi1
-163.73927453886114,-8.894454373565143,96.80546355877075,yes,pi1
-68.46433761779956,-19.9178507821874,73.5666156117317,no,pi1
-49.0323862232916,-42.36745586593014,-54.0190992482692,no,pi1
-150.22334396735363,-13.621541603400772,74.18168251978184,no,pi1
-198.0872225205242,-10.02811967738091,74.5016824943993,no,pi1
-150.73583199488465,-34.58895185028681,-53.35770415905128,no,pi1
-238.84982232367605,-22.593750596889723,-20.706017741265896,no,pi1
-131.07166013917504,-30.06937447201077,-16.873365343130164,no,pi1
-38.06572525954673,-43.16827800458008,-54.10475008756739,no,pi1
-236.97573103152945,-7.071833348214997,74.75126662076185,no,pi1
-67.34959696146204,-35.69004832970438,-21.945896099315465,no,pi1
-151.735837458242,-34.516469437788835,-53.294358363632064,no,pi1
-197.08855487027964,-10.117250438011649,74.46483681333584,no,pi1
-215.03420113381256,-8.703055649029345,74.60003656329668,no,pi1
-222.5384901110291,-29.169786047203385,-52.85004099503807,no,pi1
-40.33478461051819,-36.932742179266434,-17.515423069408254,no,pi1
-64.47523473419783,-20.196415351647868,73.54530987394999,no,pi1
-168.72467334389046,-8.530036312211474,96.83406569111142,no,pi1
-97.37827897626948,-17.632356075882335,73.75602783629463,no,pi1
140.01073810409997,-18.30217245294528,177.9694517162965,yes,pi1
-47.08058275663793,-17.74424146877896,95.85727737685372,yes,pi1
-205.5760133342877,-30.42825934960712,-52.89319209630589,no,pi1
200.19653002389484,-36.55321345669972,94.06714898751083,yes,pi1
-52.02344781347292,-42.08485602082658,-53.99127888370524,no,pi1
-142.75943446051923,-35.20246042451955,-53.34513531175114,no,pi1
-174.1587264177666,-11.823060874875756,74.27580580510727,no,pi1
-82.97542356178133,-15.025247517901084,96.14106472722932,yes,pi1
-6.643518975011769,-24.556272599897884,73.09474662844995,no,pi1
19.280040400440694,-26.599568988857826,72.93505863171917,no,pi1
-187.62952583764587,-31.78982768540732,-53.09696730823892,no,pi1
-51.51307334104809,-21.205252856185265,73.40884888093012,no,pi1
-117.8377072207327,-37.09963054911417,-53.5686466392299,no,pi1
-104.87189410132568,-38.08126945597461,-53.62660346776831,no,pi1
-97.17332116034636,-32.65345028348022,-17.127322483432195,no,pi1
-130.07430020505058,-30.138178422894267,-16.870999666597136,no,pi1
-55.01545071402998,-41.86983485376403,-53.96843286857237,no,pi1
27.256311993575,-27.22343742488256,72.83113691355372,no,pi1
-197.59834401507,-31.05757720504069,-52.94617199455013,no,pi1
-80.31391529408175,-34.66818522048609,-21.855834350480272,no,pi1
-224.52105790484325,-28.98367851323632,-52.83355462401107,no,pi1
-206.0618776538791,-9.407143947489116,74.54248275560053,no,pi1
-162.7064241579147,-33.69037246279258,-53.30395649208221,no,pi1
-183.64058273737407,-32.09270449858177,-53.128669269628126,no,pi1
-29.10805495039739,-10.550418647219985,147.7380174694895,yes,pi1
-94.89899493621743,-38.82824764936693,-53.682419983492125,no,pi1
-240.96502829087845,-6.760901785700923,74.78448643008025,no,pi1
-10.633139623800345,-24.323958900290325,73.11473611571108,no,pi1
-176.66334947902635,-32.65352901091396,-53.12220907013432,no,pi1
-170.9548730417653,-27.02270870592736,-16.58347504872605,no,pi1
-228.51168950371093,-28.65848744838236,-52.74118169611484,no,pi1
27.255260553539827,-27.184092221284697,72.88311087159317,yes,pi1
-178.1449784923915,-11.54847552096578,74.31894138363359,no,pi1
-45.53093913650215,-21.64844297107524,73.40049982281353,no,pi1
-138.77182958942566,-35.521809873902704,-53.3751808267901,no,pi1
-148.74243005143776,-34.76646219571958,-53.3100861305878,no,pi1
-238.487165466324,-27.931102061593187,-52.70089203108415,no,pi1
-26.10114163632318,-44.068601307012216,-54.18375001322721,no,pi1
-188.62426667062425,-31.686677366620152,-53.08105990928141,no,pi1
-96.62386745991353,-3.048798187721238,162.81665111072738,yes,pi1
-196.6080531016614,-31.11198510652176,-52.99755444484164,no,pi1
-52.51062154489077,-21.127231395660253,73.46037524840075,no,pi1
-78.22516565240706,-34.0782082317129,-17.245879317456964,no,pi1
17.7307593075584,-22.668223434614447,95.38759100785106,yes,pi1
-107.1419443095839,-31.874338440759267,-17.040971628737033,no,pi1
-186.11951378204355,-10.943092036312375,74.4448023816882,no,pi1
-102.15666285612096,-32.27139710245887,-17.080173513195795,no,pi1
-90.28250958133336,-33.945642706133775,-21.774783371985823,no,pi1
-186.6304695716592,-31.846723630559808,-53.025170504856455,no,pi1
-172.67209541056656,-32.90674329104746,-53.19295058084459,no,pi1
-78.34421203702333,-1.679881350540382,179.59453711263836,yes,pi1
48.19568202740928,-28.78598351961194,72.72833582563158,no,pi1
-204.8554686853525,-24.456665561988903,-16.337022488211876,no,pi1
-6.644445680021906,-24.60577256766278,73.1286491535993,no,pi1
-70.24940277582655,-34.69686076663438,-17.31237400585775,no,pi1
-181.92489251107716,-26.20026446065941,-16.5164749930385,no,pi1
-217.54101426819872,-29.51123550743353,-52.876258294265895,no,pi1
18.28269081085744,-26.52217210061565,72.96208491392322,yes,pi1
-205.852410623647,-24.35117858952782,-16.320718776061767,no,pi1
-126.80445548553551,-36.41010718660743,-53.45238700395211,no,pi1
-97.88938504417705,-38.59121723015109,-53.65512244508534,no,pi1
-124.81511990844588,-36.54363472529575,-53.483759778459806,no,pi1
-111.2226279719809,-32.36337847657206,-21.659683573214625,yes,pi1
-31.085813421996704,-43.68170453929336,-54.1424459364629,no,pi1
-142.76317866830314,-35.208400509735554,-53.43537857644899,no,pi1
-224.00814137720903,-8.025191591475611,74.67051980981762,no,pi1
-42.5384558161233,-21.87275387947069,73.38687513076229,no,pi1
-46.041645007323545,-42.59551190175854,-54.04546024862672,no,pi1
-198.59527249658217,-30.92558406001821,-52.91966275672903,no,pi1
-101.366003516368,-17.343533699526233,73.82701215794232,no,pi1
-182.13107469912035,-11.236488930493948,74.39867042175578,no,pi1
-74.00196365529328,-15.70120879622462,96.04712516325276,yes,pi1
95.23498231003818,964.055694755986,1.183910261981495,yes,pi1
-194.09623316207032,-10.274133521649684,74.45460576374775,no,pi1
131.93096940768586,967.5812298735292,45.635263886081205,yes,pi1
-129.16913095249168,-30.9996758383774,-21.51338977017886,no,pi1
3.7687398907118506,-21.626575956617334,95.4847265379802,no,pi1
-88.95758020896058,-14.608763119963696,96.2544293473764,no,pi1
-181.9229689518308,-26.168584935117323,-16.505439176962444,no,pi1
-81.93609749232722,-39.82177015218768,-53.77202729753673,no,pi1
-35.11865798225852,-18.683372712057903,95.75476750794968,no,pi1
-96.38112052937936,-17.731567862788282,73.80808328676001,yes,pi1
-99.88340489464017,-38.42829208860472,-53.63689212984378,no,pi1
-233.50047520973445,-28.288330875269622,-52.72809789374806,no,pi1
-243.7614216551725,-21.489954009145585,-16.175966280262074,no,pi1
66.61392256582207,-17.8066360887131,147.0518432135413,no,pi1
-251.93482279264592,-5.912118382836815,74.84350420986515,no,pi1
-19.12215224195888,-44.64581540558192,-54.253088919185934,no,pi1
76.27377313179575,958.4992123136432,-65.79796846203257,yes,pi1
57.16807153724388,-29.47536592762852,72.66954184869913,yes,pi1
-171.67690028454854,-32.99275163468813,-53.2215302934379,no,pi1
