model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.9,0.04,3.32,pi2,0.02,0.9192085737840066,0.9233305853256389,0.05,0.0,0.07359790802001953,False
pi1,LogisticRegression(max_iter=100000),0.9,0.04,3.32,pi3,0.01,0.9126133553173948,0.910964550700742,0.04,0.01,0.07359790802001953,False
pi2,LogisticRegression(max_iter=100000),0.92,0.05,3.97,pi1,0.02,0.905940594059406,0.9001650165016502,0.05,0.05,0.07359790802001953,False
pi2,LogisticRegression(max_iter=100000),0.92,0.05,3.97,pi3,0.01,0.9117889530090684,0.910964550700742,0.03,0.99,0.07359790802001953,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.91,0.05,3.46,pi1,0.01,0.9018151815181518,0.9001650165016502,0.04,0.04,0.07359790802001953,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.91,0.05,3.46,pi2,0.0,0.9150865622423743,0.9233305853256389,0.03,0.98,0.07359790802001953,False
pi1,LogisticRegression(max_iter=100000),0.85,0.03,1.96,pi2,0.03,0.8775510204081632,0.8775510204081632,0.49,0.01,0.50494384765625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.03,1.96,pi3,0.02,0.8333333333333334,0.8415300546448088,0.1,0.02,0.50494384765625,True
pi2,LogisticRegression(max_iter=100000),0.88,0.06,2.01,pi1,0.03,0.8492822966507177,0.8492822966507177,0.49,0.09,0.50494384765625,True
pi3,LogisticRegression(max_iter=100000),0.84,0.03,1.97,pi1,0.0,0.8397129186602871,0.8492822966507177,0.1,0.07,0.50494384765625,True
pi4,LogisticRegression(max_iter=100000),0.72,0.05,2.24,pi5,0.01,0.714765100671141,0.7181208053691275,0.26,0.11,0.50494384765625,True
pi5,LogisticRegression(max_iter=100000),0.72,0.05,2.19,pi4,0.0,0.722567287784679,0.7236024844720497,0.26,0.01,0.50494384765625,True
