model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.07,2.59,pi2,0.02,0.8382838283828383,0.8250825082508251,0.08,0.0,0.10006936391194661,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.83,0.02,3.37,pi1,0.02,0.806930693069307,0.8226072607260726,0.08,0.06,0.10006936391194661,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.83,0.02,3.37,pi3,0.01,0.8193069306930693,0.8250825082508251,0.04,0.99,0.10006936391194661,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.05,2.61,pi2,0.0,0.8250825082508251,0.8250825082508251,0.04,0.99,0.10006936391194661,False
pi1,LogisticRegression(max_iter=100000),0.84,0.05,2.01,pi2,0.01,0.847769028871391,0.8530183727034121,0.44,0.02,0.43871307373046875,True
pi1,LogisticRegression(max_iter=100000),0.84,0.05,2.01,pi3,0.03,0.8670212765957447,0.8803191489361702,0.25,0.02,0.43871307373046875,True
pi2,LogisticRegression(max_iter=100000),0.85,0.05,1.97,pi1,0.03,0.8274111675126904,0.8350253807106599,0.44,0.14,0.43871307373046875,True
pi2,LogisticRegression(max_iter=100000),0.85,0.05,1.97,pi3,0.01,0.8670212765957447,0.8803191489361702,0.24,0.97,0.43871307373046875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.03,2.16,pi1,0.06,0.8223350253807107,0.8350253807106599,0.25,0.09,0.43871307373046875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.03,2.16,pi2,0.03,0.847769028871391,0.8530183727034121,0.24,0.96,0.43871307373046875,True
pi4,LogisticRegression(max_iter=100000),0.72,0.03,2.03,pi5,0.01,0.7259668508287292,0.7392265193370166,0.27,0.06,0.43871307373046875,True
pi5,LogisticRegression(max_iter=100000),0.74,0.03,2.04,pi4,0.02,0.7228661749209695,0.7207586933614331,0.27,0.02,0.43871307373046875,True
