model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.91,0.02,7.13,pi3,0.01,0.9127572016460905,0.9135802469135802,0.04,0.01,0.11055946350097656,False
pi3,LogisticRegression(max_iter=100000),0.91,0.06,7.78,pi1,0.01,0.9043693322341303,0.9068425391591096,0.04,0.07,0.11055946350097656,False
pi3,LogisticRegression(max_iter=100000),0.91,0.06,7.78,pi2,0.0,0.9150865622423743,0.9208573784006595,0.1,0.99,0.11055946350097656,False
pi2,LogisticRegression(max_iter=100000),0.92,0.04,3.62,pi3,0.01,0.9127572016460905,0.9135802469135802,0.1,0.98,0.11055946350097656,False
pi1,LogisticRegression(max_iter=100000),0.88,0.03,2.2,pi2,0.02,0.8598382749326146,0.862533692722372,0.13,0.01,0.36469872792561847,True
pi1,LogisticRegression(max_iter=100000),0.88,0.03,2.2,pi3,0.0,0.8812664907651715,0.8839050131926122,0.26,0.03,0.36469872792561847,True
pi2,LogisticRegression(max_iter=100000),0.86,0.03,2.17,pi1,0.0,0.8663239074550129,0.8766066838046273,0.13,0.15,0.36469872792561847,True
pi3,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.88,0.01,1.96,pi1,0.01,0.8740359897172236,0.8766066838046273,0.26,0.15,0.36469872792561847,True
pi4,"LogisticRegression(C=0.01, max_iter=100000)",0.71,0.04,2.16,pi5,0.0,0.7110633727175081,0.7089151450053706,0.26,0.06,0.36469872792561847,True
pi5,LogisticRegression(max_iter=100000),0.71,0.05,2.13,pi4,0.01,0.7160751565762005,0.7129436325678496,0.26,0.01,0.36469872792561847,True
