model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.06,2.6,pi2,0.01,0.8506600660066007,0.8358085808580858,0.03,0.01,0.08077192306518555,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.06,2.6,pi3,0.02,0.8196046128500823,0.8237232289950577,0.08,0.01,0.08077192306518555,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.03,2.9,pi1,0.0,0.8319604612850082,0.841845140032949,0.03,0.07,0.08077192306518555,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.03,2.9,pi3,0.02,0.8113673805601318,0.8237232289950577,0.05,0.99,0.08077192306518555,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.05,2.23,pi1,0.02,0.8451400329489291,0.841845140032949,0.08,0.04,0.08077192306518555,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.05,2.23,pi2,0.03,0.8531353135313532,0.8358085808580858,0.05,0.99,0.08077192306518555,False
pi1,LogisticRegression(max_iter=100000),0.86,0.06,1.64,pi2,0.0,0.8651399491094147,0.8702290076335878,0.09,0.03,0.1210924784342448,True
pi2,LogisticRegression(max_iter=100000),0.87,0.02,2.01,pi1,0.01,0.8648648648648649,0.8624078624078624,0.09,0.14,0.1210924784342448,True
pi2,LogisticRegression(max_iter=100000),0.87,0.02,2.01,pi3,0.0,0.8654822335025381,0.868020304568528,0.13,0.97,0.1210924784342448,True
pi3,LogisticRegression(max_iter=100000),0.87,0.03,1.7,pi2,0.0,0.8651399491094147,0.8702290076335878,0.13,0.96,0.1210924784342448,True
