model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.92,0.02,8.27,pi3,0.0,0.915016501650165,0.9183168316831684,0.06,0.0,0.11707687377929688,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.92,0.08,3.89,pi1,0.0,0.9159802306425041,0.9192751235584844,0.06,0.04,0.11707687377929688,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.92,0.08,3.89,pi2,0.01,0.9071487263763353,0.9071487263763353,0.05,0.98,0.11707687377929688,False
pi2,LogisticRegression(max_iter=100000),0.91,0.07,9.13,pi3,0.01,0.9141914191419142,0.9183168316831684,0.05,0.99,0.11707687377929688,False
pi1,LogisticRegression(max_iter=100000),0.89,0.05,2.24,pi2,0.05,0.8404255319148937,0.8457446808510638,0.24,0.01,0.3238089879353841,True
pi1,LogisticRegression(max_iter=100000),0.89,0.05,2.24,pi3,0.0,0.8924731182795699,0.8870967741935484,0.11,0.02,0.3238089879353841,True
pi2,LogisticRegression(max_iter=100000),0.85,0.05,1.8,pi1,0.05,0.8946078431372549,0.8921568627450981,0.24,0.16,0.3238089879353841,True
pi3,LogisticRegression(max_iter=100000),0.89,0.05,2.31,pi1,0.01,0.8946078431372549,0.8921568627450981,0.11,0.06,0.3238089879353841,True
pi4,LogisticRegression(max_iter=100000),0.71,0.06,2.34,pi5,0.01,0.7248104008667389,0.7280606717226435,0.27,0.1,0.3238089879353841,True
pi5,LogisticRegression(max_iter=100000),0.73,0.05,2.28,pi4,0.01,0.7139896373056995,0.7119170984455958,0.27,0.01,0.3238089879353841,True
