model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.07,2.94,pi2,0.01,0.8400659521846661,0.8318219291014015,0.08,0.01,0.09604024887084961,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.07,2.94,pi3,0.02,0.8270181219110379,0.8327841845140033,0.02,0.01,0.09604024887084961,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.04,2.7,pi1,0.0,0.8360790774299836,0.8467874794069192,0.08,0.08,0.09604024887084961,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.04,2.7,pi3,0.01,0.8179571663920923,0.8327841845140033,0.1,0.99,0.09604024887084961,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.03,2.1,pi1,0.02,0.8509060955518946,0.8467874794069192,0.02,0.06,0.09604024887084961,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.03,2.1,pi2,0.01,0.8425391591096455,0.8318219291014015,0.1,0.98,0.09604024887084961,False
pi1,"LogisticRegression(C=0.01, max_iter=100000)",0.85,0.02,2.02,pi3,0.01,0.8692493946731235,0.8668280871670703,0.29,0.02,0.392391840616862,True
pi3,LogisticRegression(max_iter=100000),0.87,0.03,1.96,pi1,0.01,0.854679802955665,0.854679802955665,0.29,0.12,0.392391840616862,True
pi3,LogisticRegression(max_iter=100000),0.87,0.03,1.96,pi2,0.0,0.8623376623376623,0.8727272727272727,0.25,0.99,0.392391840616862,True
pi2,LogisticRegression(max_iter=100000),0.87,0.03,1.57,pi3,0.02,0.8547215496368039,0.8668280871670703,0.25,0.97,0.392391840616862,True
pi4,LogisticRegression(max_iter=100000),0.71,0.03,1.83,pi5,0.04,0.7508196721311475,0.7442622950819672,0.24,0.1,0.392391840616862,True
pi5,LogisticRegression(max_iter=100000),0.74,0.03,1.94,pi4,0.03,0.7122593718338399,0.713272543059777,0.24,0.01,0.392391840616862,True
