model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.04,2.51,pi2,0.0,0.828665568369028,0.8253706754530478,0.06,0.01,0.09492635726928711,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.04,2.51,pi3,0.01,0.8432343234323433,0.849009900990099,0.03,0.0,0.09492635726928711,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.83,0.02,2.86,pi1,0.0,0.8245469522240527,0.828665568369028,0.06,0.06,0.09492635726928711,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.83,0.02,2.86,pi3,0.01,0.8399339933993399,0.849009900990099,0.07,0.99,0.09492635726928711,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.03,2.2,pi1,0.01,0.8344316309719935,0.828665568369028,0.03,0.02,0.09492635726928711,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.03,2.2,pi2,0.02,0.8294892915980231,0.8253706754530478,0.07,0.97,0.09492635726928711,False
pi1,LogisticRegression(max_iter=100000),0.86,0.03,1.86,pi3,0.01,0.8685567010309279,0.865979381443299,0.11,0.01,0.31804656982421875,True
pi3,LogisticRegression(max_iter=100000),0.87,0.04,1.54,pi1,0.02,0.8444976076555024,0.8588516746411483,0.11,0.1,0.31804656982421875,True
pi4,LogisticRegression(max_iter=100000),0.71,0.04,2.02,pi5,0.0,0.7040598290598291,0.7104700854700855,0.3,0.07,0.31804656982421875,True
pi5,LogisticRegression(max_iter=100000),0.71,0.02,2.0,pi4,0.01,0.7,0.7072916666666667,0.3,0.01,0.31804656982421875,True
