model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.07,2.47,pi2,0.0,0.833195706028076,0.805945499587118,0.05,0.0,0.07859182357788086,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.07,2.47,pi3,0.01,0.8217821782178217,0.8003300330033003,0.04,0.0,0.07859182357788086,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.81,0.03,2.37,pi1,0.01,0.7996702390766695,0.8318219291014015,0.05,0.07,0.07859182357788086,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.81,0.03,2.37,pi3,0.01,0.7962046204620462,0.8003300330033003,0.02,0.99,0.07859182357788086,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.8,0.04,2.65,pi1,0.0,0.8029678483099753,0.8318219291014015,0.04,0.02,0.07859182357788086,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.8,0.04,2.65,pi2,0.01,0.8133773740710157,0.805945499587118,0.02,0.98,0.07859182357788086,False
pi1,LogisticRegression(max_iter=100000),0.87,0.02,1.91,pi2,0.06,0.8099173553719008,0.8236914600550964,0.12,0.01,0.16409619649251303,True
pi1,LogisticRegression(max_iter=100000),0.87,0.02,1.91,pi3,0.04,0.830238726790451,0.830238726790451,0.09,0.01,0.16409619649251303,True
pi2,LogisticRegression(max_iter=100000),0.82,0.05,1.53,pi1,0.06,0.8790931989924433,0.871536523929471,0.12,0.11,0.16409619649251303,True
pi2,LogisticRegression(max_iter=100000),0.82,0.05,1.53,pi3,0.01,0.8355437665782494,0.830238726790451,0.1,0.99,0.16409619649251303,True
pi3,LogisticRegression(max_iter=100000),0.83,0.04,1.79,pi1,0.05,0.8790931989924433,0.871536523929471,0.09,0.05,0.16409619649251303,True
pi3,LogisticRegression(max_iter=100000),0.83,0.04,1.79,pi2,0.02,0.8099173553719008,0.8236914600550964,0.1,0.94,0.16409619649251303,True
