model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.6,pi2,0.02,0.8316831683168316,0.8259075907590759,0.1,0.0,0.10837984085083008,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.6,pi3,0.0,0.8432343234323433,0.8366336633663366,0.04,0.0,0.10837984085083008,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.03,3.07,pi1,0.01,0.8378600823045268,0.8477366255144033,0.1,0.05,0.10837984085083008,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.03,3.07,pi3,0.0,0.8308580858085809,0.8366336633663366,0.05,0.99,0.10837984085083008,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.05,2.56,pi1,0.01,0.842798353909465,0.8477366255144033,0.04,0.04,0.10837984085083008,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.05,2.56,pi2,0.01,0.8283828382838284,0.8259075907590759,0.05,0.99,0.10837984085083008,False
pi1,LogisticRegression(max_iter=100000),0.86,0.03,2.14,pi3,0.02,0.8863049095607235,0.875968992248062,0.23,0.01,0.3253466288248698,True
pi3,LogisticRegression(max_iter=100000),0.88,0.03,2.04,pi1,0.01,0.862796833773087,0.862796833773087,0.23,0.09,0.3253466288248698,True
pi3,LogisticRegression(max_iter=100000),0.88,0.03,2.04,pi2,0.01,0.8650793650793651,0.8809523809523809,0.19,0.98,0.3253466288248698,True
pi2,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.88,0.01,1.71,pi3,0.02,0.8656330749354005,0.875968992248062,0.19,0.96,0.3253466288248698,True
pi4,"LogisticRegression(C=0.01, max_iter=100000)",0.72,0.03,2.06,pi5,0.01,0.7065803667745415,0.7098166127292341,0.26,0.07,0.3253466288248698,True
pi5,LogisticRegression(max_iter=100000),0.71,0.04,2.07,pi4,0.0,0.7098121085594989,0.7150313152400835,0.26,0.02,0.3253466288248698,True
