model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.07,3.76,pi3,0.0,0.8392415498763397,0.8120362737015664,0.1,0.01,0.16527223587036133,False
pi3,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.81,0.03,2.62,pi1,0.01,0.8181069958847736,0.8436213991769548,0.1,0.07,0.16527223587036133,False
pi3,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.81,0.03,2.62,pi2,0.01,0.8217821782178217,0.8193069306930693,0.06,0.98,0.16527223587036133,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.04,4.29,pi3,0.01,0.809563066776587,0.8120362737015664,0.06,0.99,0.16527223587036133,False
pi1,LogisticRegression(max_iter=100000),0.88,0.1,3.22,pi3,0.04,0.8412698412698413,0.843915343915344,0.25,0.02,0.7692537307739258,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,2.26,pi1,0.04,0.8844221105527639,0.8844221105527639,0.25,0.1,0.7692537307739258,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,2.26,pi2,0.02,0.8664772727272727,0.8664772727272727,0.19,0.93,0.7692537307739258,True
pi2,LogisticRegression(max_iter=100000),0.87,0.06,2.37,pi3,0.04,0.828042328042328,0.843915343915344,0.19,0.99,0.7692537307739258,True
pi4,LogisticRegression(max_iter=100000),0.72,0.06,2.69,pi5,0.01,0.7185430463576159,0.7218543046357616,0.24,0.07,0.7692537307739258,True
pi5,LogisticRegression(max_iter=100000),0.72,0.05,2.62,pi4,0.0,0.7217030114226376,0.7248182762201454,0.24,0.01,0.7692537307739258,True
