model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.91,0.08,8.59,pi2,0.01,0.9250411861614497,0.9250411861614497,0.05,0.01,0.12082242965698242,False
pi1,LogisticRegression(max_iter=100000),0.91,0.08,8.59,pi3,0.01,0.9168039538714992,0.9200988467874794,0.03,0.01,0.12082242965698242,False
pi2,LogisticRegression(max_iter=100000),0.93,0.09,3.67,pi1,0.01,0.9126133553173948,0.9117889530090684,0.05,0.06,0.12082242965698242,False
pi2,LogisticRegression(max_iter=100000),0.93,0.09,3.67,pi3,0.01,0.9159802306425041,0.9200988467874794,0.05,0.98,0.12082242965698242,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.92,0.05,3.47,pi1,0.01,0.910964550700742,0.9117889530090684,0.03,0.05,0.12082242965698242,False
pi3,"LogisticRegression(C=0.01, max_iter=100000)",0.92,0.05,3.47,pi2,0.0,0.9242174629324547,0.9250411861614497,0.05,0.99,0.12082242965698242,False
pi1,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.85,0.01,1.94,pi2,0.0,0.8472222222222222,0.8666666666666667,0.15,0.02,0.2692837715148926,True
pi1,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.85,0.01,1.94,pi3,0.01,0.8556701030927835,0.8608247422680413,0.23,0.01,0.2692837715148926,True
pi2,LogisticRegression(max_iter=100000),0.87,0.03,2.44,pi1,0.01,0.8542713567839196,0.8492462311557789,0.15,0.15,0.2692837715148926,True
pi2,LogisticRegression(max_iter=100000),0.87,0.03,2.44,pi3,0.0,0.8634020618556701,0.8608247422680413,0.11,0.94,0.2692837715148926,True
pi3,LogisticRegression(max_iter=100000),0.86,0.03,2.43,pi1,0.01,0.8542713567839196,0.8492462311557789,0.23,0.12,0.2692837715148926,True
pi3,LogisticRegression(max_iter=100000),0.86,0.03,2.43,pi2,0.01,0.8472222222222222,0.8666666666666667,0.11,0.98,0.2692837715148926,True
