model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.86,0.06,2.92,pi2,0.0,0.8591433278418451,0.8533772652388797,0.08,0.0,0.0926523208618164,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.86,0.06,2.92,pi3,0.01,0.8474855729596042,0.8021434460016488,0.06,0.0,0.0926523208618164,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.56,pi1,0.0,0.8499587798845837,0.8565539983511954,0.08,0.06,0.0926523208618164,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.56,pi3,0.02,0.8351195383347073,0.8021434460016488,0.02,0.99,0.0926523208618164,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.8,0.03,2.51,pi1,0.02,0.8202802967848309,0.8565539983511954,0.06,0.05,0.0926523208618164,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.8,0.03,2.51,pi2,0.02,0.8204283360790774,0.8533772652388797,0.02,0.98,0.0926523208618164,False
pi1,LogisticRegression(max_iter=100000),0.87,0.05,1.64,pi3,0.02,0.8502673796791443,0.8502673796791443,0.16,0.01,0.255337397257487,True
pi3,LogisticRegression(max_iter=100000),0.85,0.04,1.52,pi1,0.0,0.8511166253101737,0.8684863523573201,0.16,0.06,0.255337397257487,True
pi4,LogisticRegression(max_iter=100000),0.71,0.05,2.03,pi5,0.01,0.7062566277836692,0.7126193001060446,0.26,0.09,0.255337397257487,True
pi5,LogisticRegression(max_iter=100000),0.71,0.03,1.91,pi4,0.0,0.7111574556830031,0.7122002085505735,0.26,0.01,0.255337397257487,True
