model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.99,0.25,3.38,pi8,0.31,0.6808070356958096,0.7046042421107087,39.11,0.0,49.446484375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,69.52,pi1,0.28,0.9870734229576008,0.9870734229576008,39.11,0.0,49.446484375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,69.52,pi3,0.28,0.9865354738477473,0.9865354738477473,50.72,0.0,49.446484375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,69.52,pi4,0.28,0.9829280910501811,0.9829280910501811,47.11,0.99,49.446484375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,69.52,pi5,0.28,0.983453981385729,0.983453981385729,40.29,0.98,49.446484375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,69.52,pi6,0.28,0.9875968992248062,0.9875968992248062,48.33,0.98,49.446484375,False
pi3,LogisticRegression(max_iter=100000),0.99,0.07,3.25,pi4,0.0,0.9829280910501811,0.9829280910501811,39.35,0.0,49.446484375,False
pi3,LogisticRegression(max_iter=100000),0.99,0.07,3.25,pi5,0.0,0.983453981385729,0.983453981385729,40.64,0.0,49.446484375,False
pi3,LogisticRegression(max_iter=100000),0.99,0.07,3.25,pi6,0.0,0.9875968992248062,0.9875968992248062,35.01,0.0,49.446484375,False
pi3,LogisticRegression(max_iter=100000),0.99,0.07,3.25,pi7,0.0,0.983453981385729,0.983453981385729,47.42,0.0,49.446484375,False
pi3,LogisticRegression(max_iter=100000),0.99,0.07,3.25,pi8,0.32,0.6689084324883601,0.7046042421107087,50.72,0.0,49.446484375,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi3,0.0,0.9865354738477473,0.9865354738477473,39.35,0.0,49.446484375,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi5,0.0,0.983453981385729,0.983453981385729,33.71,0.98,49.446484375,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi6,0.0,0.9875968992248062,0.9875968992248062,48.57,0.98,49.446484375,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi8,0.34,0.6389032591826177,0.7046042421107087,47.11,0.99,49.446484375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.16,pi3,0.0,0.9865354738477473,0.9865354738477473,40.64,0.0,49.446484375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.16,pi4,0.0,0.9829280910501811,0.9829280910501811,33.71,0.99,49.446484375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.16,pi6,0.0,0.9875968992248062,0.9875968992248062,46.52,0.99,49.446484375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.16,pi8,0.33,0.6513191929643042,0.7046042421107087,40.29,0.98,49.446484375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,6.41,pi3,0.0,0.9865354738477473,0.9865354738477473,35.01,0.0,49.446484375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,6.41,pi4,0.0,0.9829280910501811,0.9829280910501811,48.57,0.99,49.446484375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,6.41,pi5,0.0,0.983453981385729,0.983453981385729,46.52,0.98,49.446484375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,6.41,pi7,0.0,0.983453981385729,0.983453981385729,35.92,0.99,49.446484375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,6.41,pi8,0.43,0.5571650284531816,0.7046042421107087,48.33,0.98,49.446484375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.27,pi3,0.0,0.9865354738477473,0.9865354738477473,47.42,0.0,49.446484375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.27,pi6,0.0,0.9875968992248062,0.9875968992248062,35.92,0.99,49.446484375,False
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.77,pi3,0.0,0.8222222222222222,0.8222222222222222,1240.67,0.99,1415.57451171875,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.77,pi4,0.04,0.8596491228070176,0.8596491228070176,1053.06,0.0,1415.57451171875,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.77,pi5,0.01,0.8305084745762712,0.8305084745762712,1104.41,0.0,1415.57451171875,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.77,pi8,0.31,0.51316595223515,0.7085119412124924,1288.74,0.0,1415.57451171875,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.7,pi1,0.0,0.8181818181818182,0.8181818181818182,1240.67,0.98,1415.57451171875,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.7,pi4,0.04,0.8596491228070176,0.8596491228070176,1271.11,0.0,1415.57451171875,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.7,pi5,0.01,0.8305084745762712,0.8305084745762712,782.99,0.0,1415.57451171875,True
