model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.51,pi6,0.0,0.9870801033591732,0.9870801033591732,32.63,0.0,45.59549753289474,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.51,pi7,0.0,0.9819027921406411,0.9819027921406411,39.1,0.0,45.59549753289474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,5.53,pi1,0.0,0.9829104091144485,0.9829104091144485,32.63,0.0,45.59549753289474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,5.53,pi7,0.01,0.9819027921406411,0.9819027921406411,36.74,0.99,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi1,0.0,0.9829104091144485,0.9829104091144485,39.1,0.0,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi3,0.0,0.9834282755049197,0.9834282755049197,40.83,0.0,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi4,0.01,0.9891416752843847,0.9891416752843847,38.77,0.99,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi5,0.0,0.9813953488372092,0.9813953488372092,42.98,0.98,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi6,0.01,0.9870801033591732,0.9870801033591732,36.74,0.98,45.59549753289474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.3,pi8,0.32,0.6661490683229814,0.6940993788819876,46.61,0.98,45.59549753289474,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.96,pi4,0.01,0.9891416752843847,0.9891416752843847,39.54,0.0,45.59549753289474,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.96,pi5,0.0,0.9813953488372092,0.9813953488372092,32.64,0.0,45.59549753289474,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.96,pi7,0.0,0.9819027921406411,0.9819027921406411,40.83,0.0,45.59549753289474,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.96,pi8,0.39,0.5957556935817805,0.6940993788819876,33.39,0.0,45.59549753289474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.46,pi3,0.01,0.9834282755049197,0.9834282755049197,39.54,0.0,45.59549753289474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.46,pi5,0.01,0.9813953488372092,0.9813953488372092,42.3,0.97,45.59549753289474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.46,pi7,0.01,0.9819027921406411,0.9819027921406411,38.77,0.99,45.59549753289474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.46,pi8,0.31,0.6821946169772257,0.6940993788819876,45.05,0.97,45.59549753289474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,3.23,pi3,0.0,0.9834282755049197,0.9834282755049197,32.64,0.0,45.59549753289474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,3.23,pi4,0.01,0.9891416752843847,0.9891416752843847,42.3,1.0,45.59549753289474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,3.23,pi7,0.0,0.9819027921406411,0.9819027921406411,42.98,0.99,45.59549753289474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,3.23,pi8,0.32,0.6635610766045549,0.6940993788819876,33.02,0.98,45.59549753289474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.1,103.32,pi3,0.29,0.9834282755049197,0.9834282755049197,33.39,0.0,45.59549753289474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.1,103.32,pi4,0.3,0.9891416752843847,0.9891416752843847,45.05,0.99,45.59549753289474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.1,103.32,pi5,0.29,0.9813953488372092,0.9813953488372092,33.02,0.98,45.59549753289474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.1,103.32,pi7,0.29,0.9819027921406411,0.9819027921406411,46.61,0.99,45.59549753289474,False
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.89,pi3,0.03,0.8245614035087719,0.8245614035087719,1364.06,1.0,1363.3321614583333,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.89,pi4,0.05,0.7435897435897436,0.7435897435897436,830.31,0.0,1363.3321614583333,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.89,pi6,0.06,0.8571428571428571,0.8571428571428571,917.21,0.0,1363.3321614583333,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.89,pi7,0.02,0.8125,0.8125,1240.98,0.0,1363.3321614583333,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.89,pi8,0.28,0.519277108433735,0.691566265060241,1017.54,0.0,1363.3321614583333,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.82,pi1,0.03,0.7966101694915254,0.7966101694915254,1364.06,0.97,1363.3321614583333,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.82,pi5,0.08,0.746268656716418,0.746268656716418,1393.24,0.0,1363.3321614583333,True
pi3,LogisticRegression(max_iter=100000),0.82,0.01,0.82,pi6,0.03,0.8571428571428571,0.8571428571428571,1161.35,0.0,1363.3321614583333,True
pi4,LogisticRegression(max_iter=100000),0.74,0.01,0.82,pi1,0.05,0.7966101694915254,0.7966101694915254,830.31,0.0,1363.3321614583333,True
pi4,LogisticRegression(max_iter=100000),0.74,0.01,0.82,pi6,0.07,0.8095238095238095,0.8571428571428571,828.87,0.9,1363.3321614583333,True
pi4,LogisticRegression(max_iter=100000),0.74,0.01,0.82,pi7,0.05,0.796875,0.8125,1123.13,0.84,1363.3321614583333,True
pi4,LogisticRegression(max_iter=100000),0.74,0.01,0.82,pi8,0.37,0.3746987951807229,0.691566265060241,1139.79,0.86,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi1,0.06,0.7966101694915254,0.7966101694915254,917.21,0.0,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi3,0.03,0.8245614035087719,0.8245614035087719,1161.35,0.0,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi4,0.11,0.7435897435897436,0.7435897435897436,828.87,0.94,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi5,0.11,0.746268656716418,0.746268656716418,1141.34,0.91,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi7,0.04,0.8125,0.8125,1192.25,0.85,1363.3321614583333,True
pi6,LogisticRegression(max_iter=100000),0.86,0.01,1.1,pi8,0.35,0.5102409638554217,0.691566265060241,892.88,0.95,1363.3321614583333,True
pi7,LogisticRegression(max_iter=100000),0.81,0.02,0.79,pi1,0.02,0.7966101694915254,0.7966101694915254,1240.98,0.0,1363.3321614583333,True
pi7,LogisticRegression(max_iter=100000),0.81,0.02,0.79,pi4,0.07,0.7435897435897436,0.7435897435897436,1123.13,1.0,1363.3321614583333,True
pi7,LogisticRegression(max_iter=100000),0.81,0.02,0.79,pi6,0.04,0.8571428571428571,0.8571428571428571,1192.25,0.92,1363.3321614583333,True
pi7,LogisticRegression(max_iter=100000),0.81,0.02,0.79,pi8,0.3,0.5144578313253012,0.691566265060241,1186.5,0.98,1363.3321614583333,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,16.96,pi1,0.22,0.4745762711864407,0.7966101694915254,1017.54,0.0,1363.3321614583333,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,16.96,pi4,0.15,0.5384615384615384,0.7435897435897436,1139.79,0.94,1363.3321614583333,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,16.96,pi6,0.22,0.47619047619047616,0.8571428571428571,892.88,0.87,1363.3321614583333,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,16.96,pi7,0.21,0.484375,0.8125,1186.5,0.88,1363.3321614583333,True
