model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,6.34,pi3,0.0,0.9855072463768116,0.9855072463768116,33.91,0.99,52.835565476190474,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,6.34,pi4,0.01,0.9875904860392968,0.9875904860392968,47.21,0.0,52.835565476190474,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,6.34,pi6,0.01,0.9875776397515528,0.9875776397515528,39.03,0.0,52.835565476190474,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,6.34,pi7,0.0,0.9824016563146998,0.9824016563146998,55.17,0.0,52.835565476190474,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,6.34,pi8,0.35,0.6325051759834368,0.6961697722567288,51.96,0.0,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi1,0.0,0.9818934299017071,0.9818934299017071,33.91,0.98,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi4,0.0,0.9875904860392968,0.9875904860392968,41.23,0.0,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi5,0.0,0.9839627521986549,0.9839627521986549,51.29,0.0,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi6,0.0,0.9875776397515528,0.9875776397515528,48.97,0.0,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi7,0.0,0.9824016563146998,0.9824016563146998,43.05,0.0,52.835565476190474,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,3.12,pi8,0.33,0.6578674948240165,0.6961697722567288,49.31,0.0,52.835565476190474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.1,pi1,0.01,0.9818934299017071,0.9818934299017071,47.21,0.0,52.835565476190474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.1,pi3,0.0,0.9855072463768116,0.9855072463768116,41.23,0.0,52.835565476190474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.1,pi5,0.0,0.9839627521986549,0.9839627521986549,34.84,0.99,52.835565476190474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.1,pi7,0.01,0.9824016563146998,0.9824016563146998,43.41,0.98,52.835565476190474,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.1,pi8,0.33,0.6589026915113871,0.6961697722567288,34.9,0.98,52.835565476190474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.05,6.04,pi1,0.01,0.9818934299017071,0.9818934299017071,39.03,0.0,52.835565476190474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.05,6.04,pi3,0.0,0.9855072463768116,0.9855072463768116,48.97,0.0,52.835565476190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.05,2.86,pi1,0.0,0.9818934299017071,0.9818934299017071,55.17,0.0,52.835565476190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.05,2.86,pi3,0.0,0.9855072463768116,0.9855072463768116,43.05,0.0,52.835565476190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.05,2.86,pi4,0.01,0.9875904860392968,0.9875904860392968,43.41,0.99,52.835565476190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.05,2.86,pi5,0.0,0.9839627521986549,0.9839627521986549,52.72,0.98,52.835565476190474,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,126.93,pi1,0.29,0.9818934299017071,0.9818934299017071,51.96,0.0,52.835565476190474,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,126.93,pi3,0.29,0.9855072463768116,0.9855072463768116,49.31,0.0,52.835565476190474,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,126.93,pi4,0.29,0.9875904860392968,0.9875904860392968,34.9,0.99,52.835565476190474,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,126.93,pi5,0.29,0.9839627521986549,0.9839627521986549,33.11,0.98,52.835565476190474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.85,pi3,0.0,0.9855072463768116,0.9855072463768116,51.29,0.0,52.835565476190474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.85,pi4,0.0,0.9875904860392968,0.9875904860392968,34.84,0.99,52.835565476190474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.85,pi7,0.0,0.9824016563146998,0.9824016563146998,52.72,0.99,52.835565476190474,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.85,pi8,0.32,0.6661490683229814,0.6961697722567288,33.11,0.98,52.835565476190474,False
pi1,LogisticRegression(max_iter=100000),0.86,0.02,0.88,pi3,0.04,0.8163265306122449,0.8163265306122449,1006.61,0.98,1677.5088975694443,True
pi1,LogisticRegression(max_iter=100000),0.86,0.02,0.88,pi4,0.02,0.8333333333333334,0.8333333333333334,803.16,0.0,1677.5088975694443,True
pi1,LogisticRegression(max_iter=100000),0.86,0.02,0.88,pi6,0.0,0.8571428571428571,0.8571428571428571,1038.82,0.0,1677.5088975694443,True
pi1,LogisticRegression(max_iter=100000),0.86,0.02,0.88,pi7,0.07,0.7903225806451613,0.7903225806451613,1344.55,0.0,1677.5088975694443,True
