model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.08,5.36,pi3,0.01,0.9875712066286898,0.9875712066286898,39.55,0.98,41.87481398809524,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,5.36,pi6,0.01,0.9865424430641822,0.9865424430641822,32.81,0.0,41.87481398809524,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,5.36,pi7,0.0,0.9798241076047595,0.9798241076047595,37.1,0.0,41.87481398809524,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,5.36,pi8,0.32,0.6633919338159255,0.704756980351603,36.34,0.0,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi1,0.01,0.9803617571059432,0.9803617571059432,39.55,0.97,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi4,0.0,0.9855297157622739,0.9855297157622739,37.89,0.0,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi5,0.01,0.9813857290589452,0.9813857290589452,42.5,0.0,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi6,0.0,0.9865424430641822,0.9865424430641822,34.47,0.0,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi7,0.01,0.9798241076047595,0.9798241076047595,43.11,0.0,41.87481398809524,False
pi3,LogisticRegression(max_iter=100000),0.99,0.14,6.43,pi8,0.33,0.6540847983453981,0.704756980351603,35.05,0.0,41.87481398809524,False
pi6,LogisticRegression(max_iter=100000),0.99,0.13,9.61,pi1,0.01,0.9803617571059432,0.9803617571059432,32.81,0.0,41.87481398809524,False
pi6,LogisticRegression(max_iter=100000),0.99,0.13,9.61,pi3,0.0,0.9875712066286898,0.9875712066286898,34.47,0.0,41.87481398809524,False
pi6,LogisticRegression(max_iter=100000),0.99,0.13,9.61,pi7,0.01,0.9798241076047595,0.9798241076047595,37.73,1.0,41.87481398809524,False
pi6,LogisticRegression(max_iter=100000),0.99,0.13,9.61,pi8,0.41,0.5806618407445708,0.704756980351603,33.61,0.99,41.87481398809524,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi1,0.0,0.9803617571059432,0.9803617571059432,37.1,0.0,41.87481398809524,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi3,0.01,0.9875712066286898,0.9875712066286898,43.11,0.0,41.87481398809524,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi6,0.01,0.9865424430641822,0.9865424430641822,37.73,0.99,41.87481398809524,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi8,0.31,0.6701137538779731,0.704756980351603,34.27,0.99,41.87481398809524,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,97.69,pi1,0.28,0.9803617571059432,0.9803617571059432,36.34,0.0,41.87481398809524,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,97.69,pi3,0.28,0.9875712066286898,0.9875712066286898,35.05,0.0,41.87481398809524,False
