model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi3,0.0,0.9870533402382186,0.9870533402382186,37.89,0.99,45.273809523809526,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi4,0.0,0.983445421624418,0.983445421624418,46.07,0.0,45.273809523809526,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi7,0.0,0.9798345398138573,0.9798345398138573,35.37,0.0,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi1,0.0,0.9829280910501811,0.9829280910501811,37.89,0.98,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi4,0.0,0.983445421624418,0.983445421624418,46.02,0.0,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi5,0.01,0.9803312629399586,0.9803312629399586,41.37,0.0,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi6,0.0,0.9865354738477473,0.9865354738477473,40.71,0.0,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi7,0.01,0.9798345398138573,0.9798345398138573,33.54,0.0,45.273809523809526,False
pi3,LogisticRegression(max_iter=100000),0.99,0.06,2.94,pi8,0.32,0.6708074534161491,0.6863354037267081,37.68,0.0,45.273809523809526,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,2.9,pi1,0.0,0.9829280910501811,0.9829280910501811,46.07,0.0,45.273809523809526,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,2.9,pi3,0.0,0.9870533402382186,0.9870533402382186,46.02,0.0,45.273809523809526,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,2.9,pi5,0.0,0.9803312629399586,0.9803312629399586,45.68,0.98,45.273809523809526,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,2.9,pi7,0.0,0.9798345398138573,0.9798345398138573,41.64,0.98,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi1,0.0,0.9829280910501811,0.9829280910501811,35.37,0.0,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi3,0.01,0.9870533402382186,0.9870533402382186,33.54,0.0,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi4,0.0,0.983445421624418,0.983445421624418,41.64,0.99,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi5,0.0,0.9803312629399586,0.9803312629399586,42.46,0.97,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi6,0.01,0.9865354738477473,0.9865354738477473,47.24,0.99,45.273809523809526,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.62,pi8,0.32,0.6635610766045549,0.6863354037267081,41.66,0.98,45.273809523809526,False
pi5,LogisticRegression(max_iter=100000),0.98,0.04,2.77,pi3,0.01,0.9870533402382186,0.9870533402382186,41.37,0.0,45.273809523809526,False
pi5,LogisticRegression(max_iter=100000),0.98,0.04,2.77,pi4,0.0,0.983445421624418,0.983445421624418,45.68,0.99,45.273809523809526,False
pi5,LogisticRegression(max_iter=100000),0.98,0.04,2.77,pi7,0.0,0.9798345398138573,0.9798345398138573,42.46,0.98,45.273809523809526,False
pi5,LogisticRegression(max_iter=100000),0.98,0.04,2.77,pi8,0.32,0.6609730848861284,0.6863354037267081,35.99,0.98,45.273809523809526,False
pi6,LogisticRegression(max_iter=100000),0.99,0.06,6.39,pi3,0.0,0.9870533402382186,0.9870533402382186,40.71,0.0,45.273809523809526,False
pi6,LogisticRegression(max_iter=100000),0.99,0.06,6.39,pi7,0.01,0.9798345398138573,0.9798345398138573,47.24,0.99,45.273809523809526,False
pi6,LogisticRegression(max_iter=100000),0.99,0.06,6.39,pi8,0.44,0.5491718426501035,0.6863354037267081,35.11,0.98,45.273809523809526,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,69.05,pi3,0.3,0.9870533402382186,0.9870533402382186,37.68,0.0,45.273809523809526,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,69.05,pi5,0.29,0.9803312629399586,0.9803312629399586,35.99,0.98,45.273809523809526,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,69.05,pi6,0.3,0.9865354738477473,0.9865354738477473,35.11,0.98,45.273809523809526,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,69.05,pi7,0.29,0.9798345398138573,0.9798345398138573,41.66,0.99,45.273809523809526,False
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.84,pi3,0.06,0.7727272727272727,0.7954545454545454,838.39,0.96,1479.1102487664473,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.84,pi4,0.06,0.7719298245614035,0.8421052631578947,1113.43,0.0,1479.1102487664473,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.84,pi5,0.01,0.8260869565217391,0.8115942028985508,938.22,0.0,1479.1102487664473,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.84,pi6,0.02,0.851063829787234,0.851063829787234,1061.0,0.0,1479.1102487664473,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.84,pi8,0.45,0.3795843520782396,0.6797066014669927,1525.85,0.0,1479.1102487664473,True
pi3,LogisticRegression(max_iter=100000),0.8,0.01,0.76,pi1,0.0,0.8,0.8333333333333334,838.39,0.98,1479.1102487664473,True
pi3,LogisticRegression(max_iter=100000),0.8,0.01,0.76,pi4,0.01,0.7894736842105263,0.8421052631578947,1153.18,0.0,1479.1102487664473,True
pi3,LogisticRegression(max_iter=100000),0.8,0.01,0.76,pi5,0.02,0.8115942028985508,0.8115942028985508,963.69,0.0,1479.1102487664473,True
