model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.99,0.07,3.46,pi3,0.0,0.9870667356440765,0.9870667356440765,39.05,0.99,46.032175164473685,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,3.46,pi5,0.0,0.9829457364341085,0.9829457364341085,44.84,0.0,46.032175164473685,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,3.46,pi7,0.0,0.9839627521986549,0.9839627521986549,36.41,0.0,46.032175164473685,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,3.46,pi8,0.31,0.6728682170542636,0.6961240310077519,41.68,0.0,46.032175164473685,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,3.48,pi1,0.0,0.9860176074572761,0.9860176074572761,39.05,0.97,46.032175164473685,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,3.48,pi5,0.0,0.9829457364341085,0.9829457364341085,33.87,0.0,46.032175164473685,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,3.48,pi7,0.0,0.9839627521986549,0.9839627521986549,34.92,0.0,46.032175164473685,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,3.48,pi8,0.32,0.6702842377260982,0.6961240310077519,36.46,0.0,46.032175164473685,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,4.01,pi1,0.0,0.9860176074572761,0.9860176074572761,44.84,0.0,46.032175164473685,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,4.01,pi3,0.0,0.9870667356440765,0.9870667356440765,33.87,0.0,46.032175164473685,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,4.01,pi7,0.0,0.9839627521986549,0.9839627521986549,39.01,0.99,46.032175164473685,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,4.01,pi8,0.3,0.6811369509043927,0.6961240310077519,36.22,0.98,46.032175164473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,4.15,pi1,0.0,0.9860176074572761,0.9860176074572761,36.41,0.0,46.032175164473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,4.15,pi3,0.0,0.9870667356440765,0.9870667356440765,34.92,0.0,46.032175164473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,4.15,pi5,0.0,0.9829457364341085,0.9829457364341085,39.01,0.98,46.032175164473685,False
