model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi3,0.0,0.9855222337125129,0.9855222337125129,45.09,0.99,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi4,0.0,0.9860248447204969,0.9860248447204969,39.53,0.0,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi5,0.0,0.9818934299017071,0.9818934299017071,44.59,0.0,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi6,0.01,0.9891528925619835,0.9891528925619835,38.91,0.0,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi7,0.0,0.9829192546583851,0.9829192546583851,39.59,0.0,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.38,pi8,0.31,0.671147880041365,0.6835573940020683,39.08,0.0,44.12685032894737,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.5,pi1,0.0,0.9839544513457557,0.9839544513457557,45.09,0.98,44.12685032894737,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.5,pi5,0.0,0.9818934299017071,0.9818934299017071,41.76,0.0,44.12685032894737,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.5,pi7,0.0,0.9829192546583851,0.9829192546583851,33.69,0.0,44.12685032894737,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.5,pi8,0.32,0.6659772492244054,0.6835573940020683,35.76,0.0,44.12685032894737,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.91,pi1,0.0,0.9839544513457557,0.9839544513457557,39.53,0.0,44.12685032894737,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.91,pi5,0.0,0.9818934299017071,0.9818934299017071,38.29,0.99,44.12685032894737,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.23,pi1,0.0,0.9839544513457557,0.9839544513457557,44.59,0.0,44.12685032894737,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.23,pi3,0.0,0.9855222337125129,0.9855222337125129,41.76,0.0,44.12685032894737,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.23,pi4,0.0,0.9860248447204969,0.9860248447204969,38.29,0.98,44.12685032894737,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.23,pi7,0.0,0.9829192546583851,0.9829192546583851,39.61,0.98,44.12685032894737,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,5.1,pi1,0.01,0.9839544513457557,0.9839544513457557,38.91,0.0,44.12685032894737,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,5.1,pi8,0.42,0.5723888314374354,0.6835573940020683,44.03,0.99,44.12685032894737,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.41,pi1,0.0,0.9839544513457557,0.9839544513457557,39.59,0.0,44.12685032894737,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.41,pi3,0.0,0.9855222337125129,0.9855222337125129,33.69,0.0,44.12685032894737,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.41,pi5,0.0,0.9818934299017071,0.9818934299017071,39.61,0.98,44.12685032894737,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.41,pi8,0.32,0.6628748707342296,0.6835573940020683,34.32,0.98,44.12685032894737,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,152.91,pi1,0.3,0.9839544513457557,0.9839544513457557,39.08,0.0,44.12685032894737,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,152.91,pi3,0.3,0.9855222337125129,0.9855222337125129,35.76,0.0,44.12685032894737,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,152.91,pi6,0.31,0.9891528925619835,0.9891528925619835,44.03,0.98,44.12685032894737,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,152.91,pi7,0.3,0.9829192546583851,0.9829192546583851,34.32,0.99,44.12685032894737,False
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi3,0.06,0.74,0.76,926.49,0.97,1872.5931919642858,True
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi4,0.07,0.8695652173913043,0.8913043478260869,1084.63,0.0,1872.5931919642858,True
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi5,0.14,0.6666666666666666,0.746031746031746,1182.22,0.0,1872.5931919642858,True
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi6,0.04,0.8421052631578947,0.868421052631579,1361.97,0.0,1872.5931919642858,True
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi7,0.08,0.8813559322033898,0.864406779661017,1632.51,0.0,1872.5931919642858,True
pi1,LogisticRegression(max_iter=100000),0.8,0.01,0.85,pi8,0.44,0.3620049504950495,0.6714108910891089,1084.3,0.0,1872.5931919642858,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.79,pi1,0.01,0.7678571428571429,0.8035714285714286,926.49,0.97,1872.5931919642858,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.79,pi4,0.09,0.8478260869565217,0.8913043478260869,1149.07,0.0,1872.5931919642858,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.79,pi5,0.01,0.746031746031746,0.746031746031746,1313.53,0.0,1872.5931919642858,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.79,pi6,0.11,0.868421052631579,0.868421052631579,1625.48,0.0,1872.5931919642858,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.79,pi8,0.4,0.3620049504950495,0.6714108910891089,1120.79,0.0,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi1,0.11,0.7857142857142857,0.8035714285714286,1084.63,0.0,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi3,0.13,0.76,0.76,1149.07,0.0,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi5,0.18,0.7142857142857143,0.746031746031746,1106.52,0.94,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi6,0.02,0.868421052631579,0.868421052631579,1382.46,0.83,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi7,0.04,0.847457627118644,0.864406779661017,1959.42,0.81,1872.5931919642858,True
pi4,LogisticRegression(max_iter=100000),0.89,0.01,0.84,pi8,0.53,0.3620049504950495,0.6714108910891089,1433.84,0.89,1872.5931919642858,True
pi5,LogisticRegression(max_iter=100000),0.75,0.01,0.76,pi1,0.02,0.7678571428571429,0.8035714285714286,1182.22,0.0,1872.5931919642858,True
pi5,LogisticRegression(max_iter=100000),0.75,0.01,0.76,pi3,0.03,0.78,0.76,1313.53,0.0,1872.5931919642858,True
pi5,LogisticRegression(max_iter=100000),0.75,0.01,0.76,pi4,0.1,0.8478260869565217,0.8913043478260869,1106.52,0.89,1872.5931919642858,True
