model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.58,pi3,0.0,0.9834368530020704,0.9834368530020704,38.76,1.0,46.1630859375,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.58,pi8,0.38,0.599896480331263,0.682712215320911,40.18,0.0,46.1630859375,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,3.14,pi1,0.0,0.9824107604759441,0.9824107604759441,38.76,0.98,46.1630859375,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,3.14,pi4,0.0,0.9860248447204969,0.9860248447204969,43.59,0.0,46.1630859375,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,3.14,pi6,0.0,0.9870533402382186,0.9870533402382186,38.3,0.0,46.1630859375,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,3.14,pi7,0.0,0.9829015544041451,0.9829015544041451,36.79,0.0,46.1630859375,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,3.14,pi8,0.33,0.6495859213250518,0.682712215320911,33.14,0.0,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi1,0.3,0.9824107604759441,0.9824107604759441,40.18,0.0,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi3,0.3,0.9834368530020704,0.9834368530020704,33.14,0.0,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi4,0.3,0.9860248447204969,0.9860248447204969,39.24,1.0,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi5,0.3,0.9824016563146998,0.9824016563146998,47.14,0.98,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi6,0.3,0.9870533402382186,0.9870533402382186,44.36,0.99,46.1630859375,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,133.98,pi7,0.3,0.9829015544041451,0.9829015544041451,33.96,0.99,46.1630859375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.08,pi3,0.0,0.9834368530020704,0.9834368530020704,43.59,0.0,46.1630859375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.08,pi5,0.0,0.9824016563146998,0.9824016563146998,38.4,0.97,46.1630859375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.08,pi7,0.0,0.9829015544041451,0.9829015544041451,34.13,0.99,46.1630859375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.08,pi8,0.34,0.6444099378881988,0.682712215320911,39.24,0.98,46.1630859375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.05,9.49,pi3,0.0,0.9834368530020704,0.9834368530020704,38.3,0.0,46.1630859375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.05,9.49,pi7,0.0,0.9829015544041451,0.9829015544041451,47.54,0.99,46.1630859375,False
pi6,LogisticRegression(max_iter=100000),0.99,0.05,9.49,pi8,0.43,0.5527950310559007,0.682712215320911,44.36,0.99,46.1630859375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,2.92,pi3,0.0,0.9834368530020704,0.9834368530020704,36.79,0.0,46.1630859375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,2.92,pi4,0.0,0.9860248447204969,0.9860248447204969,34.13,0.99,46.1630859375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,2.92,pi5,0.0,0.9824016563146998,0.9824016563146998,41.19,0.98,46.1630859375,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,2.92,pi6,0.0,0.9870533402382186,0.9870533402382186,47.54,0.98,46.1630859375,False
