model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.62,pi3,0.0,0.9808884297520661,0.9808884297520661,37.27,1.0,45.32473273026316,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.62,pi4,0.0,0.9839627521986549,0.9839627521986549,45.99,0.0,45.32473273026316,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.62,pi5,0.0,0.9824289405684754,0.9824289405684754,39.78,0.0,45.32473273026316,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.62,pi6,0.01,0.9891360579410243,0.9891360579410243,40.19,0.0,45.32473273026316,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.62,pi8,0.32,0.659243915069912,0.6903158984981874,38.75,0.0,45.32473273026316,False
pi3,LogisticRegression(max_iter=100000),0.98,0.09,3.57,pi1,0.0,0.9824107604759441,0.9824107604759441,37.27,0.98,45.32473273026316,False
pi3,LogisticRegression(max_iter=100000),0.98,0.09,3.57,pi4,0.0,0.9839627521986549,0.9839627521986549,45.69,0.0,45.32473273026316,False
pi3,LogisticRegression(max_iter=100000),0.98,0.09,3.57,pi5,0.0,0.9824289405684754,0.9824289405684754,38.92,0.0,45.32473273026316,False
pi3,LogisticRegression(max_iter=100000),0.98,0.09,3.57,pi8,0.34,0.6421543241843605,0.6903158984981874,35.45,0.0,45.32473273026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.08,3.84,pi1,0.0,0.9824107604759441,0.9824107604759441,45.99,0.0,45.32473273026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.08,3.84,pi3,0.0,0.9808884297520661,0.9808884297520661,45.69,0.0,45.32473273026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.08,3.84,pi5,0.0,0.9824289405684754,0.9824289405684754,34.03,0.99,45.32473273026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.08,3.84,pi6,0.01,0.9891360579410243,0.9891360579410243,45.01,0.98,45.32473273026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.08,3.84,pi8,0.35,0.6349041947177628,0.6903158984981874,36.51,0.99,45.32473273026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.22,pi1,0.0,0.9824107604759441,0.9824107604759441,39.78,0.0,45.32473273026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.22,pi3,0.0,0.9808884297520661,0.9808884297520661,38.92,0.0,45.32473273026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.22,pi4,0.0,0.9839627521986549,0.9839627521986549,34.03,0.98,45.32473273026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.22,pi6,0.01,0.9891360579410243,0.9891360579410243,44.25,0.98,45.32473273026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.22,pi8,0.32,0.6628689798032108,0.6903158984981874,33.57,0.98,45.32473273026316,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,10.91,pi1,0.01,0.9824107604759441,0.9824107604759441,40.19,0.0,45.32473273026316,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,10.91,pi4,0.01,0.9839627521986549,0.9839627521986549,45.01,0.99,45.32473273026316,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,10.91,pi5,0.01,0.9824289405684754,0.9824289405684754,44.25,0.98,45.32473273026316,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,10.91,pi7,0.01,0.9819027921406411,0.9819027921406411,37.77,0.99,45.32473273026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,139.65,pi1,0.29,0.9824107604759441,0.9824107604759441,38.75,0.0,45.32473273026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,139.65,pi3,0.29,0.9808884297520661,0.9808884297520661,35.45,0.0,45.32473273026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,139.65,pi4,0.29,0.9839627521986549,0.9839627521986549,36.51,0.99,45.32473273026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,139.65,pi5,0.29,0.9824289405684754,0.9824289405684754,33.57,0.98,45.32473273026316,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.36,pi6,0.01,0.9891360579410243,0.9891360579410243,37.77,0.98,45.32473273026316,False
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.8,pi3,0.02,0.803030303030303,0.803030303030303,1097.71,0.99,2011.67802734375,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.8,pi4,0.02,0.8363636363636363,0.8545454545454545,853.31,0.0,2011.67802734375,True
